"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1110038B12Rik",0,0.92703896886544,0.87,0.704,0,"0","1110038B12Rik"
"Npm1",0,0.701080038383654,0.971,0.935,0,"0","Npm1"
"Rpl9",0,0.579934458377712,0.975,0.97,0,"0","Rpl9"
"Rpl32",0,0.447600853931172,0.992,0.987,0,"0","Rpl32"
"Rpl23",0,0.496622224374033,0.994,0.991,0,"0","Rpl23"
"Rpl30",0,0.521616145707763,0.99,0.988,0,"0","Rpl30"
"Rpl26",1.41929178770786e-302,0.423242568073197,0.995,0.99,4.78244560786041e-298,"0","Rpl26"
"Rps7",4.83729037617609e-297,0.47595110595103,0.985,0.978,1.6299733651563e-292,"0","Rps7"
"Rps10",5.50560019765832e-289,0.449788764525181,0.99,0.984,1.85516704260295e-284,"0","Rps10"
"Eif1",1.74644823462221e-287,0.566447707358781,0.971,0.948,5.884831971383e-283,"0","Eif1"
"Rps24",1.68844629682319e-284,0.469286337117066,0.989,0.982,5.68938864177544e-280,"0","Rps24"
"Rpl13",2.09388478349527e-283,0.401686804901237,0.992,0.989,7.05555416646565e-279,"0","Rpl13"
"Hspa5",1.0460134560218e-262,0.806389604514245,0.94,0.906,3.52464694141105e-258,"0","Hspa5"
"Rpl38",7.37382834308153e-258,0.474195094733862,0.979,0.966,2.48468519848475e-253,"0","Rpl38"
"Rpl31",1.32595023988961e-247,0.476685896516241,0.977,0.966,4.46792192833202e-243,"0","Rpl31"
"Rps23",1.24568433110803e-242,0.441708140959663,0.985,0.976,4.1974579221016e-238,"0","Rps23"
"Rpl7",2.62137039945677e-239,0.39213251651111,0.987,0.984,8.83296969800952e-235,"0","Rpl7"
"Rpl5",2.75395539802647e-238,0.45469749054596,0.983,0.973,9.27972810919e-234,"0","Rpl5"
"Rps14",7.30936977499962e-225,0.415615980549982,0.985,0.979,2.46296523938387e-220,"0","Rps14"
"Rpl37",6.77645044137381e-214,0.390200951451085,0.985,0.98,2.28339274072532e-209,"0","Rpl37"
"Rack1",7.17213071084303e-202,0.434387789428692,0.979,0.975,2.41672116432567e-197,"0","Rack1"
"Rpl17",1.33020890831238e-196,0.348113196363756,0.985,0.981,4.4822719374494e-192,"0","Rpl17"
"Rps25",2.12949883363841e-194,0.519943038706616,0.928,0.891,7.17555926982798e-190,"0","Rps25"
"Rpl14",1.29002023617673e-190,0.469681997544392,0.956,0.931,4.34685218782112e-186,"0","Rpl14"
"Rpl8",3.12982740792019e-182,0.334291142575991,0.989,0.987,1.05462664337279e-177,"0","Rpl8"
"Rps21",1.1333828621794e-174,0.427042187704404,0.968,0.958,3.81904689239969e-170,"0","Rps21"
"Rps26",1.94387631931913e-170,0.358074927830619,0.982,0.976,6.55008564557774e-166,"0","Rps26"
"Rpl4",1.99377558635205e-170,0.512926182088791,0.922,0.879,6.71822621577187e-166,"0","Rpl4"
"Rps20",9.09781955399498e-170,0.287160250541755,0.994,0.992,3.06560127691415e-165,"0","Rps20"
"Rps3a1",5.75407790694911e-169,0.285857019364598,0.995,0.991,1.93889409152557e-164,"0","Rps3a1"
"Rps27",1.34185502913462e-168,0.53462397901907,0.905,0.87,4.52151470617202e-164,"0","Rps27"
"Rps29",5.32399288818333e-165,0.520913269855282,0.913,0.866,1.79397264360226e-160,"0","Rps29"
"Rpl35a",6.9647464835899e-161,0.480570522754481,0.922,0.874,2.34684097511045e-156,"0","Rpl35a"
"Rpl12",1.13685611315422e-156,0.388381846284603,0.965,0.957,3.83075035888448e-152,"0","Rpl12"
"Rps18",2.55733902021159e-153,0.456658509386896,0.937,0.905,8.61720956250498e-149,"0","Rps18"
"Rps6",4.20701074725121e-151,0.344595533052217,0.981,0.97,1.41759434139377e-146,"0","Rps6"
"Rpl18a",9.20736898355023e-150,0.346015520878566,0.976,0.97,3.10251505269709e-145,"0","Rpl18a"
"Rpl24",6.35027998006884e-147,0.346965953475599,0.969,0.958,2.139790342084e-142,"0","Rpl24"
"Ero1a",9.58230244771355e-145,0.504782161966131,0.855,0.66,3.22885263278156e-140,"0","Ero1a"
"Rps5",3.43446403214194e-144,0.373672688045329,0.969,0.954,1.15727700027055e-139,"0","Rps5"
"Rpl28",4.22123727839902e-142,0.303897741754182,0.984,0.98,1.42238811332933e-137,"0","Rpl28"
"Gapdh",5.62514138657516e-142,0.381850451969761,0.973,0.949,1.89544764162037e-137,"0","Gapdh"
"Plk2",1.80253716478893e-140,0.757071900454368,0.703,0.541,6.07382923047279e-136,"0","Plk2"
"Eef1b2",8.31496808592444e-138,0.371514135200579,0.966,0.959,2.8018116462331e-133,"0","Eef1b2"
"Rps4x",6.813886955555e-136,0.335789132643823,0.97,0.959,2.29600734854381e-131,"0","Rps4x"
"Rps11",3.92051349867842e-130,0.360573364139715,0.961,0.952,1.32105622851468e-125,"0","Rps11"
"Rpl34",3.06693772945996e-129,0.300991688240803,0.985,0.979,1.03343533731883e-124,"0","Rpl34"
"Gas5",7.8741170901143e-129,0.620674339864277,0.783,0.683,2.65326249468491e-124,"0","Gas5"
"Rplp1",7.49729947708159e-126,0.260222226322291,0.991,0.986,2.52629003179741e-121,"0","Rplp1"
"Hspa9",7.01410155342129e-125,0.6061959901254,0.758,0.649,2.36347165944084e-120,"0","Hspa9"
"Rps28",2.46012825130152e-124,0.423974471956275,0.916,0.877,8.28964815558559e-120,"0","Rps28"
"Rps19",5.48749751813344e-122,0.341388230502374,0.97,0.958,1.84906716371024e-117,"0","Rps19"
"Rps12",5.93354097812346e-118,0.323227373193673,0.981,0.981,1.99936596798848e-113,"0","Rps12"
"Rpsa",2.42158077694419e-117,0.28222779310645,0.983,0.982,8.15975858599114e-113,"0","Rpsa"
"Rpl37a",3.06487978115768e-116,0.361040016868404,0.959,0.953,1.03274189105889e-111,"0","Rpl37a"
"Rpl39",5.59675590865271e-111,0.344189887978105,0.95,0.929,1.88588287097962e-106,"0","Rpl39"
"Rpl3",1.43707118341002e-110,0.309215619887928,0.974,0.967,4.8423550596184e-106,"0","Rpl3"
"Rps16",2.98935944713099e-103,0.254965645069523,0.986,0.977,1.00729455930526e-98,"0","Rps16"
"Rpl27",2.0250108918555e-100,0.357009686039462,0.93,0.913,6.8234767011963e-96,"0","Rpl27"
"Rpl23a",2.61110476607373e-98,0.298708334275303,0.965,0.958,8.79837861976203e-94,"0","Rpl23a"
"Rpl15",1.85898382573537e-97,0.294890358038209,0.968,0.958,6.26403189919792e-93,"0","Rpl15"
"Rpl36",1.14173679427059e-91,0.337959459520386,0.937,0.924,3.84719630197417e-87,"0","Rpl36"
"2410006H16Rik",1.73412274271568e-89,0.440336516960115,0.808,0.72,5.84329999385474e-85,"0","2410006H16Rik"
"Pim1",3.34690494744752e-88,1.17042725318021,0.303,0.173,1.12777309109192e-83,"0","Pim1"
"Rpl36a",3.14267094457919e-84,0.345748607437442,0.899,0.889,1.0589544014854e-79,"0","Rpl36a"
"Gpi1",4.35812138054502e-69,0.430280087496353,0.73,0.626,1.46851258038845e-64,"0","Gpi1"
"Sqstm1",1.7298451443961e-67,0.394464006808565,0.82,0.762,5.82888619855709e-63,"0","Sqstm1"
"Mif",1.41264667265727e-66,0.28902921282336,0.925,0.905,4.76005422818595e-62,"0","Mif"
"Eif3e",5.42339143609536e-59,0.362271582315882,0.801,0.752,1.82746597830669e-54,"0","Eif3e"
"Nme2",1.69061632283623e-49,0.27709845127345,0.856,0.817,5.69670076142896e-45,"0","Nme2"
"Hmox1",2.58977863159704e-49,0.51429714765433,0.464,0.346,8.72651807702939e-45,"0","Hmox1"
"Cdkn1a",3.39139057543661e-49,0.464564547569349,0.715,0.667,1.14276296829912e-44,"0","Cdkn1a"
"Gnl3",4.6991941280891e-49,0.591682103605392,0.503,0.412,1.5834404534009e-44,"0","Gnl3"
"Kdr",3.20489798274439e-46,0.608107972723954,0.504,0.407,1.07992242426555e-41,"0","Kdr"
"Hspe1",4.26316725845276e-46,0.460959050612975,0.66,0.605,1.43651683940824e-41,"0","Hspe1"
"Cmss1",6.00132337894706e-46,0.280156790604865,0.904,0.899,2.02220592577e-41,"0","Cmss1"
"Ccn1",3.382560596676e-44,0.870599176665506,0.383,0.296,1.13978761865594e-39,"0","Ccn1"
"Eef1g",7.11093991050816e-44,0.317304676471021,0.845,0.837,2.39610231224483e-39,"0","Eef1g"
"Rrs1",1.30611748022669e-42,0.658962041283998,0.423,0.336,4.40109346137185e-38,"0","Rrs1"
"Rps18-ps6",4.1252376209732e-42,0.463537991717446,0.583,0.515,1.39004006876313e-37,"0","Rps18-ps6"
"Pdgfra",5.81142834112309e-42,0.272887555769193,0.86,0.823,1.95821889382484e-37,"0","Pdgfra"
"Snhg6",9.52479819728638e-41,0.60010669869208,0.452,0.368,3.20947600055762e-36,"0","Snhg6"
"P4ha1",4.85494277593735e-39,0.338901265884494,0.688,0.623,1.63592151777985e-34,"0","P4ha1"
"Csnk2a1",1.00377814254181e-38,0.632545714112161,0.394,0.311,3.38233082910888e-34,"0","Csnk2a1"
"Pmm1",3.8642494834352e-37,0.812883851441016,0.296,0.215,1.30209750593833e-32,"0","Pmm1"
"Gclm",5.74649257818654e-37,0.617009449327625,0.405,0.323,1.93633813914574e-32,"0","Gclm"
"Hsph1",8.48831883994257e-37,0.903115772849594,0.377,0.303,2.86022391630705e-32,"0","Hsph1"
"Xpot",1.36439481366635e-35,0.748403870155683,0.309,0.23,4.59746476413013e-31,"0","Xpot"
"Tcea1",3.79307974511495e-34,0.370016877938726,0.664,0.618,1.27811615091393e-29,"0","Tcea1"
"Rbpj",2.73398036939949e-33,0.269000456196791,0.73,0.684,9.21242025272851e-29,"0","Rbpj"
"Eif4a2",6.18171112267538e-32,0.534054593664211,0.445,0.375,2.0829893798967e-27,"0","Eif4a2"
"Rpl35",3.6786481107844e-29,0.289294444081468,0.718,0.693,1.23955726740991e-24,"0","Rpl35"
"Hnrnpc",6.08203358532393e-28,0.37013728648176,0.633,0.592,2.04940203691075e-23,"0","Hnrnpc"
"Serpinb6a",8.85558950648941e-28,0.379305776946217,0.575,0.523,2.98397944010667e-23,"0","Serpinb6a"
"Fxr1",1.00186798015594e-27,0.442561089637807,0.53,0.479,3.37589434593344e-23,"0","Fxr1"
"Epb41l4aos",1.14942828750012e-26,0.625875072672978,0.31,0.242,3.8731135575604e-22,"0","Epb41l4aos"
"Atp6v0b",3.04999267029367e-26,0.433474288315763,0.491,0.435,1.02772553018215e-21,"0","Atp6v0b"
"Agap1",4.86909702342594e-26,0.642676882345581,0.319,0.255,1.64069093301361e-21,"0","Agap1"
"Dnttip2",5.6345096483987e-26,0.400758680487027,0.574,0.53,1.89860437112442e-21,"0","Dnttip2"
"Pim3",1.45359810093433e-25,0.697749994542265,0.263,0.198,4.89804416090833e-21,"0","Pim3"
"Ube2w",5.17798758089705e-25,0.562331413621892,0.361,0.298,1.74477469525907e-20,"0","Ube2w"
"Ppp1r15a",2.79040959806921e-24,0.559321218273396,0.38,0.319,9.40256418165401e-20,"0","Ppp1r15a"
"Mrpl30",3.12463624234864e-24,0.406443993409478,0.513,0.475,1.0528774282218e-19,"0","Mrpl30"
"Nub1",5.21745714202392e-24,0.572128831259633,0.311,0.245,1.75807435857638e-19,"0","Nub1"
"Larp1",8.93175969392391e-24,0.530065829303563,0.386,0.33,3.0096457464646e-19,"0","Larp1"
"Ghitm",2.10185895479637e-23,0.522142613238522,0.374,0.314,7.08242393408185e-19,"0","Ghitm"
"Erdr1y",2.49507327873197e-22,0.384169254125895,0.618,0.574,8.40739892001525e-18,"0","Erdr1y"
"Zfas1",2.57144400303069e-22,0.353490810310598,0.581,0.543,8.6647377126122e-18,"0","Zfas1"
"Asns",7.43434220202044e-22,0.669528642780902,0.264,0.206,2.50507594839281e-17,"0","Asns"
"Atf4",2.14910949701006e-21,0.307864122289872,0.701,0.681,7.2416393611251e-17,"0","Atf4"
"Cct4",2.28592731796713e-21,0.451975222233629,0.452,0.407,7.70266069062203e-17,"0","Cct4"
"P4ha2",2.37697797395281e-21,0.525712671300995,0.37,0.316,8.0094649810314e-17,"0","P4ha2"
"Pvt1",4.09666577147246e-21,0.43483977700981,0.474,0.428,1.38041249835536e-16,"0","Pvt1"
"Pnrc1",8.07361189669471e-21,0.26617466203154,0.765,0.742,2.72048426471025e-16,"0","Pnrc1"
"Krtcap2",1.46215921923523e-20,0.27749149271572,0.673,0.662,4.92689170513504e-16,"0","Krtcap2"
"Esd",1.85957540247128e-20,0.255483161139508,0.652,0.612,6.26602527616722e-16,"0","Esd"
"Akr1b1",1.94311966296471e-20,0.342898520049168,0.563,0.517,6.54753601632589e-16,"0","Akr1b1"
"Aatf",4.43286689212104e-20,0.622178685963293,0.253,0.197,1.49369882796911e-15,"0","Aatf"
"Mdn1",5.73701549619719e-20,0.536890957897383,0.363,0.311,1.9331447415986e-15,"0","Mdn1"
"Zcchc7",7.72681095771109e-20,0.50752184155095,0.318,0.26,2.60362622031033e-15,"0","Zcchc7"
"Taco1",2.15275293011226e-19,0.468757090465547,0.353,0.298,7.25391627330626e-15,"0","Taco1"
"Ywhag",4.21790409342311e-19,0.374119186687629,0.486,0.448,1.42126496331985e-14,"0","Ywhag"
"N4bp2l2",1.30119371286151e-18,0.434613858366179,0.408,0.36,4.38450233485813e-14,"0","N4bp2l2"
"Eif4b",2.84411821736891e-18,0.262149416258853,0.666,0.65,9.58354074524628e-14,"0","Eif4b"
"Ybx3",3.10900987952146e-18,0.310422210404714,0.621,0.601,1.04761196900355e-13,"0","Ybx3"
"Ttc7",6.60238916681071e-18,0.584704119279459,0.266,0.213,2.22474105364854e-13,"0","Ttc7"
"Wdr43",7.52942617320913e-18,0.485244960999705,0.366,0.32,2.53711544332455e-13,"0","Wdr43"
"Nampt",9.10724914269657e-18,0.613042345469993,0.278,0.227,3.06877867112304e-13,"0","Nampt"
"Luc7l",2.32557201679672e-17,0.534236463519836,0.293,0.242,7.83624746779822e-13,"0","Luc7l"
"Fnbp4",2.91747990382476e-17,0.507576313596307,0.335,0.287,9.8307402839279e-13,"0","Fnbp4"
"Eif2s2",1.19577935904839e-16,0.253807142392059,0.637,0.622,4.02929812824945e-12,"0","Eif2s2"
"Faf1",1.47901048017582e-16,0.351584927470853,0.453,0.412,4.98367371400045e-12,"0","Faf1"
"Utrn",1.8608344685605e-16,0.411379546734513,0.479,0.448,6.27026782526148e-12,"0","Utrn"
"Rabggtb",3.23989339143301e-16,0.437728774405603,0.369,0.322,1.09171447717727e-11,"0","Rabggtb"
"Fip1l1",3.29281997666468e-16,0.362701589577603,0.477,0.443,1.10954861933693e-11,"0","Fip1l1"
"Ncor1",3.40693546386741e-16,0.271368309764256,0.611,0.592,1.14800097390476e-11,"0","Ncor1"
"Snhg8",3.95526505057728e-16,0.354969685310527,0.485,0.449,1.33276611144252e-11,"0","Snhg8"
"Sars1",5.13896652186511e-16,0.357948531509175,0.486,0.454,1.73162615920767e-11,"0","Sars1"
"St13",6.61609207375586e-16,0.297494943731059,0.556,0.53,2.22935838517277e-11,"0","St13"
"Pnn",9.0919065229557e-16,0.327995992904125,0.547,0.519,3.06360882197515e-11,"0","Pnn"
"Prdm5",1.59302079421339e-15,0.53263850556848,0.253,0.204,5.36784286818142e-11,"0","Prdm5"
"Sipa1l1",4.65593256604429e-15,0.498410173785213,0.311,0.267,1.56886303745429e-10,"0","Sipa1l1"
"Pals2",3.35837437100419e-14,0.421854670221271,0.376,0.336,1.13163782805357e-09,"0","Pals2"
"Mphosph10",4.04616722443947e-14,0.580019390375331,0.264,0.22,1.36339650794712e-09,"0","Mphosph10"
"Afg2a",2.74584102658021e-13,0.489728929876411,0.297,0.256,9.25238592316468e-09,"0","Afg2a"
"Sdad1",5.24101844375356e-13,0.520617516215287,0.304,0.264,1.7660135748072e-08,"0","Sdad1"
"Neat1",5.60103735935826e-13,0.284978754852912,0.324,0.271,1.88732554860936e-08,"0","Neat1"
"Pcgf5",6.06944473215428e-13,0.508696638166934,0.275,0.232,2.04516009694671e-08,"0","Pcgf5"
"Igfbp4",7.15014160332693e-13,0.437098438937494,0.27,0.222,2.40931171465704e-08,"0","Igfbp4"
"Eif4g1",8.83851644507337e-13,0.313183708451469,0.54,0.531,2.97822650133192e-08,"0","Eif4g1"
"Dnajc2",1.07593735794765e-12,0.427727545162889,0.33,0.292,3.62547852134042e-08,"0","Dnajc2"
"Txnrd1",1.41226630212955e-12,0.272597105448023,0.608,0.589,4.75877253165572e-08,"0","Txnrd1"
"Prpsap1",1.68764930290732e-12,0.483709520603179,0.321,0.287,5.68670309107651e-08,"0","Prpsap1"
"6820431F20Rik",1.83495418129337e-12,0.352449481793195,0.379,0.343,6.18306160928615e-08,"0","6820431F20Rik"
"Cfl2",2.46494183254526e-12,0.360343409218661,0.399,0.365,8.30586799894451e-08,"0","Cfl2"
"Tcf20",3.15037390269216e-12,0.32292110384948,0.458,0.43,1.06154999025115e-07,"0","Tcf20"
"Eif3d",7.35411376512743e-12,0.283176207830649,0.518,0.502,2.47804217429734e-07,"0","Eif3d"
"Strn3",9.4115106535919e-12,0.294098013440298,0.51,0.487,3.17130262983433e-07,"0","Strn3"
"Mnat1",1.77918306146252e-11,0.488566986804861,0.281,0.244,5.99513524390411e-07,"0","Mnat1"
"C1qbp",2.4233140113437e-11,0.374091951163957,0.357,0.323,8.16559889262372e-07,"0","C1qbp"
"Rbm25",3.11728610924677e-11,0.281747732664335,0.535,0.521,1.05040072737179e-06,"0","Rbm25"
"Gars1",3.32091303858565e-11,0.433563127321053,0.341,0.309,1.11901485748182e-06,"0","Gars1"
"Ndrg1",5.01789746029384e-11,0.266583182430361,0.463,0.427,1.69083072822061e-06,"0","Ndrg1"
"Gtpbp4",6.92389885737427e-11,0.370190048496155,0.363,0.332,2.33307695898083e-06,"0","Gtpbp4"
"Ddx23",7.56156931860835e-11,0.448596407801637,0.28,0.243,2.54794639759827e-06,"0","Ddx23"
"Ghr",8.86143069559825e-11,0.356421259765382,0.412,0.381,2.98594768718878e-06,"0","Ghr"
"Slc2a1",1.24750607642555e-10,0.39184835593431,0.314,0.273,4.20359647512354e-06,"0","Slc2a1"
"Slc25a39",1.72814512567116e-10,0.282282586970029,0.491,0.474,5.82315781546153e-06,"0","Slc25a39"
"Maf",2.47256928679146e-10,0.392862735287329,0.292,0.253,8.33156946877252e-06,"0","Maf"
"Nop14",2.65977402824558e-10,0.41197045846013,0.326,0.294,8.96237456557632e-06,"0","Nop14"
"Mybbp1a",3.04792912947318e-10,0.376143179458858,0.372,0.344,1.02703019946728e-05,"0","Mybbp1a"
"Rybp",3.82592975532612e-10,0.445245769633776,0.3,0.27,1.28918529035469e-05,"0","Rybp"
"Atf1",6.817554719645e-10,0.349745066317584,0.341,0.308,2.29724323833158e-05,"0","Atf1"
"Dusp5",1.40236307345595e-09,0.423319103172702,0.28,0.246,4.72540261231718e-05,"0","Dusp5"
"Afdn",1.4656305036963e-09,0.382135974038608,0.346,0.319,4.93858854525504e-05,"0","Afdn"
"Dnajb9",1.86850638862911e-09,0.394662780446655,0.251,0.216,6.29611912712466e-05,"0","Dnajb9"
"Khdc4",2.43399917470545e-09,0.433288876559969,0.299,0.269,8.2016036190875e-05,"0","Khdc4"
"Drg1",2.46788929914364e-09,0.358289153954507,0.339,0.311,8.31579978239441e-05,"0","Drg1"
"Rnps1",2.83453049953912e-09,0.426486222855043,0.336,0.312,9.55123397124702e-05,"0","Rnps1"
"Irf2bpl",3.09487179930633e-09,0.468405692079198,0.275,0.245,0.000104284800149426,"0","Irf2bpl"
"Polr1f",3.55892103133869e-09,0.441739590278892,0.269,0.238,0.000119921403071988,"0","Polr1f"
"Ncoa2",3.6298536788768e-09,0.354080571032478,0.312,0.28,0.000122311549563433,"0","Ncoa2"
"Taf1d",4.03113536697071e-09,0.316610414826263,0.43,0.411,0.000135833137325445,"0","Taf1d"
"Alkbh5",4.12966529339085e-09,0.413176583478855,0.34,0.313,0.000139153201726098,"0","Alkbh5"
"Atf7",4.23093696186966e-09,0.331445949073578,0.345,0.317,0.00014256565186716,"0","Atf7"
"Camk1d",5.68980847613231e-09,0.251738979869556,0.553,0.549,0.000191723786411754,"0","Camk1d"
"Zfp52",5.70729363472716e-09,0.410010383228797,0.284,0.252,0.000192312966315766,"0","Zfp52"
"Cers2",7.08010288350608e-09,0.339304348236618,0.368,0.344,0.000238571146762621,"0","Cers2"
"Sbf2",7.75287687508228e-09,0.388749326430675,0.317,0.287,0.000261240939182773,"0","Sbf2"
"Gbe1",8.27116273184734e-09,0.275529698400631,0.397,0.365,0.000278705099412328,"0","Gbe1"
"Errfi1",1.73476454298958e-08,0.381945448252593,0.337,0.313,0.00058454626040577,"0","Errfi1"
"Ddx21",1.9911144929506e-08,0.365332430630493,0.361,0.341,0.000670925939544634,"0","Ddx21"
"Akirin2",2.14213664421937e-08,0.363047246547811,0.35,0.327,0.000721814363636158,"0","Akirin2"
"Eif1a",4.59309636053298e-08,0.379564234442168,0.309,0.284,0.00154768974964519,"0","Eif1a"
"Gadd45a",7.6025564971223e-08,0.394618046736891,0.275,0.247,0.00256175743727033,"0","Gadd45a"
"Ccdc59",8.32160104510555e-08,0.435814511159767,0.276,0.251,0.00280404668815877,"0","Ccdc59"
"Hspa4",1.2691377089441e-07,0.262111997103293,0.541,0.542,0.00427648642405805,"0","Hspa4"
"Nfx1",1.64841022191736e-07,0.394482629869247,0.292,0.266,0.00555448308377275,"0","Nfx1"
"Snhg7",2.38211019649784e-07,0.318044150525485,0.343,0.319,0.00802675851811912,"0","Snhg7"
"Eprs1",3.75412716385568e-07,0.304999138299382,0.419,0.409,0.0126499068913281,"0","Eprs1"
"Taf15",4.01558973533283e-07,0.374185831797469,0.284,0.259,0.0135309311721775,"0","Taf15"
"Mxi1",4.01924806340282e-07,0.340398697848227,0.268,0.239,0.0135432582744421,"0","Mxi1"
"Gadd45b",4.05389275821562e-07,0.334435914354546,0.365,0.35,0.0136599970380833,"0","Gadd45b"
"Gm36220",4.1164904929108e-07,0.336043375227413,0.275,0.246,0.0138709263649122,"0","Gm36220"
"Cited2",6.73584556696572e-07,0.29730330759832,0.436,0.423,0.0226971052224477,"0","Cited2"
"Sertad2",7.25693676478401e-07,0.305796563678253,0.398,0.385,0.0244529741226162,"0","Sertad2"
"Lars2",8.33425276251128e-07,0.281195749946372,0.42,0.405,0.028083098108558,"0","Lars2"
"Rlf",8.41178711033961e-07,0.421326457343375,0.281,0.258,0.0283443578470003,"0","Rlf"
"Esf1",1.0347027566894e-06,0.366075639079109,0.288,0.267,0.0348653440894061,"0","Esf1"
"Plod2",1.20360730368721e-06,0.365591333306211,0.323,0.303,0.0405567517050443,"0","Plod2"
"Mbtd1",1.27972549392964e-06,0.342157344753127,0.365,0.35,0.0431216302434533,"0","Mbtd1"
"Large1",1.68877107715333e-06,0.352183349735173,0.34,0.319,0.0569048302157587,"0","Large1"
"Cul2",2.26486751909194e-06,0.383571802854495,0.29,0.271,0.0763169759233219,"0","Cul2"
"Pgm1",2.50021119313149e-06,0.323630031785512,0.294,0.269,0.0842471163637586,"0","Pgm1"
"Ddx18",2.80048294412402e-06,0.387971346913327,0.266,0.244,0.0943650732852029,"0","Ddx18"
"Cdk8",4.61316164570735e-06,0.31516928909873,0.322,0.301,0.155445094813755,"0","Cdk8"
"Rpl29",6.3821296935977e-06,0.32442648102336,0.303,0.284,0.215052242155468,"0","Rpl29"
"Nol11",7.92704313038355e-06,0.29172905218496,0.398,0.39,0.267109645321404,"0","Nol11"
"Ifi202b",8.15991009591976e-06,0.283790724133196,0.352,0.336,0.274956330592112,"0","Ifi202b"
"Kif3a",8.22432779268303e-06,0.386948412157854,0.255,0.236,0.277126949302247,"0","Kif3a"
"Uba52",9.09338251731633e-06,0.307170265357214,0.302,0.282,0.306410617303491,"0","Uba52"
"Rab10",1.00148907939236e-05,0.264601174713559,0.407,0.397,0.337461760192051,"0","Rab10"
"Ftsj3",1.24682377615443e-05,0.295993162856336,0.392,0.385,0.420129739612998,"0","Ftsj3"
"Cyp2c55",1.69417301974124e-05,0.365168141977956,0.259,0.239,0.570868540732007,"0","Cyp2c55"
"Chd1",1.83210289146641e-05,0.263047482910473,0.378,0.369,0.617345390308521,"0","Chd1"
"Bdp1",3.14977024230612e-05,0.354649301029462,0.301,0.288,1,"0","Bdp1"
"Dnajc21",3.42768653594578e-05,0.255123477915735,0.406,0.401,1,"0","Dnajc21"
"Appbp2",5.27152678888288e-05,0.264950944237542,0.34,0.325,1,"0","Appbp2"
"Scaf8",5.42256890322662e-05,0.297487272512033,0.301,0.285,1,"0","Scaf8"
"Desi1",7.05913026586882e-05,0.318730125230859,0.269,0.252,1,"0","Desi1"
"Ncoa1",7.35531995841161e-05,0.350255077523263,0.252,0.234,1,"0","Ncoa1"
"Rab5a",7.5707798631187e-05,0.350971337354557,0.281,0.267,1,"0","Rab5a"
"Rnf216",7.71578393077518e-05,0.304355592570617,0.332,0.322,1,"0","Rnf216"
"Por",9.08561725405107e-05,0.276204168150517,0.372,0.362,1,"0","Por"
"Nars1",0.00011026552265728,0.304766512385079,0.295,0.279,1,"0","Nars1"
"Rcor1",0.000110980723350933,0.304289628868545,0.313,0.302,1,"0","Rcor1"
"Smndc1",0.000112941359033149,0.326684430869098,0.318,0.307,1,"0","Smndc1"
"Ubr2",0.000115839639993507,0.315373444782356,0.252,0.233,1,"0","Ubr2"
"Krit1",0.000124081869888531,0.327629062118266,0.257,0.24,1,"0","Krit1"
"Csnk1e",0.000128532915641246,0.359431657726659,0.281,0.268,1,"0","Csnk1e"
"Gatad2b",0.000139851583418228,0.253601600530354,0.364,0.355,1,"0","Gatad2b"
"Ptk2",0.000158744889251806,0.315445924985294,0.269,0.253,1,"0","Ptk2"
"Nabp1",0.000162531732036019,0.298952518833197,0.307,0.293,1,"0","Nabp1"
"Mycbp2",0.000217142093124435,0.320579487050838,0.27,0.256,1,"0","Mycbp2"
"Ythdf3",0.000240445266894417,0.332754722272532,0.283,0.269,1,"0","Ythdf3"
"Egln1",0.000245463286601336,0.2500308832739,0.298,0.283,1,"0","Egln1"
"Csnk2a2",0.000252159392219989,0.292443857285193,0.278,0.265,1,"0","Csnk2a2"
"Kif1b",0.00029715712528413,0.373307555930117,0.254,0.238,1,"0","Kif1b"
"Ttc14",0.000385387272445192,0.359901469483152,0.256,0.244,1,"0","Ttc14"
"Cebpz",0.000487950557067911,0.359496108960106,0.254,0.242,1,"0","Cebpz"
"Sbds",0.000501966430578568,0.307603079579126,0.307,0.297,1,"0","Sbds"
"Aftph",0.000503588656795032,0.276992139359166,0.276,0.263,1,"0","Aftph"
"Brix1",0.000580687816231758,0.296368777178215,0.337,0.333,1,"0","Brix1"
"Rap1gds1",0.000752260083602739,0.278035486557716,0.288,0.276,1,"0","Rap1gds1"
"Sbno1",0.000835835475087813,0.272390844694536,0.386,0.389,1,"0","Sbno1"
"Ndufaf4",0.000887954028307219,0.310267125031746,0.289,0.28,1,"0","Ndufaf4"
"Caprin1",0.000924257947781523,0.253456731162015,0.348,0.342,1,"0","Caprin1"
"Rarg",0.00092750157205576,0.328800454898992,0.264,0.252,1,"0","Rarg"
"Map1b",0.00102243202805226,0.257236433855254,0.317,0.308,1,"0","Map1b"
"Acbd3",0.00104553313590876,0.273000870793444,0.31,0.301,1,"0","Acbd3"
"Ino80",0.00106439786543732,0.301920146360552,0.263,0.25,1,"0","Ino80"
"Pard3",0.00145590482118209,0.316236808401798,0.261,0.251,1,"0","Pard3"
"Lcorl",0.00159647450318748,0.317982483758715,0.265,0.255,1,"0","Lcorl"
"Cd2ap",0.00164770671045963,0.253415417729574,0.296,0.289,1,"0","Cd2ap"
"Ankrd12",0.0018063060395665,0.26905395838832,0.311,0.301,1,"0","Ankrd12"
