"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Spp1",0,0.663812596859641,0.996,0.964,0,"0","Spp1"
"Nfkb1",8.28740928083857e-283,1.20732821617802,0.759,0.501,2.79252543127136e-278,"0","Nfkb1"
"S100a4",8.85417333495083e-268,0.666344815711965,0.958,0.8,2.98350224694503e-263,"0","S100a4"
"Hmga2",3.99538447844455e-264,0.701174164272911,0.967,0.832,1.34628475385668e-259,"0","Hmga2"
"Col1a2",3.00224652287608e-222,0.774729155071003,0.764,0.493,1.01163698834832e-217,"0","Col1a2"
"Il1rl1",3.52341679942426e-203,0.828492938967404,0.777,0.545,1.187250524734e-198,"0","Il1rl1"
"Sox9",2.63561941055166e-200,1.15891210540591,0.545,0.303,8.88098316579488e-196,"0","Sox9"
"Trib1",3.71096701555777e-198,0.99603692417758,0.624,0.377,1.25044744556235e-193,"0","Trib1"
"Aebp1",4.71521193647365e-168,0.775538807747471,0.704,0.471,1.58883781411416e-163,"0","Aebp1"
"Tiparp",3.31918737576299e-164,0.669914110273183,0.835,0.668,1.1184333781371e-159,"0","Tiparp"
"Rnf217",1.12394498082798e-163,1.16585650995398,0.481,0.268,3.78724500739796e-159,"0","Rnf217"
"Nfkbia",7.06064577004529e-153,0.449045469337063,0.842,0.634,2.37915519867446e-148,"0","Nfkbia"
"Immp2l",3.09795854426107e-138,0.887795618982313,0.547,0.34,1.04388811107421e-133,"0","Immp2l"
"Pcdh7",2.01337595180701e-135,0.664205453776604,0.731,0.539,6.78427160720889e-131,"0","Pcdh7"
"Vcan",2.11179524664299e-132,0.708080935532467,0.706,0.511,7.11590526308821e-128,"0","Vcan"
"Fn1",5.62935008404259e-132,0.524987587529237,0.917,0.799,1.89686580431899e-127,"0","Fn1"
"Ereg",1.609721782257e-129,0.940427675221435,0.563,0.363,5.42411851749319e-125,"0","Ereg"
"Fos",1.66651403878082e-129,0.756164109337302,0.763,0.591,5.61548570507585e-125,"0","Fos"
"Zfp36l1",5.52448687572947e-129,0.824072856344345,0.615,0.426,1.8615310976458e-124,"0","Zfp36l1"
"Mast4",7.0525536116357e-127,0.643987000378986,0.771,0.584,2.37642846497677e-122,"0","Mast4"
"Pmepa1",3.6786093983745e-124,0.518066931329325,0.86,0.707,1.23954422287627e-119,"0","Pmepa1"
"Airn",1.01233126602741e-123,0.821356585289302,0.661,0.482,3.41115143400595e-119,"0","Airn"
"Medag",1.11383592641175e-123,0.78589160141062,0.604,0.403,3.75318153763703e-119,"0","Medag"
"Lgals1",2.2893598505613e-120,0.316341696311722,0.986,0.916,7.71422695245134e-116,"0","Lgals1"
"Dab2",2.30377954399921e-120,0.845349344700613,0.56,0.365,7.76281555145974e-116,"0","Dab2"
"S100a6",1.21460782046971e-115,0.328940679162808,0.989,0.949,4.09274251185473e-111,"0","S100a6"
"Ppargc1a",7.92818703250896e-112,1.21816361551233,0.315,0.159,2.67148190247422e-107,"0","Ppargc1a"
"Spon2",9.13140952900789e-111,1.28721568487435,0.259,0.118,3.0769197548945e-106,"0","Spon2"
"Klf4",4.5523874725804e-109,0.564513697691107,0.782,0.629,1.53397248276069e-104,"0","Klf4"
"Vcam1",2.23337036190317e-108,0.847915403934396,0.497,0.313,7.52556477146893e-104,"0","Vcam1"
"Socs3",1.96367756723678e-106,0.99639949571188,0.418,0.249,6.61680793056106e-102,"0","Socs3"
"Peak1",4.75524932869794e-105,0.741794574899369,0.571,0.386,1.60232881379806e-100,"0","Peak1"
"Lamb1",1.55568863973796e-104,0.867781842565851,0.455,0.28,5.24204844046102e-100,"0","Lamb1"
"Nr2f1",3.95664575052314e-102,1.11800864413142,0.315,0.165,1.33323135209628e-97,"0","Nr2f1"
"Cebpd",4.42649897073061e-102,1.20898948642562,0.288,0.145,1.49155309317739e-97,"0","Cebpd"
"Ccnd1",1.53859811406224e-95,0.427900788533914,0.78,0.585,5.18446020514413e-91,"0","Ccnd1"
"Oaf",3.45784745995235e-94,0.721570782731443,0.557,0.385,1.16515628010554e-89,"0","Oaf"
"Gas1",7.63715852910605e-94,0.948020432721966,0.373,0.217,2.57341693796758e-89,"0","Gas1"
"Lima1",7.98873618266282e-93,0.853581023708611,0.456,0.292,2.69188454411006e-88,"0","Lima1"
"Timp2",3.24312230875451e-90,0.677232819501137,0.594,0.423,1.09280249315792e-85,"0","Timp2"
"St3gal1",4.49662006262869e-90,0.724685718089938,0.522,0.356,1.51518109630336e-85,"0","St3gal1"
"Apbb2",4.6439833372249e-90,0.587395090780126,0.65,0.477,1.5648366253113e-85,"0","Apbb2"
"Irf1",2.87747493341492e-89,0.949457660518423,0.364,0.214,9.69593953563491e-85,"0","Irf1"
"Sdc1",5.10638362615624e-89,1.06636138549267,0.278,0.143,1.72064702666961e-84,"0","Sdc1"
"Gm56906",1.29109296650344e-87,0.420032081961303,0.863,0.746,4.35046685992998e-83,"0","Gm56906"
"Antxr2",8.30073587063985e-86,0.966996039354286,0.361,0.214,2.79701595897081e-81,"0","Antxr2"
"Slpi",2.04734990781109e-85,0.471641723263492,0.672,0.511,6.89875024936024e-81,"0","Slpi"
"Sgk1",2.16424981641305e-85,0.73651258553704,0.518,0.359,7.29265618138543e-81,"0","Sgk1"
"Ngf",7.14459466577851e-83,0.957846583903218,0.348,0.205,2.40744261858073e-78,"0","Ngf"
"Tmem176a",1.3674100370667e-82,0.780838314863339,0.549,0.395,4.60762486089995e-78,"0","Tmem176a"
"Col1a1",1.08050523851302e-81,0.535604650470862,0.429,0.269,3.64087045169347e-77,"0","Col1a1"
"Tnfaip6",5.22009252318454e-81,0.86366013237177,0.414,0.264,1.75896237661226e-76,"0","Tnfaip6"
"Basp1",5.89009643438997e-80,0.546642968315021,0.656,0.497,1.98472689453204e-75,"0","Basp1"
"Pid1",6.10520468801536e-79,0.550165705248762,0.64,0.478,2.05720977167365e-74,"0","Pid1"
"Naaladl2",6.75490531010315e-79,0.978285232186061,0.301,0.167,2.27613289329236e-74,"0","Naaladl2"
"Rbp1",1.33523867192099e-78,0.556819826284149,0.565,0.399,4.49922022890497e-74,"0","Rbp1"
"Phlda1",1.15458200951462e-77,0.492359327389983,0.743,0.596,3.89047953926047e-73,"0","Phlda1"
"Ahnak",2.83589504840968e-77,0.45288427246219,0.808,0.69,9.55583195512126e-73,"0","Ahnak"
"Cd44",4.61801897834612e-77,0.549053139861929,0.655,0.502,1.55608767494351e-72,"0","Cd44"
"Nr4a1",1.99121290470336e-76,0.695609217855961,0.482,0.324,6.70959100368844e-72,"0","Nr4a1"
"Ank",2.114894760093e-76,0.833597549241416,0.409,0.263,7.12634938360939e-72,"0","Ank"
"Ugdh",7.36605137453003e-75,0.613229474579446,0.585,0.438,2.48206467116164e-70,"0","Ugdh"
"Tspo",9.92446815094179e-74,0.42342730714315,0.78,0.639,3.34414878814135e-69,"0","Tspo"
"C3",3.03676208130535e-73,0.839727689298067,0.392,0.25,1.02326735091665e-68,"0","C3"
"Plpp3",8.42043486122221e-73,0.710148006906551,0.44,0.291,2.83734973083744e-68,"0","Plpp3"
"Ccl2",3.95216932232789e-72,0.373096700990832,0.545,0.377,1.3317229748516e-67,"0","Ccl2"
"Eml1",1.35353095062194e-71,0.777349723864087,0.346,0.208,4.5608578912157e-67,"0","Eml1"
"Vegfa",1.79250939928002e-71,0.379815334882614,0.834,0.716,6.04003967181397e-67,"0","Vegfa"
"Ier3",5.45146060382248e-70,0.337449689090767,0.874,0.768,1.83692416506402e-65,"0","Ier3"
"Sparc",1.91786821987695e-69,0.587126411097234,0.48,0.327,6.46244875369738e-65,"0","Sparc"
"Frmd4a",3.2742973489213e-69,0.582658565980487,0.53,0.376,1.10330723469252e-64,"0","Frmd4a"
"Nrg1",1.16990586352328e-68,0.83043427335004,0.418,0.28,3.94211479772806e-64,"0","Nrg1"
"Pik3r3",4.94779169127842e-68,0.588308986078578,0.548,0.399,1.66720788829318e-63,"0","Pik3r3"
"Srsf3",1.62618517993616e-67,0.422081482124898,0.675,0.511,5.4795935823129e-63,"0","Srsf3"
"Nrip1",3.98451899260244e-67,0.47498711312311,0.685,0.543,1.34262351974732e-62,"0","Nrip1"
"Mmd",8.97395310818972e-67,0.733727261137523,0.393,0.253,3.02386323933561e-62,"0","Mmd"
"Pitpnc1",2.4105512589815e-65,0.645647934596903,0.426,0.279,8.12259352226406e-61,"0","Pitpnc1"
"2610035D17Rik",5.94773339990892e-64,0.676795077857864,0.413,0.275,2.00414824643331e-59,"0","2610035D17Rik"
"Tm4sf1",1.06685338606212e-63,0.601752971514628,0.456,0.311,3.59486916967494e-59,"0","Tm4sf1"
"Atox1",2.18504137396448e-63,0.565341932954902,0.551,0.41,7.36271541371071e-59,"0","Atox1"
"Zfhx4",3.79900044180071e-63,0.664920067362198,0.489,0.349,1.28011118886917e-58,"0","Zfhx4"
"Tanc2",4.44564726498297e-63,0.47106037633487,0.634,0.494,1.49800530240866e-58,"0","Tanc2"
"Col3a1",2.1437382512287e-62,0.761353115841929,0.276,0.16,7.22354041134023e-58,"0","Col3a1"
"Tpm1",2.72788571448984e-62,0.389540626289651,0.65,0.494,9.19188370354497e-58,"0","Tpm1"
"Ptprs",8.52999771804485e-62,0.650607102861633,0.413,0.277,2.87426803107239e-57,"0","Ptprs"
"Marcksl1",1.10370073928905e-61,0.678452924510736,0.41,0.278,3.71903001110838e-57,"0","Marcksl1"
"Prkca",2.00985504355012e-61,0.472566958423113,0.649,0.515,6.7724075547465e-57,"0","Prkca"
"Pde4d",4.46752376594772e-61,0.547879855719457,0.513,0.373,1.50537680817374e-56,"0","Pde4d"
"Sema3a",1.59470335090076e-60,0.864141093630642,0.268,0.154,5.3735124111952e-56,"0","Sema3a"
"Abcb1b",1.67798396500466e-60,0.483155447402177,0.67,0.544,5.65413476847971e-56,"0","Abcb1b"
"Xdh",1.81501301696797e-60,0.697584543385806,0.412,0.279,6.11586786197526e-56,"0","Xdh"
"Il11",1.20761521669328e-59,0.582280973028959,0.356,0.224,4.06918023416968e-55,"0","Il11"
"Prrx1",1.26495482800677e-59,0.48515006638147,0.635,0.494,4.26239178845162e-55,"0","Prrx1"
"Gm20186",6.32071448885423e-59,0.547497405729174,0.607,0.474,2.12982795416432e-54,"0","Gm20186"
"Fstl1",1.27147739190843e-58,0.747759334962757,0.305,0.185,4.28437021977464e-54,"0","Fstl1"
"Serpinf1",2.30950511439349e-58,0.843413807112518,0.305,0.189,7.7821084334603e-54,"0","Serpinf1"
"Jun",2.47397279315172e-58,0.35042189409015,0.791,0.672,8.33629872380404e-54,"0","Jun"
"Actn1",6.13068332286227e-57,0.629058806204394,0.435,0.304,2.06579505247167e-52,"0","Actn1"
"Pdzrn3",8.76154444652004e-57,0.825840653525405,0.27,0.159,2.95229001669939e-52,"0","Pdzrn3"
"Maml3",1.63520841512585e-56,0.514184649283298,0.546,0.405,5.50999827560807e-52,"0","Maml3"
"Junos",2.02007999335034e-56,0.740739943481536,0.347,0.225,6.80686154559331e-52,"0","Junos"
"Magi3",4.62640335985187e-56,0.442159266948639,0.688,0.568,1.55891287613568e-51,"0","Magi3"
"Tgfbr3",2.20786604130637e-55,0.602819468824136,0.491,0.359,7.43962541278594e-51,"0","Tgfbr3"
"Csf1",4.7836214120863e-55,0.536732248607948,0.534,0.404,1.6118890710166e-50,"0","Csf1"
"Nab1",1.06742393899568e-54,0.80781098262224,0.297,0.185,3.59679170483984e-50,"0","Nab1"
"Cdk14",3.02709812203664e-54,0.454083964490568,0.665,0.539,1.02001098320147e-49,"0","Cdk14"
"Fkbp11",6.77648031500182e-54,0.497348550650595,0.506,0.373,2.28340280694301e-49,"0","Fkbp11"
"Aff4",1.03379024199284e-53,0.403499140496514,0.699,0.577,3.48345959941909e-49,"0","Aff4"
"Arpc1b",2.79761981298305e-53,0.343254230236687,0.725,0.579,9.42685972182768e-49,"0","Arpc1b"
"Wls",8.26960141852399e-53,0.451869388554465,0.662,0.54,2.78652489398584e-48,"0","Wls"
"Camk2d",7.8505643317114e-52,0.540487113545918,0.56,0.437,2.64532615721347e-47,"0","Camk2d"
"Nav1",1.07208653165042e-51,0.64035126009119,0.389,0.265,3.61250277704924e-47,"0","Nav1"
"Cyp1b1",1.4656730363715e-51,0.735330609215768,0.305,0.193,4.93873186335742e-47,"0","Cyp1b1"
"Bacc1",1.51544793949368e-51,0.695382077707064,0.413,0.295,5.1064533769179e-47,"0","Bacc1"
"Sox4",2.52542765748582e-51,0.362986988935907,0.764,0.652,8.50968103466422e-47,"0","Sox4"
"Gm10701",6.15772602535007e-51,0.572850792258016,0.347,0.225,2.07490736150196e-46,"0","Gm10701"
"Ifrd1",9.2049347832657e-51,0.339001861403851,0.734,0.618,3.10169482456921e-46,"0","Ifrd1"
"Hcfc1r1",3.30585233506208e-50,0.396737958090169,0.634,0.509,1.11394000282252e-45,"0","Hcfc1r1"
"Plcb1",1.30086415754092e-49,0.769920169155632,0.276,0.171,4.38339186524987e-45,"0","Plcb1"
"Map4k4",3.62426762705794e-49,0.435599311658085,0.624,0.501,1.22123321961344e-44,"0","Map4k4"
"Calm1",5.46288440894967e-49,0.252411666012336,0.938,0.87,1.84077353043968e-44,"0","Calm1"
"Rbms1",7.45224735282452e-49,0.426635512963012,0.671,0.556,2.51110926800775e-44,"0","Rbms1"
"Srrm2",2.07638684637039e-48,0.293116067128099,0.878,0.785,6.99659311752967e-44,"0","Srrm2"
"Notch2",3.97680084262287e-48,0.610738148086479,0.393,0.274,1.3400228119302e-43,"0","Notch2"
"Pbx1",4.79725036500748e-48,0.811498044638115,0.264,0.162,1.61648148299292e-43,"0","Pbx1"
"Tmem176b",4.90031193628314e-48,0.533551215995138,0.61,0.495,1.65120911004997e-43,"0","Tmem176b"
"Socs5",8.01213737735088e-48,0.747817255119441,0.256,0.155,2.69976981067215e-43,"0","Socs5"
"Inhba",1.23650536466573e-47,0.594816503252245,0.379,0.26,4.16652847677764e-43,"0","Inhba"
"Cpq",2.21852592028248e-47,0.676678057794894,0.334,0.224,7.47554494098385e-43,"0","Cpq"
"Arhgap22",2.40320729835036e-47,0.737942814639988,0.346,0.238,8.09784731252138e-43,"0","Arhgap22"
"Lpp",6.16838481980467e-47,0.471012829061722,0.54,0.417,2.07849894888138e-42,"0","Lpp"
"Tubb2a",8.7737923407463e-47,0.720133111256321,0.324,0.217,2.95641706713787e-42,"0","Tubb2a"
"Zeb1",1.211974679945e-46,0.513377453291598,0.493,0.373,4.08386988154266e-42,"0","Zeb1"
"Anxa1",2.07773596578372e-46,0.391977873786283,0.713,0.593,7.00113911030484e-42,"0","Anxa1"
"Mindy1",4.12002144893522e-46,0.758998462556287,0.254,0.155,1.38828242743321e-41,"0","Mindy1"
"Elovl6",1.86130225156606e-45,0.853658833067635,0.25,0.156,6.27184406687701e-41,"0","Elovl6"
"Nbea",2.34115063799753e-45,0.48459694618153,0.509,0.385,7.88874118979647e-41,"0","Nbea"
"Fut8",2.51176552975644e-45,0.669912116411808,0.326,0.219,8.46364512906731e-41,"0","Fut8"
"Cfap299",3.95220746173921e-45,0.51042954598455,0.442,0.321,1.33173582630764e-40,"0","Cfap299"
"Pakap.1",4.38908545954958e-45,0.430225892047427,0.626,0.509,1.47894623644983e-40,"0","Pakap.1"
"Enah",6.81353867904456e-45,0.653755939494201,0.335,0.226,2.29588999329085e-40,"0","Enah"
"Itga5",3.85993446788508e-44,0.722822479971071,0.305,0.202,1.30064351829856e-39,"0","Itga5"
"Man1a",3.90741280769606e-44,0.689765925840891,0.324,0.219,1.31664181968127e-39,"0","Man1a"
"Uap1",5.39127059564447e-44,0.670631539644088,0.313,0.208,1.81664253990836e-39,"0","Uap1"
"Sik3",8.70830424401375e-44,0.565247597781576,0.397,0.286,2.93435019806287e-39,"0","Sik3"
"Smad3",1.64559696210571e-43,0.652818125779268,0.311,0.207,5.5450035235114e-39,"0","Smad3"
"Gm49774",1.70238118685493e-43,0.661782852452358,0.325,0.219,5.73634364722638e-39,"0","Gm49774"
"Eid1",3.22549869961259e-43,0.470579959055804,0.503,0.383,1.08686404182146e-38,"0","Eid1"
"Etv1",1.00017199159118e-42,0.748716590088762,0.25,0.156,3.37017954286565e-38,"0","Etv1"
"Dynll1",1.63028861085904e-42,0.343515374008646,0.704,0.585,5.49342050315061e-38,"0","Dynll1"
"Nedd4",2.44534770183322e-42,0.322348476573273,0.785,0.684,8.23984361609723e-38,"0","Nedd4"
"Ltbp1",5.63224517266033e-42,0.567073602904139,0.355,0.246,1.89784133337962e-37,"0","Ltbp1"
"Fbxl17",5.86896351466125e-42,0.55651039270677,0.406,0.296,1.97760594590025e-37,"0","Fbxl17"
"Emp1",6.0284815764575e-42,0.528696332890587,0.466,0.353,2.03135715200312e-37,"0","Emp1"
"Ptges",8.45440102424486e-42,0.492457789391898,0.453,0.337,2.84879496912955e-37,"0","Ptges"
"Ppm1l",1.20202281904854e-41,0.595784795827487,0.377,0.268,4.05033609106595e-37,"0","Ppm1l"
"Aff1",3.95984101705581e-41,0.616523472112129,0.368,0.263,1.33430802910713e-36,"0","Aff1"
"Rab21",1.38207528467841e-40,0.573516796758105,0.399,0.291,4.65704087925239e-36,"0","Rab21"
"Psap",2.10542551560627e-40,0.422406446670463,0.613,0.506,7.09444181738689e-36,"0","Psap"
"H3f3a",2.41283553535232e-40,0.337132487168229,0.721,0.611,8.13029061992316e-36,"0","H3f3a"
"Grip1",5.85920425999122e-40,0.670767691978601,0.277,0.181,1.97431746744664e-35,"0","Grip1"
"Sh3kbp1",1.19230237290217e-39,0.486270929815436,0.461,0.346,4.01758207573116e-35,"0","Sh3kbp1"
"Sptbn1",1.23893527469214e-39,0.364934049821156,0.677,0.568,4.17471630160264e-35,"0","Sptbn1"
"Sfpq",1.9430251777738e-39,0.400839891068717,0.576,0.457,6.54721763902659e-35,"0","Sfpq"
"Dock7",3.43883116439647e-39,0.431702402423746,0.525,0.413,1.15874854915504e-34,"0","Dock7"
"Trrap",4.5801176620826e-39,0.458767479526591,0.478,0.361,1.54331644741535e-34,"0","Trrap"
"Zfpm2",5.10743730604562e-39,0.434732819452993,0.563,0.453,1.72100207464513e-34,"0","Zfpm2"
"Csrp2",5.28836595490654e-39,0.642755952569133,0.332,0.232,1.78196779216531e-34,"0","Csrp2"
"Klf6",5.90025557204831e-39,0.706057219468546,0.307,0.21,1.9881501175574e-34,"0","Klf6"
"Ndufv3",1.1728944278821e-38,0.480975003319195,0.422,0.311,3.95218506419153e-34,"0","Ndufv3"
"Celf2",3.32704754990749e-38,0.590140313237128,0.316,0.217,1.12108194241683e-33,"0","Celf2"
"Gdnf",3.86817549969948e-38,0.598384070299392,0.325,0.225,1.30342041637874e-33,"0","Gdnf"
"Clic1",4.79495160821314e-38,0.379044771394101,0.612,0.495,1.6157068939035e-33,"0","Clic1"
"Asap1",7.28543180648619e-38,0.333320071011053,0.72,0.609,2.45489910151359e-33,"0","Asap1"
"Cyrib",8.24327204143871e-38,0.432418486876136,0.468,0.355,2.77765294708319e-33,"0","Cyrib"
"Mgat2",9.7277931648479e-38,0.568172336711818,0.338,0.237,3.27787718482715e-33,"0","Mgat2"
"Nrp2",9.90434363112475e-38,0.555220220439002,0.426,0.323,3.3373676299438e-33,"0","Nrp2"
"Fggy",2.12075570578126e-37,0.543977373216579,0.297,0.198,7.14609842620053e-33,"0","Fggy"
"Pold4",2.20154827712071e-37,0.403746369743506,0.618,0.521,7.41833707458596e-33,"0","Pold4"
"Mmp14",3.57210364151103e-37,0.558395241543879,0.29,0.194,1.20365604304356e-32,"0","Mmp14"
"Nav2",5.76104204634407e-37,0.422428249208167,0.547,0.437,1.9412407279361e-32,"0","Nav2"
"Ank3",7.08179814951372e-37,0.588689793953257,0.289,0.194,2.38628270446014e-32,"0","Ank3"
"Gpr39",9.28472465639322e-37,0.570531519290293,0.292,0.195,3.12858082021826e-32,"0","Gpr39"
"Zbtb7a",1.04398386603814e-36,0.450598625639074,0.482,0.377,3.51780803500211e-32,"0","Zbtb7a"
"Crim1",2.01250540831093e-36,0.702260493469309,0.263,0.174,6.78133822384452e-32,"0","Crim1"
"Ptgs1",2.39267274466636e-36,0.586977351426999,0.34,0.243,8.06235008042776e-32,"0","Ptgs1"
"Eps8",3.49692661719289e-36,0.613690832776914,0.316,0.221,1.17832439292932e-31,"0","Eps8"
"Tnfaip2",6.69554375696025e-36,0.598268670787942,0.333,0.237,2.25613042434532e-31,"0","Tnfaip2"
"Rwdd1",1.52649607261726e-35,0.416241630031151,0.552,0.448,5.14368116629112e-31,"0","Rwdd1"
"Twist2",4.14188091887713e-35,0.665857464298825,0.299,0.209,1.39564819442484e-30,"0","Twist2"
"Zswim6",4.21446635713643e-35,0.499291284457659,0.412,0.309,1.42010658370069e-30,"0","Zswim6"
"Sdc2",4.75425858342306e-35,0.579523811955303,0.347,0.249,1.60199497227023e-30,"0","Sdc2"
"H2-D1",4.86985752152315e-35,0.265785332377224,0.674,0.546,1.64094719045244e-30,"0","H2-D1"
"Pttg1ip",5.45987837858429e-35,0.518696772387071,0.353,0.251,1.83976061844776e-30,"0","Pttg1ip"
"Mark3",5.4610072982616e-35,0.516151104151338,0.394,0.294,1.84014101922223e-30,"0","Mark3"
"Ttc39c",5.59121653088366e-35,0.598145861037862,0.321,0.226,1.88401632224656e-30,"0","Ttc39c"
"Rdh10",5.61081195211198e-35,0.710399146458589,0.25,0.165,1.89061919538365e-30,"0","Rdh10"
"Flnb",1.06916620081364e-34,0.44584959734711,0.433,0.326,3.60266243026162e-30,"0","Flnb"
"Acsl4",1.1337828650201e-34,0.394082156097107,0.543,0.435,3.82039474197174e-30,"0","Acsl4"
"Ptgs2",1.29762045635961e-34,0.372267301258054,0.526,0.412,4.37246188974934e-30,"0","Ptgs2"
"Nfat5",1.83421978866894e-34,0.445929487047708,0.544,0.441,6.18058699989885e-30,"0","Nfat5"
"Dusp1",6.65085135500042e-34,0.462252780032821,0.44,0.336,2.24107087258094e-29,"0","Dusp1"
"Elk3",1.24369509838552e-33,0.583810325811597,0.277,0.187,4.19075500351986e-29,"0","Elk3"
"Thsd7a",1.39195417267418e-33,0.54038088174274,0.284,0.192,4.69032878024293e-29,"0","Thsd7a"
"Marcks",2.99449175034983e-33,0.477912431821459,0.375,0.274,1.00902394019788e-28,"0","Marcks"
"Usp53",4.02214149597856e-33,0.488537641849993,0.391,0.292,1.35530079848493e-28,"0","Usp53"
"Wwox",4.65825987718217e-33,0.532173815730061,0.338,0.242,1.5696472482153e-28,"0","Wwox"
"Dbi",6.38525042224555e-33,0.501558558596174,0.341,0.247,2.15157398227986e-28,"0","Dbi"
"Chd4",6.9215033651125e-33,0.317792453998791,0.689,0.591,2.33226977390831e-28,"0","Chd4"
"Srsf5",1.54755126881043e-32,0.338607057657442,0.636,0.538,5.21462875538363e-28,"0","Srsf5"
"Abca1",2.39675732124717e-32,0.589465372069176,0.298,0.207,8.07611346967445e-28,"0","Abca1"
"Nr4a2",3.40054267182523e-32,0.445410771944597,0.445,0.345,1.14584685869823e-27,"0","Nr4a2"
"Lncpint",4.15085917146128e-32,0.608325061751334,0.265,0.179,1.39867350641559e-27,"0","Lncpint"
"Tcim",5.89828416147678e-32,0.496084293728051,0.328,0.234,1.98748583105121e-27,"0","Tcim"
"Wwtr1",1.03349352069159e-31,0.43670061634579,0.466,0.368,3.4824597673224e-27,"0","Wwtr1"
"S100a13",1.34860700734799e-31,0.557946533910349,0.31,0.222,4.5442661719598e-27,"0","S100a13"
"Rnasek",1.92548030592649e-31,0.353139033982091,0.59,0.491,6.4880984388499e-27,"0","Rnasek"
"Ccl7",2.15401569572405e-31,0.458204167113444,0.27,0.183,7.25817128831177e-27,"0","Ccl7"
"Krcc1",4.40583445715847e-31,0.493928273209771,0.303,0.213,1.48458997868412e-26,"0","Krcc1"
"Lrp1",5.82253323920337e-31,0.550255149045014,0.307,0.218,1.96196080028197e-26,"0","Lrp1"
"Trio",1.20984073268744e-30,0.422599815094884,0.471,0.374,4.07667933286361e-26,"0","Trio"
"Spred2",1.58104562707931e-30,0.447825074673752,0.406,0.308,5.32749134500646e-26,"0","Spred2"
"Atxn1",2.69755738853867e-30,0.453425788597138,0.42,0.325,9.08968937641992e-26,"0","Atxn1"
"Ell2",4.91663888386083e-30,0.505073527359248,0.334,0.243,1.65671063830575e-25,"0","Ell2"
"Pcolce",5.07205151091397e-30,0.508872451247181,0.304,0.216,1.70907847711757e-25,"0","Pcolce"
"Tiam2",5.11027251426417e-30,0.511793837693955,0.366,0.275,1.72195742640645e-25,"0","Tiam2"
"Uqcr11",1.1964984282739e-29,0.520558367062618,0.319,0.234,4.03172110391172e-25,"0","Uqcr11"
"Net1",1.71408109429248e-29,0.587517679133348,0.254,0.174,5.77576765532795e-25,"0","Net1"
"Elob",2.79511689039398e-29,0.262245182306985,0.711,0.607,9.41842587387156e-25,"0","Elob"
"Esyt2",3.3349665877971e-29,0.482050546316354,0.43,0.339,1.12375034142411e-24,"0","Esyt2"
"Wnk1",3.8831148663716e-29,0.372152326977214,0.559,0.46,1.30845438537257e-24,"0","Wnk1"
"Eml4",3.95619070654022e-29,0.41844842670452,0.403,0.305,1.33307802047579e-24,"0","Eml4"
"Evl",4.73412004832953e-29,0.518962814107183,0.336,0.248,1.59520909148512e-24,"0","Evl"
"Ppp1r10",8.14595792689172e-29,0.303744613723556,0.613,0.512,2.74486198304544e-24,"0","Ppp1r10"
"Prrc2c",9.1073896596508e-29,0.272886296627525,0.768,0.69,3.06882601971593e-24,"0","Prrc2c"
"Jmjd1c",9.35424375711561e-29,0.397794295032821,0.48,0.383,3.15200597639768e-24,"0","Jmjd1c"
"Ywhab",1.15249111222652e-28,0.357736537349183,0.518,0.417,3.8834340517585e-24,"0","Ywhab"
"Zbtb20",1.76013507149642e-28,0.317392920243579,0.592,0.497,5.93095113691434e-24,"0","Zbtb20"
"Bptf",2.17247203899553e-28,0.26762923836443,0.736,0.654,7.32036178259934e-24,"0","Bptf"
"Gng10",4.52869777152697e-28,0.456724946740916,0.334,0.246,1.52599000109373e-23,"0","Gng10"
"Hif1a",1.44157550066556e-27,0.458532436199413,0.402,0.313,4.85753280704267e-23,"0","Hif1a"
"Zbtb38",1.6280601617149e-27,0.512124532091208,0.318,0.235,5.48591152091452e-23,"0","Zbtb38"
"Rhob",2.10621019597471e-27,0.354765660039049,0.504,0.409,7.09708587635637e-23,"0","Rhob"
"Hivep2",3.29042959554459e-27,0.573477789784523,0.305,0.223,1.10874315651471e-22,"0","Hivep2"
"Mast2",4.61618024386917e-27,0.344156908833797,0.541,0.45,1.55546809497416e-22,"0","Mast2"
"Lrig1",4.80285449171326e-27,0.501618737480847,0.329,0.245,1.6183698495277e-22,"0","Lrig1"
"Fgf7",4.82339418182937e-27,0.484808118201213,0.291,0.208,1.62529090350922e-22,"0","Fgf7"
"Micos13",4.87798061243229e-27,0.383376164200484,0.456,0.364,1.64368434716518e-22,"0","Micos13"
"Top1",5.17409145159371e-27,0.335714447033317,0.607,0.516,1.74346185552902e-22,"0","Top1"
"Ccnl1",7.60199323863937e-27,0.315781462569195,0.597,0.508,2.56156764169192e-22,"0","Ccnl1"
"Myo1b",8.80038968127538e-27,0.441877727057114,0.378,0.289,2.96537930700255e-22,"0","Myo1b"
"Ndufa7",1.00779884653883e-26,0.356735015615464,0.513,0.422,3.39587899329726e-22,"0","Ndufa7"
"Atp6v0c",1.03469319108088e-26,0.342006856428688,0.531,0.437,3.48650217666613e-22,"0","Atp6v0c"
"Galk1",1.45857020621454e-26,0.491999543009651,0.315,0.232,4.91479816686051e-22,"0","Galk1"
"Macf1",3.20669816225018e-26,0.31587921137665,0.55,0.457,1.08052901275182e-21,"0","Macf1"
"Scd2",4.44077678073662e-26,0.337995860647975,0.478,0.383,1.49636414403701e-21,"0","Scd2"
