"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HAS2",6.85749421515074e-149,1.19423397271176,0.689,0.444,4.04043559156682e-144,"0","HAS2"
"GEM",7.30715005828375e-122,1.14929153637017,0.543,0.295,4.30537281434078e-117,"0","GEM"
"CD44",1.28635296172189e-121,0.498234019895204,0.975,0.906,7.57919165046539e-117,"0","CD44"
"SPOCK3",3.52030957506638e-112,1.42796703334517,0.407,0.19,2.07416640162911e-107,"0","SPOCK3"
"INHBA",2.58456822970751e-107,0.746651006564033,0.846,0.697,1.52282760094366e-102,"0","INHBA"
"SEMA3C",6.23993648420415e-103,0.719430791757977,0.845,0.69,3.67657057649309e-98,"0","SEMA3C"
"TENM2",3.32164859274138e-102,0.804190879474466,0.713,0.488,1.95711535084322e-97,"0","TENM2"
"EXT1",4.31955265501366e-101,0.487861084691543,0.977,0.914,2.54508042433405e-96,"0","EXT1"
"JUN",3.55391906319227e-100,0.712019777770072,0.835,0.702,2.09396911203288e-95,"0","JUN"
"FHOD3",7.64276420750172e-99,0.795253594948417,0.737,0.545,4.50311667106001e-94,"0","FHOD3"
"ATP1B1",2.57866390804412e-98,0.66877166968253,0.852,0.722,1.51934877461959e-93,"0","ATP1B1"
"CFAP20DC-DT",1.69661415581308e-93,1.20508244144297,0.448,0.242,9.99645060605068e-89,"0","CFAP20DC-DT"
"UGDH",7.5767047969324e-91,1.04363788136382,0.585,0.4,4.46419446635257e-86,"0","UGDH"
"ATF3",5.86220211749829e-90,0.524095022504776,0.92,0.815,3.45400948763e-85,"0","ATF3"
"SFN",2.29997267913749e-89,0.502623167910222,0.94,0.831,1.35514390254781e-84,"0","SFN"
"SPTBN1",4.29992681005112e-89,0.701168473548166,0.769,0.623,2.53351687648212e-84,"0","SPTBN1"
"IVNS1ABP",3.17394035163091e-86,0.855576576539552,0.648,0.453,1.87008565518093e-81,"0","IVNS1ABP"
"HOMER1",1.1353267070258e-79,1.04593261982422,0.513,0.328,6.68934495779602e-75,"0","HOMER1"
"NEAT1",5.21522873952996e-79,0.392401175259326,0.975,0.93,3.07281277333105e-74,"0","NEAT1"
"FOS",8.67696999956264e-77,0.510177692408755,0.904,0.819,5.11247072374231e-72,"0","FOS"
"LAMC2",5.21431830015756e-76,0.479487358578122,0.899,0.795,3.07227634245284e-71,"0","LAMC2"
"KLF6",1.98327277137735e-74,0.765405380222371,0.715,0.582,1.16854431689554e-69,"0","KLF6"
"NFKB1",1.49727357948743e-71,0.808165293948521,0.686,0.545,8.82193593033991e-67,"0","NFKB1"
"CFAP20DC",9.68473040518476e-71,0.957346300114038,0.437,0.252,5.70624315473486e-66,"0","CFAP20DC"
"ANXA10",1.42054882623209e-69,1.49078705723148,0.31,0.157,8.36987368415949e-65,"0","ANXA10"
"MYO1B",3.1010235495518e-69,0.466441749712088,0.899,0.821,1.82712307539592e-64,"0","MYO1B"
"TNC",1.95966681898309e-68,1.01224152410878,0.534,0.355,1.15463568974484e-63,"0","TNC"
"ITGAV",1.28604544518683e-67,0.724229672501106,0.685,0.536,7.57737976304083e-63,"0","ITGAV"
"HSPA1A",1.32944491668828e-64,0.734115566968122,0.628,0.474,7.83308944912732e-60,"0","HSPA1A"
"MMP10",6.56958800836843e-63,1.060927922057,0.325,0.166,3.87080125453068e-58,"0","MMP10"
"SLC22A23",3.49460481291325e-62,0.971362876555077,0.469,0.308,2.05902115576849e-57,"0","SLC22A23"
"BTG2",7.60579544470777e-62,1.20609940825682,0.33,0.177,4.48133467602182e-57,"0","BTG2"
"RBP1",1.80074132200434e-61,0.456494702746739,0.802,0.661,1.06099678692496e-56,"0","RBP1"
"GSK3B",1.55679199969822e-58,0.636887088410572,0.648,0.501,9.17261846222189e-54,"0","GSK3B"
"TIPARP",2.01704080515826e-56,0.564799658338536,0.708,0.57,1.18844044239925e-51,"0","TIPARP"
"PTHLH",7.45593394313941e-56,0.494220431808194,0.716,0.557,4.39303627929774e-51,"0","PTHLH"
"CDH13",7.52393587774579e-56,0.657276090574195,0.575,0.397,4.43310301916782e-51,"0","CDH13"
"PALLD",1.01392965437883e-55,0.537696589101888,0.779,0.674,5.97407352360008e-51,"0","PALLD"
"ACKR3",2.83994149102523e-55,0.78639495461237,0.528,0.372,1.67329352651207e-50,"0","ACKR3"
"CHST11",1.84209584742817e-52,0.749919736828051,0.539,0.389,1.08536287330468e-47,"0","CHST11"
"MTSS1",8.61764151749938e-52,0.692778149426212,0.564,0.412,5.07751438211064e-47,"0","MTSS1"
"CALML3",2.01610499085741e-51,0.330158316464171,0.964,0.899,1.18788906061319e-46,"0","CALML3"
"LMNA",2.46963170842947e-51,0.498762791676588,0.781,0.667,1.45510700260665e-46,"0","LMNA"
"SEMA3A",3.32389163253136e-51,0.565230260309617,0.74,0.612,1.95843694988748e-46,"0","SEMA3A"
"NR3C1",5.10951195148676e-51,0.720843139896427,0.559,0.414,3.010524441816e-46,"0","NR3C1"
"CASK",9.14392383545795e-51,0.557986408292264,0.734,0.622,5.38759992385182e-46,"0","CASK"
"KLK6",1.87098530507703e-50,1.11102472196895,0.278,0.145,1.10238454175139e-45,"0","KLK6"
"SMILR",1.87700419801132e-50,0.70284170148658,0.57,0.428,1.10593087346827e-45,"0","SMILR"
"RND3",1.00635611340714e-49,0.348861291130855,0.941,0.879,5.92945022019488e-45,"0","RND3"
"EGR1",4.7188824474652e-49,0.600587997571831,0.665,0.535,2.78036553804649e-44,"0","EGR1"
"GRIP1",1.81036982728831e-47,0.609210194151144,0.669,0.546,1.06666990223827e-42,"0","GRIP1"
"COL17A1",1.92491438934641e-47,0.400836681867434,0.837,0.721,1.1341595582029e-42,"0","COL17A1"
"HSPA1B",6.4141418137747e-47,0.681270152484558,0.536,0.393,3.77921235667605e-42,"0","HSPA1B"
"TNFSF10",1.46757501886767e-46,0.406422750095709,0.897,0.836,8.64695201116831e-42,"0","TNFSF10"
"AKR1C1",3.13446139067996e-46,0.551203402470159,0.619,0.463,1.84682465138863e-41,"0","AKR1C1"
"PDE4D",6.26668216762859e-46,0.518525818350181,0.75,0.628,3.69232913316677e-41,"0","PDE4D"
"KYNU",9.69319784468597e-45,0.490533502861597,0.784,0.68,5.71123217008898e-40,"0","KYNU"
"ITM2B",1.61113340437651e-44,0.346103516439994,0.918,0.871,9.49279801858637e-40,"0","ITM2B"
"DUSP10",5.44977040430695e-44,1.14101239108305,0.295,0.173,3.21100472221765e-39,"0","DUSP10"
"MIR222HG",2.03599962305291e-43,0.921164084295867,0.372,0.242,1.19961097790278e-38,"0","MIR222HG"
"SQLE",6.04753169237227e-43,0.860025754794923,0.394,0.261,3.56320567314574e-38,"0","SQLE"
"ZC3H12C",6.8089196750454e-43,0.896523438138081,0.383,0.255,4.01181547253675e-38,"0","ZC3H12C"
"FOSB",2.21873500945052e-42,0.537652605670592,0.649,0.529,1.30727866756825e-37,"0","FOSB"
"MBNL1",6.178694797024e-42,0.527434546115296,0.714,0.616,3.64048697440654e-37,"0","MBNL1"
"NEDD9",1.23255807103564e-41,0.596468692305634,0.59,0.475,7.26223215454201e-37,"0","NEDD9"
"DUSP6",4.80871581814413e-40,0.584908100772806,0.616,0.488,2.83329536005052e-35,"0","DUSP6"
"ALCAM",1.83707584815476e-39,0.349460580661042,0.917,0.875,1.08240508973279e-34,"0","ALCAM"
"GJB2",2.02629913612822e-39,0.645949931970491,0.473,0.33,1.19389545100674e-34,"0","GJB2"
"TENT5A",4.43713855271254e-39,1.16799454713739,0.3,0.188,2.61436203525823e-34,"0","TENT5A"
"KLF5",4.97395139339181e-39,0.40179403517762,0.79,0.7,2.93065216098646e-34,"0","KLF5"
"KTN1",6.04001165688823e-39,0.350999074890038,0.861,0.793,3.55877486823855e-34,"0","KTN1"
"SPATS2L",1.01136054547708e-38,0.41041846885071,0.818,0.737,5.95893633395097e-34,"0","SPATS2L"
"CTNNB1",2.05191238276271e-38,0.545402065192087,0.661,0.555,1.20898677592379e-33,"0","CTNNB1"
"CEBPD",2.93594848125947e-38,0.648535304747922,0.592,0.476,1.72986084515808e-33,"0","CEBPD"
"CAMK1D",4.68954364618598e-38,0.674849466372261,0.525,0.405,2.76307911633278e-33,"0","CAMK1D"
"MAP3K4",1.38196702303571e-37,0.713049430083421,0.493,0.377,8.1425496997264e-33,"0","MAP3K4"
"ND4L",1.6268913851059e-37,0.307657579761361,0.9,0.811,9.58564404104397e-33,"0","ND4L"
"FZD6",2.98936733577505e-37,0.597431638625058,0.541,0.422,1.76133523423866e-32,"0","FZD6"
"RIMS2",3.7251004679207e-37,0.440113376255456,0.766,0.675,2.19482919569887e-32,"0","RIMS2"
"GPC1",1.04929297011292e-36,0.596807043712977,0.55,0.43,6.1824341799053e-32,"0","GPC1"
"TXNDC17",1.63112495996663e-36,0.350695677218242,0.822,0.721,9.61058826412337e-32,"0","TXNDC17"
"EFNB2",2.19177953715241e-36,0.424062098600855,0.726,0.625,1.2913965032902e-31,"0","EFNB2"
"RAI14",4.20996223650849e-36,0.650736432815975,0.495,0.373,2.4805097497508e-31,"0","RAI14"
"PCDH7",5.26925244841527e-36,0.59367830762372,0.603,0.498,3.10464354260628e-31,"0","PCDH7"
"DUSP1",1.20266160088263e-35,0.520561246530505,0.628,0.522,7.08608215240043e-31,"0","DUSP1"
"ATP1B3",1.95747765735684e-35,0.551272576310368,0.618,0.514,1.15334583571465e-30,"0","ATP1B3"
"IL1A",3.23247820555057e-35,0.570130549499423,0.598,0.491,1.9045761587104e-30,"0","IL1A"
"GJA1",3.49169912696508e-35,0.801840150493893,0.311,0.192,2.05730912560783e-30,"0","GJA1"
"CTHRC1",6.30486213084747e-35,0.641860676785564,0.522,0.41,3.71482476749533e-30,"0","CTHRC1"
"HIVEP2",1.39430825788366e-34,0.595850391062577,0.565,0.453,8.21526425545053e-30,"0","HIVEP2"
"MCC",2.83000110617583e-34,0.678773564041544,0.467,0.351,1.6674366517588e-29,"0","MCC"
"ST3GAL1",2.90024606847269e-34,0.639946360099693,0.513,0.406,1.70882498354411e-29,"0","ST3GAL1"
"CA2",3.4247201944392e-34,0.541529152600868,0.55,0.426,2.01784513856358e-29,"0","CA2"
"CLCA2",1.3562044741109e-33,0.632278018687351,0.459,0.339,7.99075676146144e-29,"0","CLCA2"
"KIAA1217",1.40577898399572e-33,0.504281603199429,0.631,0.525,8.28284977370276e-29,"0","KIAA1217"
"LINC02506",2.17204420685039e-33,0.713165671060243,0.426,0.302,1.27976844667625e-28,"0","LINC02506"
"ITGB6",2.27610965486287e-33,0.360995655021317,0.826,0.742,1.3410838086452e-28,"0","ITGB6"
"HSPH1",2.73602833527289e-33,0.610741668512225,0.491,0.376,1.61206789514279e-28,"0","HSPH1"
"IL1B",8.77256023749023e-32,0.447787839340274,0.679,0.57,5.16879249192925e-27,"0","IL1B"
"MAP4K4",1.30181753974607e-31,0.411718967202367,0.722,0.649,7.67030894418383e-27,"0","MAP4K4"
"TP63",2.73285047421063e-31,0.560088907452212,0.514,0.396,1.6101954994049e-26,"0","TP63"
"RAPGEF5",9.47625581449503e-31,0.620270287363498,0.493,0.383,5.58340992590047e-26,"0","RAPGEF5"
"TMCC3",4.56475019347054e-30,0.459677420418643,0.544,0.426,2.68955081399285e-25,"0","TMCC3"
"NCOA7",1.26252406618713e-29,0.470915559181988,0.602,0.493,7.43879179797458e-25,"0","NCOA7"
"ATP2B1",2.31934389678868e-29,0.636485991824464,0.417,0.308,1.36655742398789e-24,"0","ATP2B1"
"LINC00673",2.43258325663668e-29,0.373341043798267,0.729,0.633,1.43327805481033e-24,"0","LINC00673"
"HBEGF",3.29300519660426e-29,0.397372553262482,0.661,0.559,1.94023866183923e-24,"0","HBEGF"
"HSPA8",4.49603761426818e-29,0.338346653816413,0.776,0.69,2.64906536232681e-24,"0","HSPA8"
"NRIP1",7.12097209969355e-29,0.287274757758051,0.878,0.832,4.19567676113944e-24,"0","NRIP1"
"PSME4",9.23004410844117e-29,0.527920123769605,0.582,0.49,5.43834198869354e-24,"0","PSME4"
"SLC3A2",9.52212623929096e-29,0.455936207678126,0.641,0.544,5.61043678019024e-24,"0","SLC3A2"
"ZSWIM6",1.14001716722176e-28,0.349346818124915,0.823,0.767,6.71698114927061e-24,"0","ZSWIM6"
"PHLDA1",2.91702624048766e-28,0.377549633431817,0.719,0.643,1.71871186089533e-23,"0","PHLDA1"
"PRKCA",1.33667023244854e-27,0.493803470004164,0.552,0.454,7.87566100958678e-23,"0","PRKCA"
"ELL2",2.13030000831193e-27,0.39220620402114,0.682,0.608,1.25517276489739e-22,"0","ELL2"
"TXNRD1",3.73348695868741e-27,0.32505987533608,0.87,0.816,2.19977051605862e-22,"0","TXNRD1"
"SULF2",6.01048077893207e-27,0.81644390117341,0.294,0.198,3.54137527494678e-22,"0","SULF2"
"ITGA6",8.22115721086425e-27,0.555110902574391,0.519,0.42,4.84390582864122e-22,"0","ITGA6"
"CBLB",1.10141239649924e-26,0.783788478543044,0.422,0.33,6.4895218401735e-22,"0","CBLB"
"IGF1R",3.56324378524666e-26,0.442189392235482,0.577,0.486,2.09946323826733e-21,"0","IGF1R"
"LHFPL2",9.71877444082848e-26,0.622221954698606,0.439,0.345,5.72630190053614e-21,"0","LHFPL2"
"TNFAIP8",1.11611979377726e-25,0.629502108246665,0.45,0.362,6.57617782493559e-21,"0","TNFAIP8"
"IER3",1.29145347062598e-25,0.392377031268362,0.78,0.721,7.60924384892825e-21,"0","IER3"
"AGFG1",1.72176437742314e-25,0.427513464705314,0.611,0.525,1.01446357117771e-20,"0","AGFG1"
"COL4A5",3.59935998733525e-25,0.752410124218303,0.311,0.216,2.12074290453793e-20,"0","COL4A5"
"OAF",5.09096674791972e-25,0.797826886335873,0.286,0.193,2.9995976078743e-20,"0","OAF"
"RAB38",5.62019090367452e-25,0.741416670823548,0.302,0.208,3.31141648044502e-20,"0","RAB38"
"HERC4",6.17216350212486e-25,0.647934687123581,0.462,0.373,3.63663873545197e-20,"0","HERC4"
"ITGB8",7.6847217825812e-25,0.340380295293493,0.753,0.679,4.52783807429685e-20,"0","ITGB8"
"EGFR",8.65285509934484e-25,0.389104889987787,0.697,0.628,5.09826222453398e-20,"0","EGFR"
"NRP1",8.85355425087215e-25,0.609038963375843,0.421,0.323,5.21651416461387e-20,"0","NRP1"
"ACER3",1.85471690661284e-24,0.561867897530996,0.443,0.346,1.09279920137628e-19,"0","ACER3"
"BARX2",2.15457067386258e-24,1.01440439447495,0.262,0.177,1.26947304103983e-19,"0","BARX2"
"YWHAQ",2.76112460131241e-24,0.330755207677167,0.732,0.652,1.62685461509327e-19,"0","YWHAQ"
"MEF2A",5.44186201329153e-24,0.416368374638249,0.603,0.519,3.20634509823137e-19,"0","MEF2A"
"TSPAN1",8.9233687728773e-24,0.702260420199765,0.353,0.266,5.2576488809793e-19,"0","TSPAN1"
"STON2",2.39317075349162e-23,0.603445212844925,0.371,0.27,1.41005620795726e-18,"0","STON2"
"VMP1",5.81512030049135e-23,0.431171421325202,0.595,0.515,3.4262688810495e-18,"0","VMP1"
"C3orf52",1.02610114119792e-22,0.587722971706724,0.402,0.312,6.04578792393816e-18,"0","C3orf52"
"SH3PXD2A",1.53588829737452e-22,0.454279185589355,0.515,0.423,9.04945384813064e-18,"0","SH3PXD2A"
"FABP5",1.5786989914719e-22,0.30781948370357,0.418,0.318,9.30169445775243e-18,"0","FABP5"
"COBLL1",2.18017410713262e-22,0.802263354718475,0.3,0.213,1.28455858392254e-17,"0","COBLL1"
"BICD1",8.27497005067472e-22,0.357757262300835,0.654,0.571,4.87561235385755e-17,"0","BICD1"
"DENND4A",1.06798751337262e-21,0.702661148519679,0.355,0.27,6.29258242879146e-17,"0","DENND4A"
"MAST4",1.1896255877618e-21,0.377128136530098,0.64,0.563,7.00927396309255e-17,"0","MAST4"
"FAM83B",1.22740886311577e-21,0.545685823856253,0.433,0.341,7.23189302147813e-17,"0","FAM83B"
"CEMIP2",2.79154614775219e-21,0.553322851643671,0.497,0.413,1.64477899025559e-16,"0","CEMIP2"
"LINC-PINT",4.28865413537076e-21,0.433106226080397,0.562,0.484,2.52687501656045e-16,"0","LINC-PINT"
"RGCC",4.94849837365444e-21,0.581563230839747,0.425,0.337,2.9156552417572e-16,"0","RGCC"
"PIK3R1",1.00572350946109e-20,0.765560693031536,0.256,0.175,5.92572291774477e-16,"0","PIK3R1"
"COL12A1",1.43891886796904e-20,0.586644104520183,0.342,0.249,8.47810997007361e-16,"0","COL12A1"
"TRIB1",2.54684794823937e-20,0.649679398271417,0.35,0.267,1.50060281110264e-15,"0","TRIB1"
"MET",3.60785521386429e-20,0.530919474050719,0.512,0.433,2.12574829200884e-15,"0","MET"
"ARID5B",3.83639227824524e-20,0.722734465900306,0.313,0.23,2.2604023303421e-15,"0","ARID5B"
"JARID2",3.88674673035207e-20,0.402746235580248,0.617,0.546,2.29007117352344e-15,"0","JARID2"
"ABI1",4.24532408460189e-20,0.385626431487057,0.62,0.544,2.50134495064743e-15,"0","ABI1"
"COL7A1",5.27174640270319e-20,0.577444476059443,0.354,0.264,3.10611298047272e-15,"0","COL7A1"
"VWA8",6.27586942133042e-20,0.658814966698481,0.358,0.278,3.69774226304789e-15,"0","VWA8"
"SLC7A11",1.17575738391277e-19,0.341403069577631,0.726,0.655,6.92756250601403e-15,"0","SLC7A11"
"ENDOD1",1.21695144188014e-19,0.420389500382742,0.505,0.414,7.17027789555776e-15,"0","ENDOD1"
"MCL1",2.43316600067868e-19,0.338064854998313,0.594,0.506,1.43362140759988e-14,"0","MCL1"
"NFKBIA",6.74183596886375e-19,0.399845814030924,0.64,0.564,3.97228975285452e-14,"0","NFKBIA"
"GSTO1",3.49997472951818e-18,0.345111966166457,0.602,0.531,2.06218511063211e-13,"0","GSTO1"
"USP31",4.93569825452811e-18,0.544313350027074,0.401,0.325,2.90811341156796e-13,"0","USP31"
"RABGAP1L",5.69304892055278e-18,0.381434113255575,0.621,0.562,3.3543444239897e-13,"0","RABGAP1L"
"KLF7",1.57542903751387e-17,0.392701221639994,0.551,0.475,9.28242788903174e-13,"0","KLF7"
"SPSB1",1.77850056651304e-17,0.680703263668664,0.316,0.245,1.04789253378948e-12,"0","SPSB1"
"PPP1R10",2.56241692262829e-17,0.474887496947205,0.435,0.356,1.50977605081259e-12,"0","PPP1R10"
"MIR4713HG",3.41303873832264e-17,0.65693583043686,0.308,0.234,2.0109624246197e-12,"0","MIR4713HG"
"ATP1A1",4.28018636616139e-17,0.475465393997999,0.401,0.324,2.52188580694229e-12,"0","ATP1A1"
"ETS2",6.93393631180656e-17,0.31209533728053,0.643,0.575,4.08547527491642e-12,"0","ETS2"
"LOC124906263",7.31061216406937e-17,0.647815056792478,0.33,0.259,4.30741268706967e-12,"0","LOC124906263"
"PKM",7.67030653990995e-17,0.252029063840059,0.813,0.761,4.51934461331494e-12,"0","PKM"
"PPIF",8.04519854336311e-17,0.645555345709469,0.319,0.246,4.74023098174954e-12,"0","PPIF"
"PPFIBP1",8.91223947346015e-17,0.282534020020044,0.669,0.61,5.25109149776272e-12,"0","PPFIBP1"
"LCP1",9.7182504778947e-17,0.550540919983664,0.3,0.221,5.72599318157556e-12,"0","LCP1"
"RBBP8",1.05913892856126e-16,0.478300749531871,0.414,0.335,6.24044656708294e-12,"0","RBBP8"
"PRNP",1.49805975629767e-16,0.397952013749079,0.486,0.409,8.82656808410587e-12,"0","PRNP"
"DLEU2",1.78558119582746e-16,0.619441065333819,0.346,0.272,1.05206444058154e-11,"0","DLEU2"
"B3GNT5",5.22855168611903e-16,0.41095978837069,0.476,0.4,3.08066265346133e-11,"0","B3GNT5"
"AHNAK2",5.38895876253353e-16,0.391811005290964,0.468,0.386,3.17517450288475e-11,"0","AHNAK2"
"GALNT1",5.54629606266167e-16,0.486497522360495,0.411,0.344,3.26787764012026e-11,"0","GALNT1"
"FRMD6",6.05209426523535e-16,0.345358788281912,0.543,0.464,3.56589394107667e-11,"0","FRMD6"
"REL",7.25350579015997e-16,0.388007904135903,0.546,0.485,4.27376561156225e-11,"0","REL"
"CTNNA1",1.03652075310761e-15,0.268947100536094,0.67,0.613,6.10718027731001e-11,"0","CTNNA1"
"ZFPM2-AS1",1.07368404077956e-15,0.264701125651223,0.751,0.693,6.32614636827314e-11,"0","ZFPM2-AS1"
"ELF1",1.08361254603715e-15,0.273491986314145,0.662,0.6,6.38464512125087e-11,"0","ELF1"
"EREG",1.48980681613184e-15,0.370569281380877,0.641,0.59,8.7779417606488e-11,"0","EREG"
"SERPINE1",1.56333099225907e-15,0.294937985058191,0.512,0.424,9.21114620639045e-11,"0","SERPINE1"
"PDGFA",1.64239111069316e-15,0.481464663022071,0.402,0.327,9.67696842420412e-11,"0","PDGFA"
"PHLDB2",1.846485129643e-15,0.311671622505,0.65,0.59,1.08794903838566e-10,"0","PHLDB2"
"KMT2E",2.04286309959373e-15,0.396430201060158,0.521,0.455,1.20365493828063e-10,"0","KMT2E"
"DPYD",2.42246037524864e-15,0.387935817833657,0.506,0.431,1.4273136530965e-10,"0","DPYD"
"KIF21A",2.76953038997421e-15,0.605715358197756,0.26,0.189,1.6318073057728e-10,"0","KIF21A"
"FAT1",2.98526828477505e-15,0.253882003605669,0.716,0.674,1.75892007338946e-10,"0","FAT1"
"TRIO",3.12317000309801e-15,0.261279243845566,0.727,0.673,1.84017176582535e-10,"0","TRIO"
"TRPS1",3.49784798953249e-15,0.470962673071811,0.402,0.332,2.06093203543254e-10,"0","TRPS1"
"TNS4",3.50956279524661e-15,0.557706094597899,0.288,0.214,2.0678343989593e-10,"0","TNS4"
"ZFAND3",3.86339911268414e-15,0.282792521575413,0.686,0.634,2.27631475719349e-10,"0","ZFAND3"
"AFF1",5.60720960837125e-15,0.525488701156639,0.397,0.331,3.30376790125234e-10,"0","AFF1"
"TENM3",8.3048286593545e-15,0.407881995734239,0.389,0.307,4.89320504609167e-10,"0","TENM3"
"NHSL1",8.44629099986351e-15,0.383637239650564,0.525,0.46,4.97655465711958e-10,"0","NHSL1"
"NDFIP2",8.60319974709207e-15,0.339238616431776,0.556,0.489,5.06900529098665e-10,"0","NDFIP2"
"SOD2",1.25206560441285e-14,0.509256473270569,0.453,0.387,7.3771705412005e-10,"0","SOD2"
"MAP3K20",1.87203418755201e-14,0.530752606933242,0.354,0.285,1.10300254330565e-09,"0","MAP3K20"
"JUND",2.02823443984399e-14,0.302591317722972,0.575,0.508,1.19503573195608e-09,"0","JUND"
"CACUL1",2.18676115608784e-14,0.531168436131102,0.349,0.278,1.28843967316695e-09,"0","CACUL1"
"CST3",4.79781929155282e-14,0.276682075853665,0.672,0.625,2.82687512658292e-09,"0","CST3"
"HMGA2",5.6168518224291e-14,0.297254653083694,0.659,0.59,3.30944909377523e-09,"0","HMGA2"
"CAMK2D",6.04190002277575e-14,0.587453865174646,0.28,0.214,3.55988749341947e-09,"0","CAMK2D"
"CARMIL1",1.32670574285269e-13,0.440309288189077,0.393,0.326,7.81695023688804e-09,"0","CARMIL1"
"MAP4",1.43264274081615e-13,0.251431865867182,0.671,0.622,8.44113102888877e-09,"0","MAP4"
"SEMA4A",1.59409747158636e-13,0.481771352596252,0.371,0.302,9.39242230258684e-09,"0","SEMA4A"
"PDE7A",1.68047177068411e-13,0.347615254722295,0.507,0.441,9.90133967287079e-09,"0","PDE7A"
"SLC38A2",1.76116159177277e-13,0.36596021581046,0.496,0.434,1.03767640987252e-08,"0","SLC38A2"
"ARAP2",2.14177853295509e-13,0.46121854316571,0.406,0.341,1.26193591161714e-08,"0","ARAP2"
"RGS12",2.80401757389793e-13,0.501823395705543,0.371,0.308,1.65212715454066e-08,"0","RGS12"
"XPR1",2.972578677238e-13,0.677196628417991,0.264,0.202,1.75144335662863e-08,"0","XPR1"
"DCBLD2",2.1670261250562e-12,0.328841457182524,0.539,0.484,1.27681179288311e-07,"0","DCBLD2"
"JAG1",2.45680587462538e-12,0.372545667724027,0.4,0.33,1.44755002132927e-07,"0","JAG1"
"STAG1",2.4832734770365e-12,0.281739216813451,0.587,0.535,1.46314473266991e-07,"0","STAG1"
"SIK3",2.51762642451931e-12,0.32180793379755,0.557,0.501,1.48338548932678e-07,"0","SIK3"
"ZNRF2",2.740052714115e-12,0.556013040788418,0.302,0.241,1.61443905915656e-07,"0","ZNRF2"
"RAB7A",2.7461017263801e-12,0.318126724137461,0.554,0.497,1.61800313718316e-07,"0","RAB7A"
"FSCN1",3.09072186042814e-12,0.270145459116359,0.561,0.498,1.82105332016426e-07,"0","FSCN1"
"DOCK9",3.33962374952932e-12,0.547145299809987,0.31,0.251,1.96770631322268e-07,"0","DOCK9"
"ZMIZ1",3.85348644130079e-12,0.571906410695038,0.267,0.207,2.27047421121442e-07,"0","ZMIZ1"
"ATP2B4",3.86173839574455e-12,0.456064447415405,0.358,0.297,2.27533626277269e-07,"0","ATP2B4"
"FLRT2",7.43089829477481e-12,0.532319126006984,0.257,0.193,4.37828527528132e-07,"0","FLRT2"
"WTAP",1.0623832784954e-11,0.515340266828069,0.393,0.341,6.2595622768949e-07,"0","WTAP"
"DGKH",1.1149273136041e-11,0.25273457019523,0.658,0.609,6.56915173175535e-07,"0","DGKH"
"CD82",1.40273476715615e-11,0.50336213479767,0.33,0.27,8.26491324808406e-07,"0","CD82"
"DNAJC3",1.63873475206653e-11,0.458870525560509,0.345,0.283,9.65542515917597e-07,"0","DNAJC3"
"HIVEP1",1.74148723807039e-11,0.372672270654124,0.451,0.393,1.02608428067107e-06,"0","HIVEP1"
"SLC4A7",2.23120790715057e-11,0.410134322390146,0.429,0.372,1.31462769889311e-06,"0","SLC4A7"
"CBR1",3.14955357780177e-11,0.394954128937769,0.468,0.415,1.8557169680408e-06,"0","CBR1"
"MAP3K2",3.61498677087374e-11,0.446491206953066,0.38,0.323,2.12995020539881e-06,"0","MAP3K2"
"EDIL3",4.41852634732424e-11,0.506995164703184,0.298,0.24,2.60339572384344e-06,"0","EDIL3"
"VEGFC",5.32705608640654e-11,0.503296005419629,0.33,0.272,3.13870144611073e-06,"0","VEGFC"
"TET3",6.44602313623711e-11,0.552714272683272,0.266,0.208,3.79799683187091e-06,"0","TET3"
"FAM20C",7.17455221068057e-11,0.296094492424752,0.461,0.397,4.22724616253299e-06,"0","FAM20C"
"CAVIN1",8.15176287376732e-11,0.306865105109349,0.402,0.334,4.80301868522371e-06,"0","CAVIN1"
"RCOR1",8.65808377225495e-11,0.35697149817163,0.448,0.389,5.10134295861262e-06,"0","RCOR1"
"LAD1",9.23578309036594e-11,0.340946191414869,0.429,0.368,5.44172339684361e-06,"0","LAD1"
"SPIDR",9.3939640122172e-11,0.420800371381332,0.388,0.332,5.53492359599837e-06,"0","SPIDR"
"GNAI1",9.465932168934e-11,0.603593297669744,0.262,0.207,5.57732723393591e-06,"0","GNAI1"
"BHLHE40",1.07414634837788e-10,0.313674919784255,0.451,0.391,6.32887028464247e-06,"0","BHLHE40"
"DSE",1.93271829118773e-10,0.315999607794502,0.521,0.474,1.13875761716781e-05,"0","DSE"
"SLC7A1",2.15309704592684e-10,0.438460909827194,0.359,0.303,1.2686047794601e-05,"0","SLC7A1"
"CITED2",2.6061451890254e-10,0.509558033075531,0.313,0.259,1.53554074537376e-05,"0","CITED2"
"SNX9",2.90174075336021e-10,0.314297283917043,0.514,0.466,1.70970565187983e-05,"0","SNX9"
"SERPINB2",3.01543105059856e-10,0.448471115512586,0.38,0.318,1.77669197501267e-05,"0","SERPINB2"
"MYO10",3.57899546555321e-10,0.270756709569339,0.605,0.56,2.10874412830395e-05,"0","MYO10"
"MBNL2",5.36873637489106e-10,0.391510698735456,0.411,0.356,3.16325947208581e-05,"0","MBNL2"
"EIF1B",5.46189814824965e-10,0.455291011066436,0.364,0.311,3.21815038894869e-05,"0","EIF1B"
