"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,6.48696972364622,0.91,0.086,0,"0","TECPR2"
0,7.50650820346106,0.836,0.027,0,"0","GM5535"
0,7.99701024799986,0.796,0.018,0,"0","KRT17"
0,6.37681464500388,0.767,0.06,0,"0","RPL9-PS6"
0,8.40529785390634,0.717,0.01,0,"0","ATF3"
0,6.56312942502116,0.735,0.049,0,"0","RND3"
0,7.8976707495723,0.652,0.013,0,"0","TMSB4X"
0,4.82077949073439,0.867,0.234,0,"0","TKT"
0,8.08025658997691,0.637,0.01,0,"0","RPL39L"
0,5.90473261160048,0.689,0.064,0,"0","RPL35RT"
0,8.22031325125665,0.63,0.007,0,"0","KRT19"
0,8.34956226526798,0.601,0.006,0,"0","MEI4"
0,8.74317968606475,0.571,0.007,0,"0","MT2"
0,8.33819838177121,0.571,0.008,0,"0","OR13F5"
0,6.33298358276503,0.597,0.036,0,"0","TMSB10B"
0,8.15064044564927,0.561,0.008,0,"0","RPL10L"
0,8.22954102077996,0.55,0.006,0,"0","DSP"
0,7.71791609035289,0.546,0.008,0,"0","ATP1B1"
0,4.0052989546089,0.807,0.289,0,"0","LIMA1"
0,5.22601223006894,0.577,0.073,0,"0","UBA52RT"
0,8.08541227153116,0.498,0.005,0,"0","ACTA1"
0,5.88463982718939,0.523,0.04,0,"0","TRAF5"
0,8.05783742767593,0.49,0.008,0,"0","KRT14"
0,3.72673684891222,0.854,0.374,0,"0","PDE4D"
0,4.36822966761663,0.507,0.1,0,"0","SSH2"
0,7.2103410046004,0.409,0.011,0,"0","AKR1CL"
0,4.12373054831021,0.506,0.114,0,"0","NQO1"
0,8.53983717422181,0.393,0.004,0,"0","PTHLH"
0,3.96812956068533,0.545,0.158,0,"0","FAM3C"
0,3.91887880639115,0.534,0.148,0,"0","MRPS28"
0,3.98529213922939,0.498,0.114,0,"0","COL4A5"
0,8.5725920123281,0.387,0.003,0,"0","AKR1C14"
0,4.96791790424342,0.429,0.053,0,"0","SUGP2"
0,3.51929115954908,0.554,0.212,0,"0","EZR"
0,4.93307745629316,0.376,0.044,0,"0","ITGB6"
0,5.13833288642581,0.341,0.022,0,"0","HSPB1"
0,3.2454085874344,0.592,0.281,0,"0","MARCKS"
0,3.1723989314529,0.566,0.259,0,"0","SON"
0,2.8857998275183,0.838,0.541,0,"0","SERF2"
0,7.97317305830689,0.3,0.004,0,"0","SERPINB5"
0,7.26361298937143,0.301,0.008,0,"0","FCRLA"
0,2.91706809211258,0.874,0.587,0,"0","H3F3A"
0,2.7993683218061,0.798,0.521,0,"0","ARPC2"
0,7.18711991810686,0.283,0.008,0,"0","ARL6IP1"
0,7.83542852169818,0.27,0.004,0,"0","SPATS2L"
0,2.68596293102336,0.859,0.629,0,"0","YWHAZ"
0,2.63040547460153,0.704,0.483,0,"0","RPS18-PS6"
0,2.57891995000949,0.694,0.536,0,"0","BTG1"
0,2.84734703130274,0.99,0.869,0,"0","RPL10"
0,1.92455525432593,0.76,0.667,0,"0","HNRNPA2B1"
0,1.74572326510165,0.851,0.76,0,"0","S100A10"
0,1.79278823904624,0.828,0.749,0,"0","EEF1G"
0,2.01341485281515,0.968,0.911,0,"0","RPL11"
0,1.93212899303539,0.983,0.928,0,"0","RPL5"
0,1.63247214092945,0.786,0.733,0,"0","HNRNPA1"
0,1.90729106650042,0.972,0.923,0,"0","RPL18A"
0,1.95561194607374,0.986,0.937,0,"0","RPS14"
0,1.92498027308409,0.96,0.912,0,"0","RPS3"
0,1.62153868904311,0.975,0.935,0,"0","RACK1"
0,1.48107673964758,0.984,0.948,0,"0","RPS12"
0,1.58318713175141,0.989,0.954,0,"0","RPL8"
0,1.71879318601838,0.999,0.966,0,"0","FTH1"
0,1.67889083329148,0.867,0.838,0,"0","RPS18"
0,1.21223067391912,0.98,0.956,0,"0","RPL30"
0,1.12126623380833,0.873,0.896,0,"0","RPS13"
0,1.01847576628283,0.98,0.958,0,"0","RPL32"
0,1.21748396505681,0.996,0.976,0,"0","RPS8"
0,1.04958751679965,0.978,0.959,0,"0","RPL13"
0,1.06798746596775,0.969,0.951,0,"0","RPL19"
0,1.16091821431877,0.887,0.904,0,"0","RPS5"
0,0.796718108317176,0.986,0.972,0,"0","EEF1A1"
0,1.13697919030219,0.927,0.937,0,"0","RPS23"
0,1.43202701620226,0.922,0.913,0,"0","RPL12"
0,1.2495341235171,0.894,0.89,0,"0","PABPC1"
0,1.09894110411424,0.939,0.938,0,"0","RPS27A"
0,1.40052767797456,0.822,0.822,0,"0","RPL36A"
1.32157184769996e-295,8.12833414508194,0.256,0.003,3.11375543036588e-291,"0","HAND2OS1"
5.12377143964026e-293,8.27093945916532,0.253,0.003,1.20721178889364e-288,"0","CTSC"
1.6044819972388e-292,2.32733003872752,0.674,0.517,3.78032003369433e-288,"0","EIF4A1"
4.84853873981823e-291,1.16703527440805,0.84,0.858,1.14236421248857e-286,"0","YBX1"
2.24173100519752e-285,3.08798887232219,0.558,0.275,5.28174242134588e-281,"0","ATP5MC3"
8.23172090155267e-270,3.16265293324016,0.541,0.26,1.93947576161482e-265,"0","TXNDC17"
1.35244731054997e-266,1.25591730791127,0.808,0.814,3.18650110838677e-262,"0","MIF"
1.37424646325819e-264,3.16759602804476,0.525,0.24,3.23786209208263e-260,"0","APLP2"
1.13366159347957e-259,2.6855790793157,0.588,0.348,2.67102008039721e-255,"0","SEC62"
4.31227562043839e-259,1.3632051174658,0.773,0.805,1.01601525893149e-254,"0","RPS27"
3.57284993892383e-258,1.80368492873733,0.712,0.658,8.41799174109844e-254,"0","UBC"
1.11605959791245e-257,1.97279099832274,0.686,0.583,2.62954801864153e-253,"0","MYL6"
2.13809676853326e-257,0.968425489254115,0.86,0.902,5.0375697963412e-253,"0","RPL24"
5.71451751239045e-255,2.09496515395855,0.651,0.469,1.34639747109431e-250,"0","VMP1"
3.78614708662858e-253,0.708603617803386,0.953,0.955,8.92054115080559e-249,"0","RPLP1"
8.98931944167016e-248,3.31355430415455,0.521,0.249,2.11797355365191e-243,"0","INHBA"
2.56364877229759e-241,2.36685282684082,0.621,0.441,6.04021287241036e-237,"0","SFPQ"
6.17874223265651e-237,2.5967189478204,0.577,0.356,1.4557734574362e-232,"0","SEPTIN7"
9.89089393766509e-234,5.16411077519108,0.261,0.025,2.33039352065327e-229,"0","GM45871"
3.02290069605101e-233,4.77256673954244,0.306,0.05,7.12225632996579e-229,"0","DUSP6"
7.04025887757093e-221,2.22698963313915,0.66,0.572,1.65875539414449e-216,"0","SOX4"
6.42644480818179e-220,1.75008005280855,0.701,0.655,1.51413466125571e-215,"0","DST"
2.54041306393205e-216,4.64832117819952,0.277,0.041,5.98546721993031e-212,"0","ENO1B"
1.59430861349085e-215,0.898747442248494,0.85,0.901,3.75635052424578e-211,"0","RPL15"
3.99714362206197e-213,1.85803913276211,0.656,0.57,9.41767008794022e-209,"0","PFN1"
1.59667940899888e-212,4.59579754638064,0.274,0.041,3.76193635554226e-208,"0","UXT"
1.09955630215131e-211,2.11619969127122,0.623,0.497,2.5906646034987e-207,"0","PSMA7"
1.2904328056062e-204,0.835556114839195,0.861,0.909,3.04038873328878e-200,"0","RPS4X"
1.66833031052176e-197,0.705838997095698,0.914,0.945,3.93075304462031e-193,"0","RPL34"
5.88628534594901e-192,4.16141290633283,0.289,0.06,1.38686769035905e-187,"0","TRAPPC5"
2.46551288861548e-191,3.27460109528368,0.395,0.149,5.80899491686692e-187,"0","GRCC10"
5.80439979324027e-188,2.1850283978582,0.596,0.469,1.36757463528534e-183,"0","CSNK1A1"
8.01715097975775e-186,1.71884176160786,0.685,0.592,1.88892094234072e-181,"0","FOS"
2.9354097274396e-185,1.67950180368646,0.682,0.656,6.91611885882045e-181,"0","EIF4G2"
2.12292339893266e-183,1.91380224368248,0.623,0.543,5.00181982022525e-179,"0","CLTA"
3.37834611557374e-175,2.69319168343894,0.487,0.286,7.9597212829033e-171,"0","SNRPD2"
7.69040436636391e-170,1.12411651584081,0.762,0.795,1.811936172759e-165,"0","HSP90B1"
2.04351408636574e-166,2.89262580526574,0.432,0.215,4.81472353888632e-162,"0","HNRNPR"
1.20851037978486e-163,3.51514920120432,0.329,0.109,2.8473713058111e-159,"0","ARPC5L"
1.14639297145939e-161,1.3557455916115,0.698,0.731,2.70101648005546e-157,"0","SERBP1"
2.22289196226508e-159,2.07722955440822,0.584,0.486,5.23735575229277e-155,"0","HNRNPDL"
9.32615945778285e-159,0.728785061481541,0.853,0.909,2.19733642984822e-154,"0","RPS19"
2.0826830644879e-154,3.91605582867351,0.295,0.088,4.90700956823995e-150,"0","IVNS1ABP"
1.10267763390972e-149,3.70713269914693,0.27,0.071,2.59801877325469e-145,"0","TUBB3"
1.24969899909071e-148,3.59870978264744,0.279,0.078,2.94441581175762e-144,"0","PFN2"
3.46981094498051e-148,3.50706844168578,0.302,0.097,8.17522156746857e-144,"0","CAMK2N1"
5.62725329413215e-147,1.29788129630023,0.682,0.731,1.32583714863048e-142,"0","RPL36AL"
7.94310470468884e-143,3.69452788148899,0.256,0.065,1.87147489947174e-138,"0","THBS1"
1.67758631121413e-140,3.00344769931564,0.37,0.168,3.95256110785162e-136,"0","DDX17"
1.83279759879746e-134,2.25571579138696,0.498,0.358,4.31825442252669e-130,"0","OST4"
1.06338129984824e-131,2.39524931639676,0.451,0.275,2.50543268057244e-127,"0","DSTN"
1.30568936452469e-130,0.700790045921704,0.823,0.905,3.07633471175662e-126,"0","RPL13A"
9.03730170951721e-130,3.31826082736767,0.309,0.118,2.12927865577935e-125,"0","TUBA4A"
4.95969081142734e-128,2.13800332401633,0.518,0.401,1.1685527520804e-123,"0","HNRNPD"
