"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.94815910156937,0.897,0.288,0,"0","PDGFRA"
0,1.97544565189184,0.867,0.261,0,"0","ERO1A"
0,1.46162656939664,0.868,0.299,0,"0","CTSL"
0,1.18587522203675,0.97,0.416,0,"0","CHIC2"
0,1.36317151019639,0.85,0.302,0,"0","FN1"
0,1.02433788433061,0.8,0.255,0,"0","KCNQ1OT1"
0,1.38859052236794,0.84,0.295,0,"0","CSTB"
0,1.03029963710099,0.85,0.305,0,"0","CWC22"
0,1.38776131680894,0.805,0.262,0,"0","1110038B12RIK"
0,1.45372233952159,0.747,0.213,0,"0","GPI1"
0,1.27027497019022,0.839,0.305,0,"0","CD63"
0,1.22957164133666,0.849,0.316,0,"0","LDHA"
0,1.04282177731816,0.877,0.348,0,"0","PGK1"
0,1.53107406412327,0.973,0.445,0,"0","SPP1"
0,1.00915286724283,0.882,0.354,0,"0","PKM"
0,1.27655792939116,0.988,0.471,0,"0","FTL1"
0,1.36522700658508,0.758,0.245,0,"0","SFR1"
0,0.840810796421155,0.989,0.493,0,"0","RPS26"
0,0.861887177047314,0.983,0.506,0,"0","RPL38"
0,2.38406403738423,0.538,0.099,0,"0","KDR"
0,2.69506795714082,0.483,0.056,0,"0","HMOX1"
0,0.884639754327231,0.993,0.597,0,"0","RPL7"
0,0.800444846591924,0.996,0.661,0,"0","RPL26"
0,0.765753787058777,0.998,0.684,0,"0","MALAT1"
2.8429754582478e-306,1.41050972662052,0.704,0.218,6.75661547407171e-302,"0","CDKN1A"
8.72037180595716e-306,2.02950181273238,0.565,0.121,2.07248356340378e-301,"0","LOX"
7.34255917882879e-300,0.79845593096069,0.99,0.536,1.74503261444045e-295,"0","RPSA"
1.35085797324923e-293,0.941128430898535,0.907,0.419,3.21044905922412e-289,"0","ALDOA"
8.11265320494311e-293,0.88521907675654,0.951,0.452,1.92805316068678e-288,"0","RPL39"
