"status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"OK",0.523959752354792,-0.0600943432057108,-0.000159589822973673,"PBLD1",0.691002998925476
"OK",0.576690139063154,-0.193433193204969,-0.000420986276235997,"MYRFL",0.691002998925476
"OK",0.479362351385709,0.0517540079152481,5.63654815445464e-05,"TES3-PS",0.691002998925476
"OK",0.522647294028151,-0.0567988727019759,-0.000146164543054956,"NDUFB4B",0.691002998925476
"OK",0.549275628576878,-0.123831433719695,-0.00025816831227054,"CCNB3",0.691002998925476
"OK",0.535049218576558,-0.0879686881809681,-0.000176823047929262,"GM42705",0.691002998925476
"OK",0.44881465287785,0.128656691417535,0.000209682320556542,"UROS",0.691002998925476
"OK",0.558152791675646,-0.14628752104036,-0.000332016410069932,"RWDD2A",0.691002998925476
"OK",0.42958435826075,0.17743245475701,0.000304547025602927,"GM11627",0.691002998925476
"OK",0.547079316578179,-0.118285599983744,-0.000253637801795398,"SLC22A17",0.691002998925476
"OK",0.585943412929718,-0.217122122209941,-0.000450532460308208,"GM33696",0.691002998925476
"OK",0.554666733568098,-0.13746085410844,-0.000254073378672266,"CD6",0.691002998925476
"OK",0.575518885526731,-0.190442714265301,-0.000383671284890729,"GATA1",0.691002998925476
"OK",0.562680866366329,-0.157769710424887,-0.000350362920326204,"LRRC55",0.691002998925476
"OK",0.522163242394236,-0.0555836180726919,-0.00015235759501564,"GM31619",0.691002998925476
"OK",0.532801100694602,-0.082313023121516,-0.000179423924597288,"GM29561",0.691002998925476
"OK",0.403373919934236,0.244623663432173,0.000383108922530003,"TMEM145",0.691002998925476
"OK",0.42557848183129,0.187642428711316,0.000321230821143844,"GM15832",0.691002998925476
"OK",0.538211328560393,-0.0959285205856056,-0.000213372955460674,"GM41979",0.691002998925476
"OK",0.489644407676196,0.0259605362394545,5.9365668861877e-06,"NFKBID",0.691002998925476
"OK",0.463550880598111,0.0914918759749332,0.000133884222595601,"GM19531",0.691002998925476
"OK",0.478734542335356,0.0533298656936858,5.89125809489765e-05,"GM28526",0.691002998925476
"OK",0.5358938973468,-0.0900943924115701,-0.000128204278068159,"SLMAPOS2",0.691002998925476
"OK",0.5162522929725,-0.0407497320484379,-0.000125149066264942,"FAM83H",0.691002998925476
"OK",0.573427104076302,-0.18510613230038,-0.000391841024176933,"DMC1",0.691002998925476
"OK",0.559023356650617,-0.148493536290773,-0.000307044067471497,"KRT81",0.691002998925476
"OK",0.563543663208058,-0.159959886007057,-0.000298578375971989,"GM49961",0.691002998925476
"OK",0.484268258746535,0.0394438529549955,3.245572294914e-05,"GM2350",0.691002998925476
"OK",0.542568250733377,-0.106906068859158,-0.000225203960522266,"GM53015",0.691002998925476
"OK",0.509478488436415,-0.023761282857158,-7.61151963346773e-05,"CLIC3",0.691002998925476
"OK",0.506204402271017,-0.0155527571418468,-7.55927443078028e-05,"ARHGEF38",0.691002998925476
"OK",0.565501589358889,-0.164932868582845,-0.000348451207751359,"SLC46A2",0.691002998925476
"OK",0.520602172494439,-0.0516649635030361,-0.000129848158139209,"AY512915",0.691002998925476
"OK",0.452111511168988,0.120328381402358,0.000148317227161727,"GM44140",0.691002998925476
"OK",0.424105579687216,0.191401353953246,0.000315562577333107,"SPEER9-PS1",0.691002998925476
"OK",0.517978721510888,-0.0450812369280078,-0.000133170621170075,"GM36496",0.691002998925476
"OK",0.564444853618339,-0.162248341887192,-0.000285125466239134,"GM34093",0.691002998925476
"OK",0.577155163138583,-0.194620984758778,-0.000403457041557515,"IL2RB",0.691002998925476
"OK",0.433666897327307,0.167046076214945,0.000262100097550884,"FAM186A",0.691002998925476
"OK",0.531977550555163,-0.0802418588968854,-0.000202227351085725,"CCDC74A",0.691002998925476
"OK",0.540567749704802,-0.101864156884302,-0.00022550795642361,"GM26626",0.691002998925476
"OK",0.545954963814957,-0.115447952567423,-0.000250324625430452,"TREML1",0.691002998925476
"OK",0.425414277450113,0.188061354833707,0.000323580750087276,"FCGR4",0.691002998925476
"OK",0.421112647690236,0.199047874466435,0.000349060983752458,"GM56833",0.691002998925476
