"","logFC","logCPM","F","PValue","FDR"
"IIGP1",-2.74122454052725,3.06788881114376,40.6208046768319,8.69379923215986e-07,0.0232559129460276
"4930459C07RIK",-1.69609034709818,3.91439264553033,28.9994568407913,1.14887287255745e-05,0.153661746704559
"IRGM2",-1.40818525836321,3.94919430196442,22.1648753910038,6.95968026972405e-05,0.468138600149593
"NFKB1",-1.00763949669938,8.63498129856632,21.7488694819106,7.83131649611042e-05,0.468138600149593
"GM4841",-4.33255889432535,1.53892485660765,21.0372576704399,8.7502542084036e-05,0.468138600149593
"IIGP1C",-2.1994820217547,2.46017333111637,18.728859479366,0.000191369448098716,0.853188789440109
"SOCS3",-0.770316561054066,7.18137616674835,17.4989994177112,0.000280495533989331,1
"ID2",0.585290590422936,8.19746629591117,16.8515942879346,0.00034473078832562,1
"CCL5",-6.1407262367176,1.28168837460345,16.7935568507006,0.000373722376751812,1
"IL18R1",-1.22842941730361,5.74406693405197,15.9899346461794,0.000456058070310812,1
"TESK2",-0.745705381006036,6.98246418880485,15.9877494416304,0.000456380521418752,1
"GM36211",-1.29392061665506,3.78820426484348,15.8072591729455,0.00048442408345114,1
"4833427F10RIK",-1.7390209291847,2.74422579736537,15.1313219496334,0.000607617036641676,1
"ANKRD37",0.690222106637516,6.36864784490244,14.4629394519173,0.000760980604685512,1
"NR1D1",0.886825826206241,5.42219114384343,14.0952141834164,0.000863651795046955,1
"CCNG2",0.84505692213009,5.81247036301232,14.0635803832651,0.000873150600946604,1
"PRL2C3",-0.70879544202072,6.9415239676142,14.0519502688557,0.000876664450465513,1
"SMIM36",0.645863930332206,8.56075965250288,14.0164871775658,0.000887501142683332,1
"MRC1",-1.52920427275626,3.01991677671289,13.8944553322427,0.000926801256906099,1
"CXCL2",-5.54098757368432,0.918819768656242,13.6977834736813,0.0010374214631931,1
"NRP1",-1.00196312658544,5.00705959736875,13.5060759030585,0.00106069943307789,1
"CXCL10",-1.6792482267898,3.57586438549602,13.3290404439493,0.00112941245705532,1
"PTPRN",-0.69742768644149,5.71182365221053,13.3128468544843,0.00113550955186635,1
"AKTIP",-0.939659201102012,4.31417532714585,12.5631606757041,0.00148482887411526,1
"RABIF",0.918203255695273,4.57466830869744,12.4593645705562,0.00154174267073961,1
"CXCL5",-0.96003476115405,7.57581599179565,12.3045900315357,0.00163091672186882,1
"CXCL1",-0.908263388065868,7.97915732080745,12.1692012266971,0.00171360831809647,1
"EREG",-0.758041798445784,9.23395849335259,12.0913658425191,0.00176319675817092,1
"GM17173",-0.994478484216924,3.99917002302703,11.9232853910895,0.00187582229881041,1
"RCN1",-0.72792190402321,5.4906904534365,11.9203803139424,0.00187769977161932,1
"4933427D14RIK",5.351804280923,1.12589485241482,11.9765367061427,0.00191121168491721,1
"TAS1R1",1.74979124813181,2.77527674164729,11.845031444025,0.00193012982765567,1
"ZFP87",1.21397072858769,3.59907782681417,11.8408176167368,0.00193473549002564,1
"PCDHB9",-3.70806760696695,1.15531143013564,11.7202357168413,0.00193861251361652,1
"CSF1",-0.546943228976058,7.72302134074537,11.5675138200664,0.00214025001723963,1
"ARL4C",0.577939274951102,6.39998870127303,11.5350434519371,0.00216634997141452,1
"U90926",-1.45737484027157,2.79828232876244,11.2689150236239,0.00239591242725976,1
"CCL2",-0.855314979904704,7.32699224576149,11.2612602379947,0.0024005628775242,1
"4933405D12RIK",-0.703567915530921,5.33073539991092,11.035581698422,0.00261434807483436,1
"GPR160",3.40376752686782,1.60416142616243,10.7303327058497,0.00282280229641235,1
"4933407K13RIK",1.36784954550677,3.24153644823137,10.7484575563131,0.00291931623059585,1
"SMIM3",-0.91371233758516,4.95635900272273,10.7089141480364,0.0029612262644282,1
"BLNK",-0.867599132286132,4.62018651469511,10.6873336893818,0.00298586631223653,1
"HOXA2",1.20869204002739,3.52686456852783,10.6019447837667,0.00308698822290224,1
"NLRP4C",-4.95993046803802,0.628676299508156,10.6527356058698,0.00310579604420402,1
"GM45774",-4.96298221559867,0.630357520873919,10.5700087845938,0.00320540098900655,1
"RAD51B",-0.872815417402718,4.91518136478326,10.3838995003163,0.00335646466862331,1
"HSPA12B",2.7481323336602,1.7988758802268,10.2207420900349,0.00343580710164042,1
"UBE2L6",3.32444010890656,1.54627150701649,10.1795824101279,0.00350350768440548,1
"CHD7",-0.870440005930696,4.15666870707625,10.1666348914361,0.00365256414042668,1
"S100A3",0.866271873535852,4.48624135271689,10.158434769653,0.00366428855359461,1
"PLCD3",0.487884824394486,7.20508209563776,10.0897698684105,0.00376379604633093,1
"DUSP14",0.881776441430132,4.50365795775274,10.0540320721926,0.0038170398492239,1
"ADAMTS1",-0.490997666053913,7.92934303260043,10.0338203103872,0.00384720598781861,1
"RBFOX1",-2.40831403434156,1.57638547285265,9.96927993646654,0.00388677797154782,1
"GM12185",-1.52863489466212,2.45093120649147,9.81594777871001,0.00419603885328736,1
"GM12963",-1.78644121912081,2.07427034256199,9.68954372270764,0.00440587515243576,1
"CYREN",0.726531078676404,4.84318306672362,9.53132476593976,0.00469333809916753,1
"GM31416",-1.54828184765753,2.63202875393681,9.50713532946018,0.00474304621255273,1
"AEBP2",-0.496005346077154,6.85857695251253,9.45393457233298,0.00484062072291732,1
"WINCR1",-0.807617275348607,4.36308760165392,9.38593843006785,0.00497443954407937,1
"ATG4B",0.69590266344867,4.97425044347547,9.37461884782761,0.00499701987617829,1
"6330403L08RIK",-1.24542219002954,3.02989178553958,9.35223321641517,0.00504415384381317,1
"TXNIP",0.446228759677156,8.37171873517241,9.2691914684053,0.00521324121895958,1
"GM56765",1.90258365509023,2.19082204980328,9.07256423891902,0.00560436394613912,1
"POP1",0.780073269998297,4.55438987018444,9.07349290279236,0.00564252691072057,1
"LYPD6B",-1.57392625945701,2.28617736069459,9.06307945222042,0.00567087801548719,1
"HAS3",4.94878956950324,0.893966300407801,9.03492987749256,0.00587216155136648,1
"ALDH1A3",4.95240516132572,0.896848772628086,8.98416529017698,0.00599349522287503,1
"ZFP747L1",4.95240516132572,0.896848772628086,8.98416529017698,0.00599349522287503,1
"ETFBKMT",0.597722110360682,5.5571075125959,8.86666506540327,0.00613802232426167,1
"PER1",0.68077142531279,5.48710529717028,8.85963788317436,0.00615568287119855,1
"CAVIN4",0.665888722977814,5.45406242451818,8.79645407820006,0.00631692013925676,1
"TEX21",-2.74473076395155,1.14333598478822,8.68314619264931,0.00640902463887021,1
"CERS3",-1.96253831414591,1.73182563611227,8.74680024619907,0.00642020412184081,1
"STOX1",1.65691454099891,2.41041464433071,8.74081810454869,0.00644989490300933,1
"GM11884",-0.559403574254986,5.64576939738076,8.73601487198987,0.00647543717397119,1
