"","logFC","logCPM","F","PValue","FDR"
"CXCL1",-1.78745827379746,10.1891991214841,64.9230910609878,4.95352788773119e-10,1.32506870996809e-05
"NFKB1",-1.31446976904737,10.0431830930957,46.374858783177,2.83824974051732e-08,0.000379615902794192
"GBP2",-1.71645719616528,8.52405999011788,42.84688791101,6.77061820144798e-08,0.000603713456295778
"LY6A",-1.48490589884619,8.53448626952306,31.2318943222332,1.58883727352066e-06,0.00905675632709311
"CXCL10",-2.26845585956776,8.07634876785689,29.6837717793152,2.51904545960218e-06,0.00905675632709311
"IIGP1",-2.30921786369554,7.34695478360334,29.6252323384233,2.56720732743654e-06,0.00905675632709311
"IFITM3",-1.02046847182348,10.4130478706465,29.5892258189307,2.59011311767183e-06,0.00905675632709311
"S100A4",-1.06869462166926,10.4243873351346,29.2362456452319,2.88147689222499e-06,0.00905675632709311
"FAM162A",1.33353421382064,8.44210055388589,28.9195969360316,3.17222750249584e-06,0.00905675632709311
"IIGP1C",-3.22350580063286,6.18514979937868,28.4567188194221,3.49267155571077e-06,0.00905675632709311
"BST2",-1.09963621778426,9.41658084501769,28.3943799710054,3.72427362983268e-06,0.00905675632709311
"1700010K24RIK",2.82681114522099,4.86380619160765,26.6010569669927,6.47299923497464e-06,0.0144293941279643
"HSPB1",-1.52131915764023,9.15235615248345,25.3627636997502,9.65070603487331e-06,0.0198581835717585
"LY6E",-1.00430415714369,9.45971954969951,23.0662085009745,2.04899468285552e-05,0.0391504341188466
"SPRR1A",1.07182887131989,8.15688336369215,21.6202552201507,3.34212414525179e-05,0.0538406385331899
"TRAF1",-1.41268080617883,7.76906793560398,21.6027022548115,3.36288666119292e-05,0.0538406385331899
"IRF1",-1.56208495456007,7.41507958108447,21.55309810436,3.42164805631487e-05,0.0538406385331899
"NFKBIA",-0.927200385618263,9.6745234076964,20.2115783059249,5.44825115766289e-05,0.0746230002884919
"LIX1",5.77383321899682,3.62124239024331,20.2044649142169,5.65469886669552e-05,0.0746230002884919
"CP",-1.33047796802737,7.59484201556638,20.0911030993152,5.68530860507667e-05,0.0746230002884919
"CCL7",-1.84690053811701,6.45736219460873,20.0066789435785,5.85825422825544e-05,0.0746230002884919
"VDR",-3.82586163368548,5.10355750415302,19.4945835350515,6.75720893847328e-05,0.0821615177746183
"MAN1A",-1.63808299815193,6.66139609718974,19.3395614598076,7.42753190992198e-05,0.0843269293155064
"CST3",-0.988173735115134,8.74337974635687,19.2848995110188,7.56578057410151e-05,0.0843269293155064
"SLPI",-1.40920064837291,7.07567404744943,19.1460343468269,7.95620066135364e-05,0.085131347076484
"IL1RL1",-1.0977480040101,8.95375606282824,18.8917667476849,8.71131792730537e-05,0.0896260594443918
"ZFP36",-1.64271347957225,6.9425213177847,18.6743029687272,9.43075870305559e-05,0.0906088007768438
"GBP5",-3.04572322985941,5.69340555105478,18.5516829377315,9.48428568879113e-05,0.0906088007768438
"SPARC",-1.08204001608169,8.07130159418904,18.4228497047285,0.00010321178275164,0.095203972020909
"SPP1",0.758509608237697,10.3198294961619,17.9670823518888,0.000121869743519492,0.108667187971547
"ENSMUSG00000040838",-1.20165808236102,7.91733609935211,17.0353472653311,0.000171989201712122,0.148410036961266
"FICD",5.58962515614122,3.52727715492547,16.9162451996715,0.000184257112422041,0.1540274299153
"GM4841",-6.38161215356013,4.76115742423096,16.6350758404497,0.000205767716357459,0.166796557956425
"BNIP3",1.26090219412684,7.2994351639588,16.3505742618477,0.000222417812925873,0.17113638332729
"XDH",-1.28836720182641,7.12771544128528,16.3337700763679,0.000223916763231969,0.17113638332729
"VEGFC",-2.21851409665556,5.64896249365292,16.1930539181135,0.000233115272586067,0.173217598379925
"BTG2",-1.20046257830266,7.33211766268911,15.8865322353485,0.000265345386321054,0.191837542813194
"NDC1",-2.33601463800368,5.47480357594475,15.6277056379802,0.000287466784524685,0.202361486474614
"PDE4B",-1.72755690066389,6.13168717196796,15.501985665176,0.000307208189480302,0.206286341298874
"HP",-5.92754275136628,4.42482472373498,15.5632613015141,0.000308465557082428,0.206286341298874
"OXNAD1",-5.99032129953691,4.46896853989433,15.3278418519645,0.000337515331837089,0.211328488658771
"LMNA",-0.770614723149349,9.76679824378277,15.2515185621251,0.000338583503138281,0.211328488658771
"JUN",-0.772561210992342,10.3182403608245,15.2429591940786,0.000339705607937464,0.211328488658771
"IL6",-3.4879092365034,4.84315355186344,14.927318776417,0.000374305871438067,0.227560955931098
"IFI203",-1.25101340972462,6.96144459194461,14.707710462025,0.000418511802587844,0.248782015982774
"MBD6",-5.78476395905033,4.32330652256698,14.6268707827328,0.000442576363238075,0.257367776448229
"EI24",-3.43894036660364,4.80619667203979,14.4234102637015,0.000456524195380061,0.258256754194395
"SPRR2H",3.63127095550502,4.10428370988709,14.2999669939188,0.000473868829838597,0.258256754194395
"OAS3",-5.85548718746978,4.37237329466954,14.4241495952507,0.000478968109466338,0.258256754194395
"FNDC7",-2.70356857991635,5.42076762652565,14.2787114357754,0.000482722905036252,0.258256754194395
"RARRES2",-1.59975072278142,6.25953886547672,14.2287561244666,0.000505135100713396,0.263302052032124
"DCN",-0.820150590544925,9.37306802873263,14.1947676872641,0.000511839503015717,0.263302052032124
"PKP4",-1.53107273062656,6.42591597990404,13.8688746089134,0.000582850587062792,0.290310893478645
"RSAD2",-2.04005911245498,6.50241056123767,13.8535452660856,0.000586048158798013,0.290310893478645
"MX2",-5.85504898582587,4.37189880007793,13.8627370640619,0.000597336865071949,0.290522929830448
"NUF2",-5.70887421916334,4.27085466937393,13.5744882881121,0.000669850688611625,0.319973320006446
"IFIT3",-2.61167969451786,5.34922671383972,13.3649951476515,0.00069660294420312,0.326914539604096
"EMP1",-1.09314687003125,7.66992233543995,13.3661161424313,0.000712488598217753,0.328604655212498
"MS4A4D",-1.81780945970357,5.75173918611273,13.2194759529919,0.000753099612265263,0.341257406900714
"HSPA5",0.714436799418513,11.0739465132572,13.1760168778344,0.000769243593716749,0.341257406900714
"ITGB3",-2.71947149283111,4.98578863507386,13.071467965401,0.000778194460596021,0.341257406900714
"ABHD2",-1.81707076525219,5.75100666432102,13.034347570281,0.000811781176291636,0.344828457298927
"CD274",-1.95360815535585,5.67197687578127,13.0281097467654,0.000812119357376912,0.344828457298927
"BACH2",-1.5280574426797,6.20933951281033,12.9929287808062,0.000828683304635712,0.346363724984458
"PIAS3",-5.62781002511137,4.21531658029405,12.9759858089784,0.000851625261009662,0.350476549723207
"CGRRF1",1.61536309456597,5.3477610066368,12.8099832971311,0.000893288597182708,0.362052575373295
"NNMT",-2.18087405933235,5.355785277731,12.7052326296402,0.000918920113277303,0.365154761277258
"KIFAP3",-1.61458059278254,6.05053703657952,12.7127575288754,0.000928243879134713,0.365154761277258
"NOS2",2.09123333999902,4.58232236294613,12.6095918026197,0.000968297660226779,0.375390759580672
"ESD",0.778565649018077,9.06726410306518,12.5392206587763,0.000997066241838118,0.380526695931518
"ERO1A",1.0778195082461,8.82852161085986,12.5078334978067,0.00100999609013599,0.380526695931518
"PDGFRA",-0.718126268703446,9.17897806895776,12.3384441243496,0.00108289729042689,0.393012909897514
"4930459C07RIK",-5.70577484952284,4.2674853330065,12.3804876403875,0.00108488061325135,0.393012909897514
"SAA3",-5.92972832972173,4.4271859945516,12.3748757841569,0.0010872132834548,0.393012909897514
"LY6C1",-1.72215398780705,5.84213542148767,12.0507224785467,0.00121745291907203,0.411088574475689
