"","logFC","logCPM","F","PValue","FDR"
"NFKB1",-0.750466758228312,9.36034074122502,57.256716586695,2.88669671458688e-09,5.86945463111116e-05
"CXCL1",-0.883018551233769,8.87679414019738,55.1908933816317,4.47837294698795e-09,5.86945463111116e-05
"SLPI",-0.782918980825455,9.21776568035855,53.4159675562101,6.58256594143308e-09,5.86945463111116e-05
"CXCL10",-0.97546969505846,6.94277242048108,48.7883874120134,1.86348755444524e-08,0.000124620730203525
"C3",-0.81366679726907,7.31752471971214,39.8819524211177,1.63211155197355e-07,0.000873179680305852
"S100A4",-0.578030467896627,11.6383015445191,33.6475662036192,8.7045784138905e-07,0.00388079120952618
"POLD4",0.700095765448405,8.51132238121462,31.6277501556341,1.54588054864685e-06,0.00586648772882494
"TMEM176A",-0.585043162400422,8.5767524660558,31.1905239299192,1.7544636198355e-06,0.00586648772882494
"CCL7",-0.887746463164454,6.93406535904081,26.4460213569362,7.32353244410959e-06,0.0217671658755479
"NRG1",-0.539747435774239,8.13846014251635,22.4854103058521,2.63193810886541e-05,0.0684711445192596
"LCE1F",0.97293448229356,5.19960308848078,22.283845106955,2.81563584939011e-05,0.0684711445192596
"RIBC1",1.86779351758492,3.3828757781953,21.9501254454443,3.15418577812101e-05,0.0686953511461625
"ANXA1",-0.476638428851644,8.78721889579109,21.7508440226888,3.3690998536748e-05,0.0686953511461625
"CCL2",-0.564441552731339,9.64218952845713,21.5591324437732,3.59527071419168e-05,0.0686953511461625
"CP",-0.76811439646932,6.31114547925727,21.0688684070432,4.24952066087185e-05,0.0757831184522147
"ZFP36",-0.757904946531429,6.12393915438301,20.550039992833,5.08016612505658e-05,0.0849340274032897
"KLK7",4.22451480000949,1.95756499201606,19.0024696622507,8.32997303665658e-05,0.131074575723861
"ARHGAP24",-0.644741256746517,6.47373605050989,18.2319141947511,0.000115231898967074,0.165525356400224
"2410006H16RIK",0.435451572135776,8.86942996243708,18.0636100560394,0.000122464651415328,0.165525356400224
"GDNF",-0.598327766577001,6.77418203101111,18.0315477019794,0.000123896672931413,0.165525356400224
"GXYLT2",-0.586667295415999,6.99355133601491,17.7832192180336,0.000135598571849429,0.165525356400224
"WASHC1",-1.44591612116176,4.07514591454113,17.7746844848043,0.000136133003394576,0.165525356400224
"ARHGAP18",-0.762345367127826,5.89329235883692,17.5766163440541,0.000146223186545074,0.170063923481771
"PTN",-0.897605038357202,5.21444027308552,16.7757738191507,0.000196461227497543,0.218972409814969
"PDGFA",0.418124137405205,8.73261774953834,16.5036746232626,0.000217421726734275,0.232641247605674
"GM13684",-5.67529422428187,1.82370276874709,16.2765460487632,0.00024411146281386,0.24275118822974
"GM7247",-1.53623031953914,3.84981318313514,16.1873173857813,0.000245019890923475,0.24275118822974
"DOHH",-0.942602587142149,5.04992543079004,15.9871298003184,0.000264009878307804,0.252223723026206
"WWP1",-0.571194487111688,6.67210813006701,15.8711457347843,0.000275833284334229,0.254432426066918
"TMEM176B",-0.41756171760105,8.82626471046502,15.7261726962062,0.000291421273865214,0.259850635863149
"TNNT2",0.635089366791277,7.80537160814504,15.1715163699237,0.000360199872258771,0.310817631707165
"SPRR2D",1.95319093695966,2.90000678226493,15.061736215414,0.000376154254677159,0.314441447269188
"LCE1G",0.681702952137824,5.98517557658908,14.8117391823584,0.000413824809908991,0.328744108751425
"AIRN",-0.398138566528955,8.8137363218298,14.7789524069468,0.000419111828694334,0.328744108751425
"KDM5B",0.686321421943676,5.82698730604461,14.7120362589405,0.000430132478740182,0.328744108751425
"NFKBIZ",-0.560532885531589,6.61436824772739,14.4908287602363,0.000468781666790151,0.34750691776986
"D830036C21RIK",1.69705686155246,3.12060064498101,14.4291853519939,0.000480663774111583,0.34750691776986
"TXNIP",0.37516905202463,9.28769531894532,14.2381477507427,0.000517459340287912,0.36426414086057
"ANGPTL4",-0.735333236291898,5.60779736207384,14.0574965041218,0.000555527034274878,0.373667772715291
"H1F1",0.695475385654141,5.53912484315798,14.0427612985542,0.000558755547985481,0.373667772715291
"5430416N02RIK",0.592398154408293,6.19445796039345,13.7482669410985,0.000627691791744546,0.409530620223576
"F830016B08RIK",-5.4730144262784,1.69278021513833,13.7461178507937,0.000643392700769966,0.409779874895157
"NFIB",-0.43322151268694,7.74470547890222,13.5937620635812,0.000667401182835923,0.415185619554906
"4933424L21RIK",5.16725372179968,1.21425139368181,13.5087192657792,0.000703488767966339,0.427689194161354
"BNIP3",0.625910828234529,6.26319795735078,13.3759360916439,0.000727957555514513,0.43273032466696
"SERPINA3I",-5.36032340518578,1.62271127857802,13.3142564544556,0.000763270722355101,0.435961734411929
"ZCCHC10",0.506607477480477,6.72771482495269,13.2312660696707,0.000771363764595467,0.435961734411929
"GPD2",-0.528619926490118,6.61673821682169,13.1962197064124,0.00078228647670178,0.435961734411929
"DCLK1",-0.485019663991734,7.47316098178261,13.0621866846698,0.000825585217027128,0.450702133785218
"GM29101",-1.28545067699039,3.9498995128347,12.9623632554066,0.000859922239020685,0.460058397876067
"CSF3",2.2659255956407,2.40177127453003,12.3782492685887,0.00108689854411786,0.570088942257896
"PTPRN",-0.61839509266814,5.9044728487501,12.2539198846617,0.00114659076656481,0.589832750107861
"GPNMB",-0.687666232920183,5.6022900569971,12.1954331644633,0.00117445868497052,0.592769241942666
"DLG3",-1.22207016870273,3.90925245774829,12.0481099645228,0.00124842853812312,0.614825970401632
"IIGP1C",-1.92939872145875,2.9134772817617,11.9799199208742,0.00127750847599317,0.614825970401632
"NRP1",-0.851510371757909,4.85211434962677,11.8998610288776,0.00132670020686169,0.614825970401632
"FNIP2",-0.481567316079223,6.9102650852361,11.8875188969791,0.00133343135412276,0.614825970401632
"LY6A",-0.489814583279805,6.86124135453654,11.8610653471136,0.00134811440679967,0.614825970401632
"SPTB",2.19097393745625,2.16711252863435,11.8356765797139,0.00135606475714752,0.614825970401632
