"","logFC","logCPM","F","PValue","FDR"
"LRRC37",-2.75227360581004,5.99148470460489,19.2424961834794,2.47381770629783e-05,0.661746236434671
"KCNQ1",-5.36596882291056,4.84357664765718,15.3997106301016,0.00014590227291847,1
"MMP9",5.3503370123224,4.8397876038266,15.2102419310122,0.000159454140058607,1
"ALG12",-5.21933795467904,4.76216919852597,13.9150752859522,0.000294090405374791,1
"SLC17A5",5.21718693529651,4.7684098594705,13.3912911233679,0.000377666474625903,1
"NT5DC1",2.19899536280255,5.88419155065336,13.1499550304649,0.000422333635926562,1
"PAKAP",1.77542902608757,6.41514194802716,12.9322277132641,0.000469501171448917,1
"2810405F17RIK",3.39556794241937,5.12817910502927,12.9142858707689,0.000472014601681219,1
"TRIR",3.39118639241461,5.12493010787548,12.8167387579126,0.000494776716277543,1
"LRMDA",5.22621841467039,4.77507818960098,12.6242784666623,0.000546256454354947,1
"ADGRA1",-5.05138523146294,4.67255703467819,12.3593810917944,0.000620943256711785,1
"PPT2",5.03571278764074,4.66882114745741,12.1638494506265,0.000682776124191614,1
"9430060I03RIK",-5.04267926743112,4.66615421434626,12.0978056657209,0.000705073015852267,1
"PRL2C3",-1.36079232247378,6.93141928173555,11.8027283923662,0.000812339559900096,1
"COQ7",-5.03834456972722,4.66296240048424,11.5792153315088,0.000908200143167363,1
"DDB1",-1.30257649105533,6.93539424699317,11.1503835236231,0.00111888174175165,1
"HSPA13",-2.41156638568921,5.48003337780602,10.9665108863836,0.00122248606518488,1
"RPL35",1.47596290036037,6.52353447340319,10.735539979605,0.00137352727533434,1
"IIGP1",-2.6650601255101,5.25235577517124,10.7184391704638,0.00138097734808261,1
"NFKBIE",-3.18742758591555,4.99656845340184,10.6831799000684,0.00140623095093483,1
"TSPAN11",1.51505271176531,6.44697129521036,10.6654186840834,0.0014221131021536,1
"ZFP385A",-2.66082991242923,5.24923696801592,10.5420988559377,0.00150744213574667,1
"PAG1",-4.8620545317724,4.5772879027829,10.3626800802578,0.00165589099795967,1
"L1CAM",-4.8620545317724,4.5772879027829,10.3626800802578,0.00165589099795967,1
"ANKRD16",-4.8620545317724,4.5772879027829,10.3626800802578,0.00165589099795967,1
"SFXN2",-4.8620545317724,4.5772879027829,10.3626800802578,0.00165589099795967,1
"ALG6",-4.87083024402766,4.58372751309969,10.3060318096085,0.00170329920626714,1
"CCDC63",4.8508117400937,4.5768483721736,10.2424292377072,0.00175814519257341,1
"KLRA17",-2.34409837963539,5.43470187924641,10.2154440870677,0.00177567128972618,1
"GM34961",-4.85768540396182,4.57407786096639,10.2048947021834,0.00179140447387811,1
"GLRB",-4.85768540396182,4.57407786096639,10.2048947021834,0.00179140447387811,1
"RAB36",4.8598322442235,4.58351271077015,10.1812245599363,0.00181268844130815,1
"NFKB1",-0.691700413911744,9.86361789838671,10.1080675691305,0.00187709472249763,1
"SLC36A4",4.84632128116584,4.57352664193795,10.0881584514491,0.00189894655226261,1
"SKINT5",4.84632128116584,4.57352664193795,10.0881584514491,0.00189894655226261,1
"DAP",1.42974475604906,6.49934125368199,9.93507442810958,0.0020470459874594,1
"RPL37A",0.794296244266469,8.66664739769732,9.86660182985385,0.00211847128205177,1
"CDC42BPG",-2.65240230247553,5.24301666594417,9.7996327222012,0.00218527498670794,1
"CDH19",2.30485781730841,5.42774429532512,9.7881300838115,0.00219982817781841,1
"CNPY4",-4.85332867350436,4.57087429672475,9.77251447796754,0.00222439619645308,1
"SPRR1A",4.84184392179318,4.57021183655264,9.66038516480809,0.00235335193873367,1
"GM33055",4.84184392179318,4.57021183655264,9.66038516480809,0.00235335193873367,1
"SCAMP1",-2.11938710280966,5.57417733152784,9.56134587330169,0.00246746286303193,1
"LAMC2",2.29190446045105,5.41813729732104,9.41644180093809,0.00265320245929267,1
"2810408I11RIK",-1.83657214996945,5.84972458908346,9.37198549905353,0.00271687197936272,1
"ADPGK",-3.04162479349012,4.91409333057016,9.30467317326541,0.00280667047516895,1
"TPD52L1",-3.04162479349012,4.91409333057016,9.30467317326541,0.00280667047516895,1
"RAB34",1.92339376645863,5.70776140661488,9.25930030577377,0.00287569124545086,1
"GDNF",-1.09975565956684,7.1518605167098,9.2307860961537,0.00291929865684812,1
"TXNDC11",1.47617175887058,6.32639491186778,9.17557179966451,0.00300215150341582,1
"FAM193B",1.67562470753744,6.05911464602204,9.15464143073719,0.00303380162741761,1
"PCDH15",-1.58674861371944,6.13072666566508,9.08778099072668,0.00313871112018895,1
"UBTD2",-1.58269575992275,6.12777588263478,9.06955980000745,0.00316789760462559,1
"RAI1",-1.11510341022959,7.00769576658582,8.73742738010133,0.00375218109123193,1
"RAE1",-1.23144372890668,6.74198731954456,8.71576336799321,0.00379399133740648,1
"FEZ2",2.00396801985169,5.52872324196229,8.63744434387647,0.00394548650138568,1
"GLIS2",-2.01782395982635,5.5234001496767,8.63229344582246,0.00395581762994858,1
"IL18R1",-1.44629390631828,6.37537821894809,8.56503536529365,0.00409805661295779,1
"CTC1",-2.03848605815924,5.54514971274061,8.5481439864211,0.00413006564510576,1
"TSC1",1.86039255066757,5.66453066059733,8.54317473019878,0.00414200641560207,1
"UTP6",2.43234464432571,5.13141678691071,8.47427841321511,0.00428446031989236,1
"IREB2",-1.07996529933497,7.07604502923283,8.47722817777936,0.00428672104757276,1
"IFI202B",1.41830301881067,6.28925476118074,8.45760122909543,0.00433008185266039,1
"TMED8",-4.64937714921117,4.47880407130292,8.44010753601295,0.00437372333496327,1
"GM14634",-4.64937714921117,4.47880407130292,8.44010753601295,0.00437372333496327,1
"RAD51B",-1.10925265236453,7.0122564350023,8.43028656071272,0.00439126099602921,1
"NAA38",-4.65378154072618,4.48203265610194,8.42419800875943,0.00440959118985716,1
"TUBE1",-4.65378154072618,4.48203265610194,8.42419800875943,0.00440959118985716,1
"CHKA",-0.841789343644885,7.96804569413483,8.41434786158127,0.00442723562981968,1
"ZSCAN26",2.00383631823439,5.53500499104149,8.41014248303488,0.00443323524701235,1
"ISG15",-1.50623698529302,6.21666157130371,8.38816864955821,0.00448711757662434,1
"TTLL11",-2.4542886523207,5.12560876740181,8.34865408530261,0.00457020751856021,1
"RENO1",4.63822076360853,4.47845736308187,8.34157490870758,0.00460066920909363,1
"GSTP1",4.63822076360853,4.47845736308187,8.34157490870758,0.00460066920909363,1
"SMIM30",4.63822076360853,4.47845736308187,8.34157490870758,0.00460066920909363,1
