"","logFC","logCPM","F","PValue","FDR"
"ART3",-3.21088345091115,3.2307831468378,21.2844860114549,2.26796991098075e-05,0.508373150806323
"SLPI",-1.01191684147939,8.4052499259755,19.8719164118612,3.98183964074972e-05,0.508373150806323
"CXCL10",-2.10131423902805,4.05787235632875,18.8265349037684,5.98769364370303e-05,0.508373150806323
"SPRR2D",3.34835814154027,3.49143147847873,17.723166150987,9.0019454728859e-05,0.508373150806323
"CXCL5",-1.01885472382082,6.75094390020978,17.5461922085326,9.94239706391816e-05,0.508373150806323
"RAD51B",-1.00991642118949,6.03736431062258,17.2051194830557,0.000114027622610764,0.508373150806323
"ENSMUSG00000078677",-3.80852182588199,2.63818111479168,15.8590396115915,0.000193247543137267,0.668858080603076
"DDIT3",0.730454203448771,7.61319570418667,15.8258022324165,0.000200032323171013,0.668858080603076
"CXCL1",-0.980195007155501,7.56980555182106,14.8018971546973,0.000306194213831745,0.910077246666575
"EREG",-0.857195793211241,7.74019613715785,13.8204105052122,0.000463836071802367,1
"GM57366",-2.62213388976068,3.14462221941014,13.3261062185736,0.000569838590961446,1
"CLP1",1.49695621139873,4.49257976723272,13.3065901068161,0.000578387021032579,1
"SCML4",-1.39131852713112,4.4239559823707,12.8944637827677,0.000691160289265894,1
"CCL5",-5.28547072749223,2.17847985233556,12.6390518533829,0.000780197824139074,1
"TMEM126A",0.940582460849381,5.75324801742988,12.5548016716945,0.000801237341612868,1
"GM56786",-0.868473168327399,5.91790350288729,12.0742383198889,0.000989434214087487,1
"ANKRD37",0.681451548275035,6.97310735272601,11.9543022249325,0.00104324650893417,1
"RAB3IP",0.852042385770649,6.01862001223762,11.7976379932146,0.0011182037570278,1
"NTSR1",-5.08646734273836,2.07774426968917,11.6066031556627,0.00122724174904223,1
"MCRIP1",-1.10607682155336,5.08536321548607,11.5400586995989,0.00125392280424438,1
"IFT22",2.13198529724226,3.61748374629462,11.5283279235128,0.00125543863078244,1
"GM48239",-3.4258739164273,2.42076411447298,11.3442172852344,0.0013514963507276,1
"GM16222",5.15857374981066,2.33301382195954,11.3880788938846,0.00135493503810853,1
"DMXL2",-5.08327075612355,2.07581402892107,11.2882685524725,0.00141420877923703,1
"DDIT4",0.635516040662856,7.72212382883971,11.178709959664,0.00147390431568019,1
"SPACA7B",5.16211917665276,2.33584174778297,11.1705040838034,0.0014932615709979,1
"YTHDF2",0.750617040140014,6.5424155375971,10.8304574203977,0.00172437960907779,1
"NFYC",0.994122760955065,5.28825322570207,10.5694908882521,0.00194114211043168,1
"PDE1B",2.35308365286891,3.20875729593704,10.4478269199656,0.00203423557316467,1
"CCDC136",1.1061753753493,4.98964073697535,10.3115928241413,0.00218353587070266,1
"MRPL3",0.949342239418143,5.38333780349173,10.2870011724489,0.0022080734615839,1
"PIM1",0.739875445861708,6.65217863277886,10.2573731054947,0.00223813331508821,1
"PIM3",0.733235055878217,6.60121591063359,10.2464026480297,0.00224940466287164,1
"FUT2",-2.72818440070443,2.5620967189546,10.2193041767884,0.0022510818185541,1
"GM30042",2.67989433791563,3.01346343356017,10.1926284260547,0.00227898110563729,1
"RALGAPA2",-0.629555990259499,6.92421568308255,10.2050076962874,0.00229246446698756,1
"HSPA5",0.406051972089929,11.194027679366,10.1996525693104,0.00229809347428424,1
"SLC36A1",2.28742707119971,3.16076884813133,10.150455518133,0.00233153331322288,1
"GUCY2G",5.01179462544374,2.25156551377798,10.1554504071755,0.00236364648239464,1
"GM9873",5.01179462544374,2.25156551377798,10.1554504071755,0.00236364648239464,1
"C3",-0.882990596591602,6.61640315288711,10.0779339766864,0.00243014728968696,1
"ARL4C",0.742948071346143,6.17086301253383,10.0336556340192,0.00248014674239537,1
"2900060B14RIK",1.05049363456877,5.37690069608245,9.97627520145462,0.00254662756989509,1
"DLG2",-1.17102485636288,4.77712533764304,9.90266922058299,0.00263454543658513,1
"RAD50",-0.669424777502756,6.50254848963427,9.8837693534112,0.00265748860890909,1
"SQOR",-1.39506651294392,4.04104678561231,9.86058852018331,0.0026867825449488,1
"KLHL15",-1.13166195572563,4.66934630239347,9.7323815948086,0.00285033077905116,1
"NFKB1",-0.592018020972168,7.82201725744959,9.64504754595245,0.00296790956896847,1
"DCTD",1.14633556391751,4.73635318586142,9.5819127472352,0.00305669922858818,1
"GM10638",-2.73315843240505,2.56260229078757,9.55179984428354,0.00306707753071832,1
"ANO4",-4.87548162565118,1.98024950976049,9.5640901322553,0.00309776621977443,1
"ZC3H12A",0.826745965757907,6.00264010873073,9.49976018538507,0.00317527922415419,1
"PIPOX",-4.86905424093236,1.97637959643589,9.42366450945346,0.00330658543223064,1
"CHCHD10",-4.86905424093236,1.97637959643589,9.42366450945346,0.00330658543223064,1
"GM47343",-4.86905424093236,1.97637959643589,9.42366450945346,0.00330658543223064,1
"GM19619",-1.48933872608616,3.85326073132349,9.37813579690277,0.00336150285346674,1
"POTEGL",-1.09592046857741,4.63425962742611,9.35877401706299,0.00339121547471801,1
"STX12",-0.800405491281999,5.63996702936028,9.32873636763677,0.00343896306278406,1
"NABP1",0.561424145486136,7.42301513254222,9.32184900373944,0.00345002163368562,1
"XDH",-0.584010142032518,7.83261288914325,9.31746753904977,0.00345709298548717,1
"A330015K06RIK",-0.724994550238497,6.46754658693593,9.30131899260972,0.0034833041253106,1
"GABRE",2.29237514628252,3.16025363777894,9.28524592987983,0.0034849773056608,1
"CSF1",-0.544389828905935,7.49593538135694,9.23977128610847,0.00358508757189976,1
"4933427D06RIK",-1.61793626559603,3.64056457003633,9.2383610375149,0.00358842003815503,1
"TTC39AOS1",-2.73582580045806,2.56924838827401,9.18916076689488,0.00363539820573141,1
"DTL",-1.22112388783359,4.26708846160241,9.17384315109788,0.0036981217042085,1
"CAMTA1",-0.523366950674223,7.81296900834379,9.02366432271922,0.00396793386668474,1
"GM2895",-1.4229936775235,3.82137401077109,9.02203972229675,0.00397212896004014,1
"CENPH",-1.71313324629339,3.47293163857703,9.01763624863018,0.00397958084287119,1
"NR4A1",-0.608649722683703,6.82078226100367,8.9168074235431,0.00417287935785253,1
"CPLANE2",-2.60719988406292,2.49948693924243,8.83722360097524,0.00429262824029985,1
"RIDA",-1.14938416419539,4.39187072835205,8.84066289444812,0.00432610212031376,1
"DCPS",-1.71831720690094,3.3437716159157,8.70679590059643,0.00460834642706606,1
"SLC8B1",1.45894610217126,3.96684072891003,8.70519550304066,0.00461173498791369,1
"GM15839",2.14481555976674,3.0682412751575,8.60239740136412,0.00481320423793543,1
"2410006H16RIK",0.398908311737631,9.66839337868462,8.6073334128745,0.00483159946622415,1
"RAB3IL1",4.84463285555356,2.16227812261063,8.60352894455356,0.00486841461514878,1
"ASPN",4.84463285555356,2.16227812261063,8.60352894455356,0.00486841461514878,1
"LHFPL2",0.578897576183373,7.07247399228985,8.58970621712118,0.00487227456222644,1
"CSMD1",-3.11231625478389,2.25717225556081,8.56505389009093,0.00488897695470774,1
"GM26754",4.84998667046102,2.16654757668084,8.59187946424502,0.00489543055811072,1
"TTLL7",0.938812003544774,5.28178278863045,8.55073447471991,0.00496364815066612,1
"4930590J08RIK",-0.92948500809524,4.98774867266173,8.48359920206673,0.00512490586490636,1
"GGCX",1.83217732092158,3.40974943593697,8.43885223010601,0.00522295251374368,1
"VMN1R58",-3.11367361812119,2.26052241055416,8.35109707352632,0.00541622308268455,1
"1810030O07RIK",-1.19553839353007,4.25297911390098,8.36498307222132,0.00542411056526773,1
"GM26608",-3.11048393325478,2.25859607938466,8.27642556728255,0.00561400832053375,1
"OVCA2",-2.06254323767133,2.81657727038699,8.27054038891261,0.00565810599710727,1
"ARHGAP6",-1.21214210838491,4.19469701049224,8.26311636937341,0.0056953092575461,1
