"","logFC","logCPM","F","PValue","FDR"
"CCL2",-1.02468783947949,6.84481077676527,35.2702589707816,5.00029507378347e-07,0.0133757893223708
"SLPI",-1.11496132418134,7.97493773668868,22.6776313811554,2.33105586716727e-05,0.270516169473515
"NR4A3",-1.13689564603854,5.65420425890024,21.1965370754629,3.86178084099937e-05,0.270516169473515
"SLC7A11",-0.878024752656589,6.2831500788589,21.0623527910834,4.04510159960396e-05,0.270516169473515
"CXCL1",-1.25245118785288,7.26414924868693,20.1903458135232,5.48299477612692e-05,0.29334022052279
"SMIM3",-1.2153282351405,4.26800452168857,18.2195482247465,0.00011102923254367,0.428937472641589
"NRP1",-1.30566655207532,3.86031250032023,18.1897871354476,0.000112245319943593,0.428937472641589
"NR1D1",0.92446753093222,5.51804077482589,17.6039591053084,0.000139150411383681,0.433199559669781
"NFKB1",-0.801167754171438,7.83059384425983,17.4784854171297,0.000145749384561796,0.433199559669781
"PTGS2",-0.683715570313713,7.83932273757012,15.5762282098631,0.000298531141971658,0.627707088759275
"GM28913",-5.53742087140502,0.834523758312445,15.3972976300015,0.000326869477345315,0.627707088759275
"U90926",-3.16584273230042,1.74205837674816,15.1206651566409,0.000350821221852721,0.627707088759275
"PTPRN",-0.776327705412306,5.70401894528067,15.1042448450664,0.000358203052552979,0.627707088759275
"C3",-1.14177048655107,5.82244921301133,14.9069519044413,0.000386759025358378,0.627707088759275
"HSPB1",-5.64755801904934,0.899327520396537,14.9620640251588,0.000386919884622739,0.627707088759275
"CXCL5",-0.851445129827089,6.13332449235631,14.8765091627118,0.00039137422143122,0.627707088759275
"GINS3",1.9974346475165,2.49231020906632,14.8087082511439,0.000398916654538604,0.627707088759275
"CSF1",-0.611149795299073,7.52045555195872,14.0041929856943,0.000551638540288203,0.793848189652698
"ZC3H12A",0.78837687612422,5.72176683970288,13.6918780433316,0.00062476017355495,0.793848189652698
"WINCR1",-1.20270715716574,3.76457243199849,13.6393350105202,0.000638067342977576,0.793848189652698
"GM57852",-0.673180030672926,6.14275866905127,13.6115799543827,0.000645161449420075,0.793848189652698
"DDIT3",0.579595614118144,7.39091618270183,13.5527627655147,0.000660552296061519,0.793848189652698
"GM31115",-1.54978556574364,2.88755583902213,13.4084378031794,0.000700257543236406,0.793848189652698
"NR4A1",-0.651363478959589,7.5274453877756,13.3315154212215,0.000722011325496178,0.793848189652698
"EREG",-0.960199719792794,7.58256331581754,13.2587152177874,0.000743530732328044,0.793848189652698
"CRYAB",-0.814660836587575,5.45035347053666,13.1523644641505,0.000776196559716736,0.793848189652698
"NR4A2",-0.650695943523335,7.65406067484001,13.0738743327915,0.000801267331612069,0.793848189652698
"HAS2",-0.921193431557217,4.55611922558209,12.787281141816,0.000900348783617444,0.860154641491666
"ITGB6",-1.10753668139546,3.71213864251307,12.4787950282936,0.00102162774497636,0.942363523383369
"IL11",-0.704886963428415,5.79161651677543,12.3548498032152,0.00107503534676132,0.958573184195507
"NOTCH2",-0.63125631355246,6.68346127839171,12.1724883879291,0.00115913189774603,0.959551458635782
"STAB1",0.979211486693262,4.20540336396106,12.0268590120944,0.00123140005037409,0.959551458635782
"4930544M13RIK",-5.22676505106277,0.666546257763625,12.0403875687652,0.00123958893483611,0.959551458635782
"CXCL10",-1.56364338493297,2.6857839161525,11.8254060192199,0.00133965439683397,0.959551458635782
"BBS2",1.47602649157766,2.91044467061621,11.8210638887944,0.0013411829649274,0.959551458635782
"CCN1",0.611740968819265,7.99776403719329,11.7934713728082,0.0013569635508503,0.959551458635782
"TXNIP",0.469854501097631,8.72720168372321,11.7485591167062,0.0013826690357672,0.959551458635782
"BHLHE40",0.627766550723136,6.42371861292123,11.7067728250335,0.00140705192297142,0.959551458635782
"TNC",-0.812196048698005,5.00592593506086,11.5359706517111,0.00151153846516822,0.959551458635782
"GM12649",-5.23454463106118,0.670675971583392,11.5269003722103,0.0015350109589239,0.959551458635782
"SLC39A6",-0.731213363812092,5.25686309891743,11.4736031030169,0.00155170288251477,0.959551458635782
"OR5B106",2.29462489536723,1.91601280820992,11.3692796789416,0.00159442754634109,0.959551458635782
"GLT28D2",1.90028172724037,2.28347484073845,11.3544000172165,0.00162108270685525,0.959551458635782
"USP17LA",-0.737807733844674,5.09323117844571,11.3536050842853,0.00163219879224963,0.959551458635782
"TNFAIP6",-0.599847329567572,7.05112679651946,11.3443943108846,0.00163854669329983,0.959551458635782
"FTH1",-0.449475895268524,12.1346535648166,11.3277959030651,0.00165006979802789,0.959551458635782
"ARHGEF17",0.890537901767914,4.47876783590394,11.2023019818839,0.00174010591873165,0.98216488883345
"4933427D06RIK",-1.4141804643188,2.80751758966631,11.1729339852347,0.00176238933323385,0.98216488883345
"GM52950",3.31157376133333,1.24724115069311,11.0336902553296,0.00185493700654025,1
"GM13842",1.96862981382004,2.30346187763521,10.9659399895909,0.00191161762016158,1
"SOCS3",-0.612153459723587,6.64474145239728,10.8251956660432,0.00204296097959773,1
"SEMA3C",-0.737797051114186,7.0109736069377,10.8106225601061,0.00205573318825609,1
"TEX14",0.489672203581084,9.0897398945484,10.7357466083974,0.00212270375930217,1
"GARIN5B",-1.06263702598447,3.77535700758069,10.630237963648,0.00222111276669092,1
"CNPY2",-0.662898532441112,5.98881849606251,10.6141809973577,0.00223640842526181,1
"PTGS2OS2",-0.672748970942234,5.70048589140957,10.5597477846471,0.00228939538953323,1
"ENSMUSG00000097331",1.37989385359787,2.92439457511476,10.4457135901438,0.0024047996869185,1
"TTC39C",-0.689902680873642,5.59707989392017,10.4075236690734,0.00244475017426744,1
"TICAM1",1.33365021056394,2.9596522004507,10.1905040317738,0.0026861736538286,1
"GM5784",-3.34128138044708,0.912297487924884,10.0361665647704,0.00280660133874171,1
"D930032P07RIK",-2.7771122864149,1.13041848439535,10.0421328880324,0.00281803041617139,1
"1700047K16RIK",5.20617002080276,0.834429729177913,10.070336878376,0.00286976103718531,1
"NNT",2.17784475049844,1.8362504233837,9.96448876738443,0.00292375288642959,1
"CERS3",-2.74662180309158,1.11413737569441,9.93226613856706,0.00295714293032841,1
"TWF1",-0.577460484475102,6.54006667461507,9.96608495113092,0.00296179191151197,1
"GM56867",1.0340905758028,3.63434807741689,9.92974768028313,0.00300997710226772,1
"ID2",0.461145377211782,7.97209911629429,9.83554671695052,0.00313600950274199,1
"BST2",-0.573254281204829,6.46147209516647,9.77910464566372,0.00321467679647585,1
"PRDX1",-0.476692265424636,9.56361853352814,9.7566655568778,0.00324652570343762,1
"SEMA7A",-1.77237628316895,2.0530767822064,9.75015922509256,0.0032582201254197,1
"SRXN1",-0.512857903450634,6.77433941447927,9.63804417572184,0.00342056831865799,1
"ELAVL2",-0.723077822895724,4.7512746848376,9.54736499375757,0.00356030311203185,1
"DDIT4",0.494823297030855,7.58533117132947,9.51028131301259,0.003619140653581,1
"B930036N10RIK",0.507660092372819,6.99726530937115,9.47359427844742,0.00367839613065325,1
"MIGA1",-1.43059093794084,2.5341235692183,9.35606074325586,0.00387695388172109,1
"ATG4A",0.899685568897509,4.05061568815309,9.31679736384614,0.0039438228516031,1
"CCL7",-0.616737701743579,5.79450005602705,9.29428495947044,0.00398319613989071,1
"HMOX1",-0.457834716389234,8.77030007941928,9.29098003200941,0.00398905014025426,1
"FST",-0.971895190210118,4.51651299818083,9.17681595144611,0.00419736256979155,1
"OASL2",0.595405512747493,5.67959888167219,9.13586287264565,0.00427483359748687,1
"GM56807",-2.76849737777557,1.12692961476506,9.05362712485683,0.00437318655273786,1
"PDPN",-0.637279176969158,5.38278094258188,9.04146286223304,0.00445931619057926,1
"ME2",-0.684378238511146,5.10665260712226,9.00107525441467,0.00454081814690574,1
"SPC25",2.06500968484466,1.75203817272326,8.96650659983162,0.00455872263483122,1
"PIM1",0.523321775381506,7.29345074143376,8.9688081329963,0.00460704415153745,1
"4833427F10RIK",-1.34502305994626,2.55740841454122,8.88732624014447,0.00478072961802733,1
"GM48617",5.05261120135702,0.747984979439657,8.8979680766521,0.00481067809792879,1
"PEDS1",-0.56587228417883,5.75878736470871,8.83553595785496,0.0048917449368776,1
"PRF1",-4.81256627196648,0.467607751730223,8.8339261430149,0.00491746504389344,1
"ATP1A4",-4.81256627196648,0.467607751730223,8.8339261430149,0.00491746504389344,1
"ENSMUSG00000121409",-4.81256627196648,0.467607751730223,8.8339261430149,0.00491746504389344,1
"TCIM",-0.573360035512851,5.68964285761435,8.80665504308536,0.0049558704952978,1
"SRGN",-4.82033682888865,0.471735366946716,8.80765185296474,0.00497629241666986,1
"AB124611",1.49380502124987,2.41707899994583,8.75980172729643,0.0050533720695954,1
"CDKL4",0.889223945625518,4.15773419561293,8.7617121934635,0.00505772768649897,1
"SLC29A2",-1.65181758791473,1.978853073369,8.70921125977412,0.00518210386079503,1
"POLD4",0.438943965770637,8.21469675497648,8.69315401053383,0.00521665535205413,1
"PTGS2OS",-0.563806940592935,5.93351882431566,8.65652159437877,0.00530391861267989,1
"GFM2",0.857834174215245,4.02288274762516,8.65378550945181,0.0053108871747928,1
"GEMIN4",2.54120807158012,1.36150846684825,8.62247436570659,0.00531608452093127,1
"LRRC19",2.54120807158012,1.36150846684825,8.62247436570659,0.00531608452093127,1
"PROCR",-0.613565561663106,5.43607027011187,8.63722237865359,0.00535051783922741,1
"RAPGEF3",-1.37529430860682,2.42070015577906,8.60585712201797,0.00542964602352021,1
"CISD1",0.611533163986219,5.51737414813129,8.59580609558504,0.00545198986681703,1
"PLEKHG3",0.600220833022651,5.52670727869088,8.58896890116258,0.00546893506594959,1
"RASGEF1A",-1.87322058056671,1.6615226921726,8.56817942229972,0.00551850219532574,1
"IFRD1",-0.433513051776886,8.49590755340107,8.56628295073641,0.0055255371541718,1
"GM36823",4.89214603638845,0.663185006433782,8.58034196606175,0.00554907757831089,1
"WHAMM",0.768561511646455,4.38553372616737,8.51451097312928,0.00565729500492282,1
"PTPN6",-1.64452516078812,1.97492635167002,8.47379584056702,0.0057663584420036,1
"DPM3",0.508577452861447,6.43597936418217,8.46174407142739,0.0057946710392459,1
"MEGF11",-1.86577527308341,1.65753123936819,8.44074741866266,0.00584799209445969,1
"GM36220",0.545564432615644,7.09668715004496,8.42987648457482,0.00587945290891286,1
