"","logFC","logCPM","F","PValue","FDR"
"ACADS",1.3690487148666,4.51430155803908,6.73437658287868,0.0130918393047533,1
"GM28403",-2.71640551773881,3.42419943464248,6.71219541101847,0.0131108165826501,1
"PTPN1",0.940551194304589,5.58724509820118,6.72327972526689,0.0131586760858303,1
"MBTPS1",1.06290514823552,5.15074544098239,6.69621970987302,0.0133320714554572,1
"MCTP1",-1.41338636898811,4.64430943184496,6.68199164719021,0.0134173693700439,1
"ATG16L1",1.11561207362911,5.14248405078811,6.66709591841052,0.0135199836896093,1
"MMP2",-2.7179684373337,3.42675042986621,6.64596304834441,0.0135364310289347,1
"DAND5",1.89263331833011,3.64639940519259,6.65378531697241,0.0135443583341737,1
"RND2",-1.92186294597626,3.90834038738653,6.62655549371471,0.0136918157196341,1
"NEDD9",1.22619166526076,4.71629651865755,6.63297939408341,0.0137455020333632,1
"CREBRF",-0.647258532080615,6.9791823132306,6.62608738309553,0.0137868076119486,1
"IFIT3B",-4.62803647401314,3.00628926137331,6.62811398186567,0.0138583483392866,1
"HP",-4.62803647401314,3.00628926137331,6.62811398186567,0.0138583483392866,1
"ST8SIA2",-4.62803647401314,3.00628926137331,6.62811398186567,0.0138583483392866,1
"LY6E",-0.671240683585391,6.78079032745479,6.60794286891616,0.013907783604852,1
"YIF1B",-1.20730117992234,4.99786331416159,6.60422447246877,0.0139361653691072,1
"CALML4",-4.42262552180274,2.91517088179039,6.60624735584019,0.013994536778786,1
"INKA1",-4.42262552180274,2.91517088179039,6.60624735584019,0.013994536778786,1
"CT55",-4.42262552180274,2.91517088179039,6.60624735584019,0.013994536778786,1
"TPCN2",-4.42046770057906,2.91294764171999,6.59138920856558,0.0140946578953907,1
"DOP1B",-4.42046770057906,2.91294764171999,6.59138920856558,0.0140946578953907,1
"PORCN",-4.42046770057906,2.91294764171999,6.59138920856558,0.0140946578953907,1
"EU599041",-4.42046770057906,2.91294764171999,6.59138920856558,0.0140946578953907,1
"HMOX1",-0.901717969246241,5.78048648585778,6.56970499258584,0.0141674870659877,1
"MORC2A",-1.26538710131566,4.92720010009297,6.56707964373607,0.0141871329584914,1
"GM27003",-1.92544307977225,3.91287368604868,6.47943423999666,0.0147023898582701,1
"ACD",-1.51914860741612,4.38499083670966,6.48931398794749,0.0147085613089346,1
"CTU2",-1.76687462020632,4.10525763813218,6.42186264328611,0.0151589833843837,1
"GM16153",4.3497174277848,2.70226405947273,6.40070127008125,0.0154154262889776,1
"H2BC11",4.3497174277848,2.70226405947273,6.40070127008125,0.0154154262889776,1
"GARIN5B",4.3497174277848,2.70226405947273,6.40070127008125,0.0154154262889776,1
"PLCH2",4.3497174277848,2.70226405947273,6.40070127008125,0.0154154262889776,1
"6530401F13RIK",4.3497174277848,2.70226405947273,6.40070127008125,0.0154154262889776,1
"KLHL25",4.3497174277848,2.70226405947273,6.40070127008125,0.0154154262889776,1
"GM10660",4.3497174277848,2.70226405947273,6.40070127008125,0.0154154262889776,1
"GM11659",2.9901204285815,3.12066533476895,6.36570333841561,0.0155071802554225,1
"ZBTB47",-4.42478639867792,2.91739706450606,6.38503612268726,0.0155696359193485,1
"GM3625",-4.42478639867792,2.91739706450606,6.38503612268726,0.0155696359193485,1
"VEGFD",-4.42478639867792,2.91739706450606,6.38503612268726,0.0155696359193485,1
"LTC4S",-4.42478639867792,2.91739706450606,6.38503612268726,0.0155696359193485,1
"GBP2B",-4.42478639867792,2.91739706450606,6.38503612268726,0.0155696359193485,1
"ADCY8",-4.42478639867792,2.91739706450606,6.38503612268726,0.0155696359193485,1
"ATP6V0E2",-4.42478639867792,2.91739706450606,6.38503612268726,0.0155696359193485,1
"ADPRHL1",-4.42478639867792,2.91739706450606,6.38503612268726,0.0155696359193485,1
"AGGF1",-0.72704415183388,6.43698788368934,6.37019695395441,0.0156021590248583,1
"GPR15LG",-2.7121901157179,3.41990032740314,6.32787876515384,0.0157975297011671,1
"NSMCE1",0.807434853231056,5.83440977449059,6.33871854104563,0.0158428391590817,1
"RAP1GAP",1.57018213551954,4.03200682706041,6.33322620700979,0.0158735858599611,1
"ISLR",2.7727130061676,3.02487743462046,6.31425836605413,0.0158924719764804,1
"TMEM30A",-0.634168477225038,7.02150165452701,6.31093220670331,0.0160579579601572,1
"GASK1B",-1.46364116090871,4.52181863649997,6.30636276659671,0.0160836064298794,1
"AFF3",-4.41831292688728,2.91072733791866,6.30164716117603,0.0162115386438893,1
"STRIP2",-4.41831292688728,2.91072733791866,6.30164716117603,0.0162115386438893,1
"SARDH",-4.41831292688728,2.91072733791866,6.30164716117603,0.0162115386438893,1
"LDHC",-4.41831292688728,2.91072733791866,6.30164716117603,0.0162115386438893,1
"VEPH1",-4.41831292688728,2.91072733791866,6.30164716117603,0.0162115386438893,1
"SLC25A42",2.350462969151,3.28858469081828,6.25774020936636,0.0163100954265577,1
"SREBF1",1.894209236605,3.6475966372607,6.27050017621015,0.0163115228113118,1
"DDB1",-0.645064163188569,6.83236371758638,6.25251968347103,0.0165214615440011,1
"GM29481",2.77217631391587,3.02447164944659,6.22769923835547,0.0165802863085851,1
"GM12522",2.77217631391587,3.02447164944659,6.22769923835547,0.0165802863085851,1
"SLC27A1",1.09035118544863,4.98149521327515,6.23773893350291,0.0166443503325681,1
"GM47223",2.34993099611961,3.2881817767227,6.20939271607662,0.0167015608619849,1
"KITL",-0.724119860513487,6.34145860053446,6.22487544560353,0.0167460031479426,1
"PAPPA",4.3491759321503,2.70185537958369,6.2295484688079,0.016752020541829,1
"GM41077",4.3491759321503,2.70185537958369,6.2295484688079,0.016752020541829,1
"EFHC1",4.3491759321503,2.70185537958369,6.2295484688079,0.016752020541829,1
"5730419F03RIK",4.3491759321503,2.70185537958369,6.2295484688079,0.016752020541829,1
"CSF2RB2",4.3491759321503,2.70185537958369,6.2295484688079,0.016752020541829,1
"GM17210",4.3491759321503,2.70185537958369,6.2295484688079,0.016752020541829,1
"CCNK",-0.986078131900794,5.36235743417437,6.20954742863184,0.0168747065303777,1
"KIF13B",-2.27755087511498,3.73835749425185,6.17809745381984,0.01696838927594,1
"GM57271",0.674147890307818,6.68716208756714,6.19175306493958,0.0170188889827215,1
"POLD4",0.512419884155688,8.19078736304216,6.18313703233417,0.0170905862343012,1
"EEF2K",4.3502591190649,2.70267284815696,6.17754285347486,0.0171825553416031,1
"GM49694",4.3502591190649,2.70267284815696,6.17754285347486,0.0171825553416031,1
"GM57421",4.3502591190649,2.70267284815696,6.17754285347486,0.0171825553416031,1
"0610039K10RIK",4.3502591190649,2.70267284815696,6.17754285347486,0.0171825553416031,1
"MON2",-0.729742805115554,6.27899674593771,6.16111763834084,0.0172760281363206,1
"JRKL",-0.981665930480764,5.49844361000603,6.15452568434056,0.0173341103265054,1
"HECTD2OS",-4.64308850012446,3.02177719097161,6.13795590992031,0.0175687702350448,1
"5530601H04RIK",1.47520302036145,4.12638405647476,6.09663765621287,0.0178253027994524,1
"CCL7",-0.5124045520158,9.12218609566732,6.05743918199231,0.0181763240221904,1
"PDCL",0.964560573367667,5.26524833002478,6.04570804991016,0.0182834237410407,1
"THY1",-1.64371352445053,4.25937171438292,6.02281622316218,0.018451941383859,1
"PBXIP1",-0.971058505357161,5.42165667388019,6.01950220484249,0.0185215124083063,1
"MCTS2",-0.98325210630196,5.36137412541545,6.01749953399289,0.0185400846155014,1
"GM41664",0.889377181652797,5.52469843717598,6.01285257186831,0.0185802234298195,1
"MTHFD2",-0.650823555652435,6.67699960515025,5.99445436888993,0.0187482876310259,1
"HES7",1.71238016843643,3.76802060170042,5.98856925007714,0.018761380960096,1
"BRAP",0.824625437083084,5.75292167971146,5.9842103546386,0.0188435826765892,1
"GM56582",1.99112300652533,3.44456305667334,5.96736879145372,0.0188808055607654,1
"IKBIP",-1.10303698415708,5.02874151252173,5.94732782446346,0.019193110550373,1
"IL1RN",-4.42695033935368,2.91962619625801,5.95128275572202,0.0192394447591892,1
"SLC35F1",-4.42695033935368,2.91962619625801,5.95128275572202,0.0192394447591892,1
"GM39302",-4.42695033935368,2.91962619625801,5.95128275572202,0.0192394447591892,1
"DYNC1LI1",-0.857942117545536,5.70296395898822,5.941715258444,0.0192433629986677,1
"ANAPC16",-0.776568243318331,6.01633898149199,5.94161076542004,0.0192434826696039,1
