"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.15189387433969,0.524,0.277,0,"0","MMP25"
0,0.989426743122522,0.404,0.158,0,"0","TPH2"
0,1.5564189632723,0.375,0.13,0,"0","GM28410"
0,2.08680946568344,0.466,0.223,0,"0","GM34045"
0,0.983172180089825,0.431,0.188,0,"0","VMN2R3"
0,1.75420671235483,0.588,0.346,0,"0","ENSMUSG00000113063"
0,1.3779262307426,0.345,0.105,0,"0","GM43608"
0,0.896054400920276,0.473,0.233,0,"0","2410004I01RIK"
0,0.890403662528605,0.35,0.112,0,"0","GM5099"
0,1.00020908207347,0.722,0.485,0,"0","GHR"
0,0.642761801909381,0.964,0.727,0,"0","RPL39"
0,0.939502578715816,0.99,0.753,0,"0","RPL38"
0,2.67947605986636,0.401,0.165,0,"0","GM30487"
0,0.634403662459488,0.548,0.314,0,"0","VDR"
0,1.67609209232196,0.469,0.236,0,"0","DHRS7C"
0,2.03416974235636,0.374,0.142,0,"0","GM34322"
0,1.20392664889739,0.581,0.35,0,"0","CPNE5"
0,0.640443709963059,0.493,0.262,0,"0","GM13274"
0,0.636598547473549,0.368,0.138,0,"0","DNAH6"
0,0.708053403625131,0.989,0.759,0,"0","RPL21"
0,0.489958884360599,0.457,0.228,0,"0","CDHR17"
0,0.439421457414101,0.378,0.149,0,"0","GM50194"
0,0.272558929128949,0.442,0.214,0,"0","PDZRN4"
0,0.332675503527335,0.363,0.136,0,"0","CYYR1"
0,1.24380430973916,0.436,0.21,0,"0","WT1"
0,1.24734039522338,0.788,0.562,0,"0","PTGS2"
0,2.18236685194122,0.527,0.302,0,"0","LIX1"
0,0.749119117801555,0.995,0.77,0,"0","FTL1"
0,0.862167731892539,0.426,0.202,0,"0","AIRE"
0,1.45311137661596,0.565,0.341,0,"0","GM57061"
0,0.335916887418188,0.416,0.193,0,"0","LCE3C"
0,0.280397649902881,0.464,0.242,0,"0","GM11629"
0,1.62374713546168,0.448,0.227,0,"0","CDSN"
0,1.82815866460568,0.691,0.47,0,"0","TENM4"
0,1.08270459232553,0.867,0.646,0,"0","GAS5"
0,1.31522873177368,0.434,0.215,0,"0","GM48421"
0,0.664512797705195,0.38,0.162,0,"0","VMN1R58"
0,0.517467013739681,0.34,0.123,0,"0","CXCL17"
0,0.873154275863884,0.43,0.214,0,"0","AQP8"
0,0.663119985092524,0.981,0.765,0,"0","RPL23A"
0,0.940386026007234,0.871,0.658,0,"0","RBPJ"
0,1.24715042611574,0.457,0.247,0,"0","USH2A"
0,1.03305227575259,0.796,0.588,0,"0","ERDR1Y"
0,0.94827600311362,0.426,0.218,0,"0","GM15962"
0,0.894651059027253,0.409,0.202,0,"0","REC8"
0,0.796474842363852,0.994,0.789,0,"0","RPSA"
0,0.520544073622361,0.45,0.246,0,"0","GM17231"
0,0.642726908307048,0.514,0.31,0,"0","CDH11"
0,0.387119383112152,0.381,0.177,0,"0","GM32954"
0,1.98540726734547,0.426,0.222,0,"0","GM48395"
0,0.886448703456755,0.704,0.5,0,"0","NR4A3"
0,0.558267533281773,0.962,0.758,0,"0","RPL36"
0,1.24161253979671,0.468,0.265,0,"0","4933405D12RIK"
0,2.26935114919041,0.452,0.25,0,"0","HMGCS2"
0,1.19524049668811,0.855,0.653,0,"0","CDKN1A"
0,1.03975784352655,0.401,0.2,0,"0","LRRC7"
0,0.655911414757827,0.98,0.779,0,"0","RPL37A"
0,1.05664750191551,0.934,0.734,0,"0","KCNQ1OT1"
0,0.38144834961675,0.451,0.252,0,"0","GM29585"
0,1.70661711795013,0.459,0.26,0,"0","COX6A2"
0,1.20131841808393,0.517,0.318,0,"0","GM28578"
0,0.828589688241523,0.395,0.196,0,"0","NELL2"
0,1.43372793189599,0.943,0.744,0,"0","PDGFRA"
0,0.80609493120208,0.993,0.794,0,"0","RPS26"
0,1.02303938478079,0.386,0.188,0,"0","BGLAP"
0,0.377569035511241,0.994,0.796,0,"0","MT-CO2"
0,1.0824836117312,0.601,0.406,0,"0","SSC4D"
0,0.98611696516834,0.755,0.56,0,"0","PVT1"
0,0.793382456129631,0.424,0.23,0,"0","LRRC39"
0,0.821703024249777,0.984,0.79,0,"0","CHIC2"
0,0.948474681598925,0.873,0.68,0,"0","2410006H16RIK"
0,2.1519850905942,0.591,0.398,0,"0","ANGPTL6"
0,0.981773898543351,0.464,0.272,0,"0","DNAH2"
0,2.03891379846448,0.279,0.09,0,"0","ACTL6B"
0,0.485485090435467,0.98,0.791,0,"0","RPS15A"
0,0.800490672059879,0.83,0.641,0,"0","KLF4"
0,0.762712640561517,0.568,0.381,0,"0","KCNIP4"
0,0.31742010541202,0.453,0.267,0,"0","GM16853"
0,0.885239471278533,0.855,0.669,0,"0","TNFRSF12A"
0,0.794560618560019,0.928,0.743,0,"0","PGK1"
0,0.784290037174584,0.277,0.092,0,"0","SLC26A5"
0,1.4140893466358,0.375,0.19,0,"0","TMPRSS11F"
0,1.21179057280976,0.73,0.545,0,"0","KLF9"
0,1.49569011967793,0.383,0.2,0,"0","STPG4"
0,1.02531523704947,0.414,0.231,0,"0","GM57325"
0,1.36139592730127,0.342,0.16,0,"0","ADIPOQ"
0,0.83058302977183,0.897,0.716,0,"0","LDHA"
0,1.60008483077528,0.415,0.234,0,"0","WDR49"
0,0.921028522390076,0.729,0.548,0,"0","PID1"
0,0.675860848349336,0.99,0.81,0,"0","RPL6"
0,2.06207695423909,0.782,0.604,0,"0","KDR"
0,1.32759443565394,0.42,0.243,0,"0","GM33508"
0,0.281050613224445,0.371,0.196,0,"0","RHBDL3"
0,2.17860764081683,0.75,0.577,0,"0","HMOX1"
0,1.70906539325088,0.4,0.227,0,"0","U90926"
0,0.461340303882643,0.444,0.271,0,"0","GM26737"
0,0.659421794268798,0.984,0.811,0,"0","MT-ND2"
0,0.426630664299973,0.456,0.284,0,"0","A330015K06RIK"
0,1.7473186323838,0.253,0.081,0,"0","GM12320"
0,0.506798530413034,0.984,0.813,0,"0","MT-ND4"
0,0.857036040942421,0.997,0.826,0,"0","RPL7"
0,1.04003709297586,0.335,0.164,0,"0","CPN1"
0,0.743387137662074,0.871,0.701,0,"0","IER3"
0,0.541544029748528,0.429,0.26,0,"0","GM20125"
0,0.541379797012949,0.897,0.729,0,"0","CEBPB"
0,0.386287666078433,0.985,0.818,0,"0","MT-CYTB"
0,0.879089818357427,0.324,0.157,0,"0","EIF1AD10"
0,1.08485142175513,0.738,0.572,0,"0","GBE1"
0,0.315821976526061,0.397,0.232,0,"0","GM34455"
0,0.678324958875338,0.397,0.233,0,"0","SLURP1"
0,0.462973267695394,0.367,0.203,0,"0","PLET1"
0,0.595819819931108,0.36,0.198,0,"0","NLRP1A"
0,1.69511639232348,0.353,0.192,0,"0","GM48619"
0,1.16572605025953,0.712,0.551,0,"0","HSPA4L"
0,0.796827533321988,0.99,0.83,0,"0","GAPDH"
0,1.32789959164542,0.751,0.592,0,"0","AKR1B1"
0,0.412227767655701,0.99,0.831,0,"0","MT-ND1"
0,1.152660383849,0.399,0.24,0,"0","SPMAP2L"
0,0.432642315047708,0.467,0.308,0,"0","TBXAS1"
0,0.4819742636517,0.989,0.835,0,"0","SPP1"
0,2.37716241915875,0.372,0.219,0,"0","OSTN"
0,1.22122050339744,0.831,0.678,0,"0","GPI1"
0,2.39370115922369,0.451,0.299,0,"0","CAVIN4"
0,1.97283391425636,0.302,0.153,0,"0","MUC19"
0,1.06692571457178,0.811,0.663,0,"0","RESF1"
0,0.522900873609315,0.404,0.256,0,"0","GM37245"
0,2.20307697241467,0.297,0.149,0,"0","GM33973"
0,0.843796624172938,0.999,0.852,0,"0","RPL26"
0,1.31324562588985,0.757,0.61,0,"0","SERPINB6A"
0,0.629105092246685,0.828,0.684,0,"0","BSG"
0,0.685580402729963,0.86,0.717,0,"0","FN1"
0,0.983698718665277,0.408,0.265,0,"0","A730063M14RIK"
0,1.11166629778333,0.37,0.228,0,"0","LCE3F"
0,0.715029763456199,0.355,0.213,0,"0","GM6559"
0,0.73910893695271,0.772,0.631,0,"0","MAGI3"
0,0.817400798228407,0.273,0.135,0,"0","GM36629"
0,0.394373039806254,0.998,0.862,0,"0","MT-CO1"
0,0.604450556277477,0.986,0.851,0,"0","EEF1B2"
0,1.00582808552965,0.359,0.224,0,"0","REG4"
0,0.589843266923168,0.876,0.744,0,"0","MT1"
0,0.802477348591339,0.971,0.843,0,"0","HSPA5"
0,1.55131789292417,0.521,0.394,0,"0","CCDC168"
0,1.36460058385291,0.64,0.513,0,"0","PPP1R15A"
0,0.665698221320646,0.999,0.873,0,"0","MALAT1"
0,0.800413477177972,0.328,0.202,0,"0","GM20647"
0,0.761543924938677,0.27,0.148,0,"0","GM12915"
0,0.512802684093806,0.328,0.209,0,"0","ADPRHL1"
0,1.30215224421676,0.7,0.582,0,"0","LOX"
0,1.06419769133748,0.296,0.18,0,"0","GM50323"
0,0.880897447231886,0.767,0.667,0,"0","DCLK1"
0,1.48651342679619,0.426,0.33,0,"0","GM17173"
0,2.28981578780678,0.496,0.404,0,"0","CAR6"
0,1.07986090838384,0.255,0.171,0,"0","GM38134"
0,2.36921197897304,0.252,0.177,0,"0","GM12446"
4.20298221484309e-305,0.910023039227398,0.577,0.315,8.40596442968618e-302,"0","CHAC1"
1.23126826788355e-304,0.413534367565357,0.348,0.192,2.46253653576711e-301,"0","GM57076"
2.99560311925696e-304,0.483003413055707,0.906,0.744,5.99120623851392e-301,"0","CTSL"
1.39554678690042e-303,1.48042809817544,0.508,0.33,2.79109357380083e-300,"0","ADH7"
4.79005458403844e-301,1.09977659470242,0.719,0.549,9.58010916807687e-298,"0","HSPH1"
8.12457535667785e-301,0.482063038146605,0.298,0.11,1.62491507133557e-297,"0","4933439K11RIK"
2.41352588753792e-297,0.413111940591273,0.46,0.259,4.82705177507585e-294,"0","4930459C07RIK"
3.55468799133827e-297,1.79184096265145,0.587,0.415,7.10937598267654e-294,"0","CD74"
3.31811865126774e-296,0.493211803786489,0.478,0.21,6.63623730253547e-293,"0","VMN2R96"
8.18046621986966e-296,0.876221454506943,0.416,0.146,1.63609324397393e-292,"0","CATSPERB"
9.38516750425782e-294,0.878510458614104,0.648,0.473,1.87703350085156e-290,"0","NEAT1"
2.25598756029336e-293,0.623135820559783,0.452,0.214,4.51197512058672e-290,"0","GM29361"
4.40970018367063e-292,1.58280877100073,0.336,0.13,8.81940036734126e-289,"0","TMEM130"
1.14288450006048e-291,1.09092941559299,0.7,0.585,2.28576900012097e-288,"0","NDRG1"
2.27606872758088e-290,1.43223000030348,0.53,0.352,4.55213745516176e-287,"0","GM37359"
5.45451222802411e-290,0.33850302378297,0.491,0.281,1.09090244560482e-286,"0","PACRG"
2.62623371637335e-288,1.0110104599168,0.694,0.526,5.2524674327467e-285,"0","GCLC"
8.46985354367823e-288,0.561606167817104,0.446,0.266,1.69397070873565e-284,"0","GM14634"
9.19877085396005e-288,1.22420907933333,0.403,0.196,1.83975417079201e-284,"0","GM49991"
1.11824061943626e-286,0.975893959952616,0.695,0.553,2.23648123887251e-283,"0","PDGFC"
4.14524308695036e-286,0.726289399627611,0.524,0.23,8.29048617390071e-283,"0","GM14471"
