"","logFC","logCPM","F","PValue","FDR"
"NFKB1",-1.02433314479216,9.79942124798479,78.5127318496024,6.28122158530692e-09,0.000165508700196679
"CXCL10",-2.52843115575457,6.08446384363423,72.8301337213507,1.23744822576956e-08,0.000165508700196679
"COL3A1",-0.885982410649843,7.79393269375885,57.8746312104641,9.13842212902391e-08,0.000814842639837965
"NR4A3",-1.2742786713577,5.65196024130543,50.8953280746832,2.65319837015637e-07,0.00177432641004207
"NR4A1",-0.867681359965829,8.05799413372966,48.52041490495,3.9036756727378e-07,0.00208846648491472
"ERO1A",0.792485919745133,9.32257417188212,43.5887096527472,9.09398271580014e-07,0.0040544006274609
"TMEM176B",-0.793193307499056,8.86217770774845,42.1185048403866,1.1848161568895e-06,0.00432544439681149
"SLPI",-0.940317131757793,9.95356613341114,41.6377862285735,1.29359084764456e-06,0.00432544439681149
"CXCL1",-1.31257848152513,8.9006942323246,39.1358972602488,2.06609973826506e-06,0.00614090755539893
"CEBPD",-0.755592754838512,7.14372131372881,38.3794847435474,2.3894368910203e-06,0.00639174368347931
"PRL2C3",1.00058652082355,5.65206479774852,37.4937715568368,2.83966005519724e-06,0.00690553695241146
"ANGPT1",-1.40584959158071,4.38366532781891,34.1219257277909,5.61714029218796e-06,0.0125215419013357
"CP",-1.17147630348326,7.49432339398605,32.9851345537303,7.13320795129647e-06,0.0133597344201444
"MIR22HG",0.957579488881801,6.09480503030556,32.7701096250208,7.46778350450977e-06,0.0133597344201444
"EFCAB8",1.94187563474671,3.18075231551144,32.5027954117139,7.93082746604895e-06,0.0133597344201444
"TMEM176A",-0.760298236453352,8.66407040033912,32.3571808923221,8.15884762247108e-06,0.0133597344201444
"C3",-1.05551247655228,7.98936957386819,32.1724688869859,8.49029850999829e-06,0.0133597344201444
"ARHGAP24",-0.652471225671771,7.14089209315605,31.663882643181,9.48094273245962e-06,0.0140897343385164
"GBP2",-0.81279631112325,6.91676452111405,29.7370122040309,1.45456790433258e-05,0.020478784968893
"POLD4",0.760932533312384,8.96069466206256,29.3391199200172,1.59219285938617e-05,0.0208528230941489
"NR4A2",-0.710658628934664,7.88282746792196,29.2174986853716,1.63704405598926e-05,0.0208528230941489
"IIGP1",-1.73119372003523,4.14012063214415,28.9550683967,1.73978466769976e-05,0.0211541999368039
"CCN4",-1.19125994858574,4.92212940755743,28.6874329581107,1.8493726225413e-05,0.0215090076752086
"AIRN",-0.565993773063985,8.97066459152919,28.2717638134687,2.03648497464257e-05,0.0226983221132037
"PDPN",-0.705070076390072,6.61551921737451,28.0243378163211,2.15771510917938e-05,0.0228588590929411
"LCE1G",0.732013249028648,6.36544417846923,27.8995761354995,2.22179565015502e-05,0.0228588590929411
"SEMA3A",0.66499749403372,7.02444713226365,26.9839947695641,2.76045940257529e-05,0.0266291643168384
