"","logFC","logCPM","F","PValue","FDR"
"THSD4",1.1559139038924,5.44255375830829,19.0935682440699,9.40571007242943e-05,0.0583352039439518
"MYC",-0.937820667304987,7.0315048623241,18.9874454894428,9.75868510062929e-05,0.0598939298051123
"TMCC3",0.742131035689215,8.49728808953635,18.7806056203912,0.000104882993555058,0.0637083090748865
"GFPT2",1.20694716027266,5.24890395820068,18.5870665060927,0.000112241661307822,0.0674824355536413
"PMAIP1",0.760370988032379,8.05378893488251,18.5206313056667,0.000114881762837159,0.0683720552158124
"S100A6",0.658846886529425,10.6909527907896,18.456796133273,0.000117487554572501,0.0690303657151717
"IRX2",-1.08073400129417,5.82462318369644,18.4365818754888,0.000118331074969999,0.0690303657151717
"SAA1",1.11572549147858,5.58972367680318,18.3729456192963,0.000121010751174554,0.0699015045020072
"LOC124901279",1.56733686463511,4.7828474604953,18.2826873977904,0.0001249415301418,0.0714714073393675
"NDUFB8P3",1.68783659610709,4.03718188957851,18.2527469101489,0.000126354870675523,0.071584894040402
"STIL",2.27283953153732,3.36611935760215,18.1379706017295,0.000131370058313517,0.0737173698650709
"GUCY1B2",-2.39941160563478,3.36162638318195,17.9968563025808,0.00013659744228587,0.0759275594290892
"CA12",-1.28645433833505,5.20014272259879,17.9271596590356,0.000141700459554825,0.0780279539903766
"LOC105369949",1.40566538375095,4.62860502880979,17.8637332135695,0.00014493934797304,0.07846466968527
"RTKN2",2.34728128789863,3.23872222348871,17.8522085707075,0.000145156975487007,0.07846466968527
"SUGCT",1.18535592783493,5.30785041607297,17.7708814719344,0.000149791575895848,0.0802338150162124
"SPOCD1",0.989513056368368,6.05449357313049,17.4405825881832,0.000168573709326674,0.0894807473290777
"CBR1",-0.751059426736453,7.85693976314472,17.3166897684809,0.000176247140202744,0.0923183609233154
"VGLL3",0.885080167264997,7.14072834927501,17.3040182560668,0.000177053204078999,0.0923183609233154
"ARID3B",1.26233483579555,5.18420429681567,17.1464290844284,0.000187416787933367,0.0968648872371403
"CEBPD",-0.765078782404086,8.57016325156268,17.0753336740802,0.000192282364610839,0.0982758018932638
"LINC02069",2.86014393316375,2.67032294474915,16.9862320150252,0.000193482569918849,0.0982758018932638
"GRB10",1.06374864422149,5.48733886955015,17.0030965713251,0.000197383988757039,0.0994005522868779
"EFHD2",0.721988131925192,8.02275134296089,16.7879920804261,0.000213409001382145,0.106559816622339
"CYMP",5.63013910588385,1.91087733102858,16.6949180228114,0.000228208944200097,0.111131896922447
"SNCA",-1.01689419588863,5.87268633811108,16.5972565822343,0.000228786592613166,0.111131896922447
"GPNMB",-0.917709877304781,6.64247098365656,16.5833359047407,0.00022994810172767,0.111131896922447
"LOC105375914",1.74605809647585,3.83266395637884,16.5841090708049,0.000230110173532562,0.111131896922447
"MAST4",0.663936236594448,8.98694962000985,16.5234458373138,0.000235036953689136,0.112588433425723
"MRPS6",0.83138645455356,6.98675437282483,16.4004469193995,0.000245873121163044,0.114557125793375
"LINC01920",5.61847831034099,1.90453822765688,16.4814881318185,0.000246546756565598,0.114557125793375
"TP53BP2",0.844853139206456,6.63921261594597,16.3835487126175,0.000247403214841028,0.114557125793375
"SQLE",0.732393519655905,7.76876467206481,16.3765173783561,0.000248040910603688,0.114557125793375
"MFSD12",0.917748711325099,6.11604841987717,16.3674852392169,0.0002488681619408,0.114557125793375
"ARSJ",-0.972491714689421,5.90895383021322,16.2968988451198,0.000255410926982516,0.116657455952014
"NFIX",-1.44372448348826,4.33747156973006,16.2115313167996,0.000263761767665037,0.119544948852492
"MXD1",1.11755254173846,6.07749769309099,16.1021766425987,0.000274405778308821,0.123371410897812
"ADAMTS7",2.04536224878401,3.34815470107179,16.0830697354924,0.000276392162907521,0.123371410897812
"ANTXR2",0.817887194180203,7.14560129069628,16.0266085547643,0.000282172816956985,0.125004679512072
"AKR1B10",-1.03700054964505,7.19540402450815,15.959358064336,0.000289284666111227,0.127198899457265
"S100A2",0.569971327794475,12.8472031653709,15.9248889871029,0.000293001022010017,0.127878668272816
"NRG1",-0.790481201939649,8.43208344766921,15.8209054117877,0.000304527643766374,0.13142735727311
"RAB8B",1.15406323734204,5.02307492654615,15.8116907618163,0.000305593142335644,0.13142735727311
"UPP1",0.937013108010544,6.51741593121442,15.7741765196582,0.000309865435205036,0.132106506186259
"TAGAP",1.74464955761966,3.68704373741322,15.7614418355943,0.000311656557364054,0.132106506186259
"MICAL2",0.667739512717223,8.60260003214521,15.6972955441333,0.000318856889128461,0.134193199338921
"GBP3",0.915120827899769,6.01250928744748,15.6171255116126,0.000328536008123536,0.13674107655926
"ADAM8",1.68770310566136,3.80048900253965,15.6065857089008,0.000330129711158402,0.13674107655926
"FGD6",0.790567677591456,7.30485769083676,15.5900127648759,0.000331873284928278,0.13674107655926
"WDR43",-0.802593352476978,7.51350338283778,15.5330854484046,0.000339007047054882,0.138710383419956
"SLFN5",0.88302533529756,6.30774946774415,15.4063113128158,0.000355485607065244,0.144449737712305
"DST",-0.585346567210556,11.2718015360391,15.3080433990055,0.000368835388470478,0.148786547514808
"CALB2",1.5385909577142,5.7074890608443,15.2910627542744,0.000371208799807821,0.148786547514808
"NFIA",-1.07628007729359,5.57884549916228,15.2497339030642,0.000377027984991155,0.150097897808641
"ECE1",0.892576175966789,6.07046127542551,15.186652487078,0.000386074350307984,0.151708649645401
"SNAPC1",-1.17159641927722,5.36721561786214,15.183969821531,0.000386488799336056,0.151708649645401
"NAV2",1.11547984601058,6.6182309324596,15.1376699062036,0.000393265437333338,0.151708649645401
"GALNT6",2.34277986719752,3.09402022503195,15.1273130589112,0.000393412388534397,0.151708649645401
"LINC02677",-2.83713819094034,2.69238645087639,15.0376615847,0.000393948122806286,0.151708649645401
"SEMA5A",1.54072438997547,4.01849492674928,15.0915125891077,0.000400411059333727,0.153196231272358
"ANGPTL4",0.937385823873054,5.97410246637901,15.0383093266152,0.000408300093893724,0.155206719562698
"POLR2D",-2.37612445313362,3.19079777757936,14.9776588264453,0.000412680601412058,0.15586628868717
"L3HYPDH",-1.57630042155421,3.95591173579176,14.9220262688992,0.000426978740629466,0.159808607287218
"MAP1B",1.80598979204088,3.93022657739589,14.9124780675393,0.000428543108475566,0.159808607287218
"KRT15",-0.618884331729141,9.56389105940457,14.8876170363404,0.000432262122378819,0.160181661953208
"CXCL1",1.85311370893641,3.46869770791977,14.8475770493196,0.000439244246032295,0.161751693601393
"RAPH1",1.03108224567865,5.69815970053044,14.7253509684281,0.000459757541525943,0.168254126377072
"ABCA12",1.59402949218894,3.82375550709892,14.6878643886896,0.000466724935462396,0.168431752104742
"ARHGAP30",3.02871051347964,2.38756361547334,14.5924131162764,0.000466994754748751,0.168431752104742
"TFAP4",-5.4743250612549,1.84282822527166,14.7509884073254,0.000468818861934449,0.168431752104742
"ADAMTSL4-AS1",0.810866035819113,6.55957989628198,14.5702573337372,0.000487754571535735,0.174172723362942
"LIPH",1.3369283528627,4.4770505421874,14.5369288705981,0.000494095329285531,0.175374077117491
"RAC2",0.796238790497483,6.65421633432222,14.5011729419889,0.000500804995573785,0.176691199635972
"RHOBTB3",-5.58103549696672,1.90811067440714,14.5473665858332,0.00050642424985097,0.17677232699973
"EFL1",1.24710523020241,5.04344970543571,14.4690121924692,0.00050703535748395,0.17677232699973
"SMOC1",3.61769202962384,2.16131227553555,14.1983014693057,0.000543298611196829,0.187389593657726
"CD82",0.795178292321756,7.37461817619475,14.2861267200931,0.000543849635361017,0.187389593657726
"SEC24A",1.06740469409945,5.21207119190649,14.0445906022185,0.000596938835506956,0.204486256907383
"INAVA",0.816951934956564,6.40255738345614,13.9615843203355,0.000616399394956955,0.208758113323911
"TENM2",-0.609382693536358,9.37984333007816,13.9611603806593,0.000616495446679573,0.208758113323911
"NT5E",1.16692356132448,5.08417872450399,13.9377696393606,0.00062214056963244,0.209465842072819
"STRA6",0.878015977921274,6.56963244567636,13.9215917061549,0.000626024253455725,0.209575846668246
"TIPIN",-2.78008548502237,2.68588462536343,13.7745069196625,0.000642512383028646,0.213880393265807
"TINAGL1",0.63511083743104,9.25784827446198,13.8062533146991,0.000654682402548824,0.216182214719625
"KLK6",0.769193540105805,7.36981324769465,13.7980886319033,0.000656765384161793,0.216182214719625
"BCAR3",0.792450985868709,6.94784001104202,13.5748544896316,0.000716469016902774,0.234524191532842
"SERPINB10",2.702528252395,2.56084478753223,13.5062027596797,0.000722513930883244,0.234863709589405
"TPD52L1",-0.745611155904774,7.12408253421444,13.5323422006535,0.000728477004022293,0.234863709589405
"BNIP3",-1.07266310552656,5.63746200992674,13.516632934274,0.000732992684588283,0.234863709589405
"VAV3",-3.0143508989711,2.41130078388345,13.4307238608114,0.000733450824243897,0.234863709589405
"SCAT8",-5.4603986800626,1.83498663835204,13.5169521334948,0.000751926755943891,0.23874149493279
"FGFBP1",-3.88246647437563,2.38189552877874,13.4056598290263,0.000753664597038338,0.23874149493279
"AJAP1",1.90049635341234,3.39303690434013,13.4095560808029,0.000764780113232374,0.240967081666585
"LOC124903965",2.8342763212246,2.67168921545931,13.3205267859177,0.00077763236039415,0.243713290821401
"PARD6B",1.00015152343655,5.3302661601555,13.3244467893921,0.000790373516033209,0.246395807220511
"LRRC49",1.37052116139845,4.14122038207988,13.3088354084974,0.000795482877375284,0.246683427026062
"KITLG",-0.988775985359705,5.7783194323166,13.2630357422583,0.000809695197996396,0.24909959316536
"ZNF462",-1.24690844572672,4.59198717173599,13.2574175429898,0.000811729835162068,0.24909959316536
"LAMC2",0.639261539172118,10.7216651855242,13.2006255772834,0.000829826862803904,0.252318524829596
"DPF3",3.10687932473511,2.44635766704791,13.1226246041947,0.000830784009113062,0.252318524829596
"TMEM72-AS1",2.15078375087318,2.95044864546151,13.1271460576953,0.000851866766977888,0.257394820053011
"EHD1",1.10897201143149,5.27683446360018,13.1140320992943,0.000858706542467798,0.25813770143981
"CMSS1",-1.12083633242734,5.2417842325279,13.0017267555154,0.000897750151359937,0.2660799611964
"MRTO4",-0.927556844823231,5.7190920401347,12.9991369131411,0.000898631044886175,0.2660799611964
"SUSD6",0.790885061995206,6.42772019611431,12.9989626286886,0.000898674682248534,0.2660799611964
"FER",0.683703447331643,7.41213147781586,12.9815434723203,0.000904894673919289,0.266581970936623
"SLC35F3",-1.10630117980626,5.34238890765769,12.9079421212735,0.000931755126215355,0.273129413117456
"RUNX2",0.941382709872863,5.53551417512375,12.8895985494085,0.000938533815964345,0.273754517012966
"LINC01980",-1.37747681211977,4.15371012403547,12.877933334592,0.000943469912828511,0.273838656472196
"ADGRE5",0.942024545606063,5.45176070357378,12.850506234171,0.000953229716002203,0.27531517091593
"ALKBH2",-1.806041740273,3.37074853529424,12.8313098766149,0.000958380826132731,0.275452674515807
"FNDC4",2.39652429378518,2.66891678059168,12.797071602813,0.000964548148981294,0.275534555052456
"PGBD5",1.47188697408893,3.98860880112437,12.8129149693416,0.000968018548809545,0.275534555052456
"NOP16",-1.021471607707,5.54903945563057,12.7940827042253,0.00097488126306712,0.276153865480359
"MYO1E",0.590080947857295,8.94622655911422,12.731924545392,0.000999287655845862,0.280590581426526
"DTX2",1.19674842876232,4.61686955592198,12.7302286441611,0.00100006826374016,0.280590581426526
"NOTCH1",-1.05222813971534,4.98114856066662,12.6543896277568,0.00103080033044109,0.287842442983834
"LOC124902487",2.86634542232001,2.28422873010449,12.5583891073162,0.00104139108035249,0.289428124784758
"IL1A",0.598463601673167,8.788729418441,12.546937176698,0.00107595726676601,0.296639565883849
"DKK3",-0.918166359366161,5.56035036802939,12.5436557430821,0.00107740779190672,0.296639565883849
"BDKRB2",-1.48773528703981,3.99214846058108,12.4911335536219,0.0011009809782949,0.301719996470397
"CDCP1",0.652330492544475,7.66962505038277,12.4735789814851,0.001108069747159,0.302256803252816
"SEMA3A",0.585045423028184,9.64805302866229,12.4500583326415,0.00111857794678555,0.303717108869147
"FILIP1L",-1.0760130471055,5.19024774769081,12.4288929467314,0.00112820553884739,0.304926010774716
"SDC4",0.680027990089593,8.04796881018166,12.3561389259342,0.00116161174256841,0.312521296219774
"PTPN12",0.649447777958568,8.46983334776028,12.3160835008436,0.00118049569418769,0.316158210461538
"LOC124909400",-2.90843372240326,2.34446133823095,12.2230335879254,0.00119118292441887,0.317576913605249
"PAICS",-1.05733267445336,5.60261127457568,12.2022968429667,0.0012359806118067,0.328035935349778
"TRIM44",-0.722849964418282,6.85779114315209,12.1850565368914,0.00124458431139728,0.328838150796089
"LOC105375451",-2.58634686310308,2.54167385337212,12.0923532001063,0.00125952715691713,0.331221848980732
"PCDH7",-0.620551001481111,8.67115366050938,12.1381537917703,0.0012684064536996,0.331221848980732
"LOC105371501",3.59506845847079,2.1489060141838,12.0669686197722,0.00127047077171836,0.331221848980732
"PTPN14",-0.657424924456229,7.53855929151064,12.107393103599,0.00128429886034737,0.333351933267256
"OSMR-DT",1.07557546328428,4.82147825762893,12.0943363713458,0.00129118312600516,0.333668902562386
"SLC25A33",-1.43687105698309,4.16675498803662,12.0775240580339,0.00130068934137283,0.333784673488936
"NSUN6",0.906326477965391,5.5714647954772,12.0718211002598,0.00130296121694595,0.333784673488936
"LOC105369370",2.12231340341683,2.91950768350359,12.0515590282374,0.00131036505443043,0.334228177519657
"FBL",-0.856452949036208,5.9071360540701,12.0404551356759,0.00131963350863075,0.335141406588466
"FAM13A",-1.1075630640862,4.86123151689136,12.0220176498937,0.00132969554508078,0.336247474318282
"RHOF",1.76336209837321,3.52796401861119,11.994155312649,0.00134556645709596,0.336742437060075
"NDUFAF2",-0.841196986034586,5.88017473305538,11.9923498719525,0.0013456483963272,0.336742437060075
"LRP4",-1.38545410101302,4.05782572599086,11.9880157582554,0.00134879862773554,0.336742437060075
"ZNF165",0.982568521028349,5.18017745482665,11.9647422882388,0.00136084289212334,0.338315878497498
"GAMT",-1.05260818429039,5.22619882404145,11.8907523115012,0.00140245555240068,0.347196139274991
"ASPH",-0.750869152697818,8.18222640038334,11.8758013000481,0.0014109344186686,0.347833706895206
"DCUN1D3",0.93138448596372,5.84614891203219,11.8416793952312,0.00143070429204416,0.35123790369684
"APOBEC3F",1.46446157057059,3.83633947915101,11.8130371089033,0.00144824683132559,0.353681305397192
"CTHRC1",0.669582712658674,8.42984494138579,11.7988126032305,0.00145591667046013,0.353681305397192
"C1QTNF1",1.2780653486202,4.12479082719098,11.7948388263763,0.00145866526156683,0.353681305397192
"RASSF9",-0.730452350629779,6.63175793287191,11.7581231150437,0.00148031185119759,0.356272708340672
"BACE1",-1.31386621143853,4.11225582019082,11.7563937312566,0.00148216206903719,0.356272708340672
"LYRM1",1.15244908561917,4.53359652134453,11.7465139636382,0.0014874929777971,0.356272708340672
"RPL17P9",-1.72198727902673,3.30174366960009,11.6794998295382,0.00152564424208986,0.363931007060464
"HDAC9",0.611432742056746,8.08514489520832,11.5985055975433,0.00158023921272397,0.37543425166813
"GRHL3",1.95655579426149,2.99891620815151,11.5562359023246,0.00160629394514333,0.378733358858508
"CLCA2",-0.631597729598855,7.84633699908312,11.5493795582313,0.0016124211031363,0.378733358858508
"MET",0.592998153168802,8.37403749896214,11.5478861119171,0.00161340925107749,0.378733358858508
"ELF3",0.806146356124244,6.69465356417038,11.5345096573551,0.00162230379211373,0.379310077108495
"RPP40",-1.84039442496826,3.12127267144631,11.488716839362,0.00164630224392361,0.383399716252881
"NPNT",1.07926314138563,4.95534376274335,11.4786915313833,0.00166002780102136,0.384790929225157
"POLR1A",-1.5672550072195,3.70344507181159,11.4467858229539,0.001682185674122,0.384790929225157
"NCL",-0.575034363831177,9.80972476766703,11.4366282423261,0.00168894098206623,0.384790929225157
"GK",2.05698872862678,2.88781871815312,11.4202434670096,0.00169663645370785,0.384790929225157
"RAB33A",1.73516561951704,3.27976592447507,11.4241634215124,0.00169846757120323,0.384790929225157
"CFAP20DC",0.599711885715837,8.13585056520473,11.4190465802898,0.00170121855265706,0.384790929225157
"LOC102723568",0.951393540766306,5.20036368500015,11.4113508906967,0.00170667183553939,0.384790929225157
"PRDX2",-0.679786255325656,6.96514954294413,11.4112665208141,0.0017066864007911,0.384790929225157
"NUPR1",-2.95536133451655,2.3908518435691,11.3396557213977,0.00171359937641952,0.384790929225157
"ZEB2",0.886525725727681,5.52565407767322,11.3958615480131,0.00171758340777692,0.384790929225157
"SRGN",1.53913634747781,3.54494860990158,11.3732020618197,0.00173486929835842,0.387191284315447
"ST20-AS1",2.86244838346098,2.27422753625708,11.2383247417202,0.00178998208182831,0.397983940608771
"CD59",0.597641069826129,9.16834926297474,11.2236500709073,0.00184421257872026,0.408500019316533
"FTH1",0.450745374644087,13.3740522985511,11.2093373632296,0.00185517731933369,0.409138449376301
"TMEM132A",0.750514854910285,6.48993337089833,11.2018088844085,0.00186098276362608,0.409138449376301
"CAMK2D",-0.809612369431581,6.85566436436894,11.1748113201031,0.00188192314227702,0.41220413212997
"ACP5",-2.43537942659329,2.75449707652223,11.1063341819552,0.00190495587449324,0.414910578397871
"IDO1",3.32103558366463,1.98042436499851,11.0675830113284,0.00191994303699625,0.414910578397871
"CREB5",0.705348392251081,6.6161882866067,11.1247179163779,0.00192144469376173,0.414910578397871
"LYAR",-0.992590945786854,5.05152279955458,11.1236220373159,0.00192244718096773,0.414910578397871
"WNT4",0.827812826586518,6.21378107028314,11.1128374050851,0.00193095218689992,0.415225192891034
"PLSCR1",0.674298268499237,6.77912198671157,11.0962072148094,0.00194433054868006,0.416581657920834
"APOBEC3B",1.28855806372588,4.16331513132699,11.0392244208216,0.00199139189146141,0.424207524469883
"LCA5",-1.25533717238119,4.41156117099871,11.0325152260667,0.00199717241775887,0.424207524469883
"RNASE4",1.2610958048873,4.04967956216544,11.0194519296421,0.00200793916672796,0.424207524469883
"WNT5A",0.652381805754462,7.00353491434242,10.9995674924905,0.00202408671211491,0.424207524469883
"CORO2B",1.44787174617656,3.91562199629884,10.9998593713043,0.0020246690289341,0.424207524469883
"SPHK1",0.878539376487788,6.92171184347758,10.9983670152495,0.00202510021890219,0.424207524469883
"NAV3",1.63821108291037,3.31096713933138,10.9936168354421,0.00203032114562979,0.424207524469883
"ANXA1",0.490862599597203,11.458575958798,10.9778729494258,0.00204245985445522,0.424990490120387
