Cluster,ACAA1(+),AHR(+),ALX4(+),ALX4(-),AR(+),ARID3A(+),ARID3A(-),ARID5B(+),ARID5B(-),ATF1(+),ATF1(-),ATF2(-),ATF3(+),ATF3(-),ATF4(+),ATF5(+),ATF5(-),ATF6B(-),ATF7(-),BACH1(+),BACH1(-),BACH2(+),BACH2(-),BARX2(+),BBX(+),BCL11A(+),BCL11A(-),BCL11B(+),BCL6(+),BCLAF1(+),BCLAF1(-),BHLHE41(+),BPTF(+),BRCA1(+),BRCA1(-),CBFB(+),CCNT2(+),CDX2(+),CDX2(-),CEBPA(+),CEBPA(-),CEBPB(+),CEBPB(-),CEBPD(+),CEBPD(-),CEBPG(+),CEBPG(-),CEBPZ(+),CHD1(+),CHURC1(+),CHURC1(-),CLOCK(+),CLOCK(-),CNOT3(-),CREB1(+),CREB3(+),CREB5(+),CREBL2(-),CTCF(-),CUX1(+),CUX1(-),DBP(+),DBP(-),DDIT3(-),DEAF1(+),DLX2(+),DRAP1(-),E2F1(+),E2F1(-),E2F3(+),E2F3(-),E2F4(+),E2F5(-),E2F6(+),E2F6(-),E2F7(+),E2F8(+),E2F8(-),E4F1(-),EBF4(+),EGR1(+),EGR2(+),EGR2(-),EGR3(+),EHF(+),ELF1(+),ELF1(-),ELF2(+),ELF2(-),ELF3(+),ELF3(-),ELF4(+),ELF4(-),ELK1(+),ELK1(-),ELK3(+),ELK3(-),ELK4(+),ELK4(-),EN2(+),EP300(+),EP300(-),ERF(+),ERF(-),ERG(+),ERG(-),ESRRA(+),ESRRB(-),ETS1(+),ETS1(-),ETS2(+),ETS2(-),ETV1(-),ETV3(+),ETV3(-),ETV4(+),ETV4(-),ETV5(+),ETV5(-),ETV6(+),FLI1(+),FLI1(-),FOS(+),FOSB(+),FOSB(-),FOSL1(+),FOSL1(-),FOSL2(+),FOSL2(-),FOXA1(-),FOXC1(+),FOXC1(-),FOXC2(-),FOXF2(+),FOXF2(-),FOXJ2(+),FOXJ2(-),FOXJ3(-),FOXL2(+),FOXM1(+),FOXM1(-),FOXN2(-),FOXO1(+),FOXO1(-),FOXO3(+),FOXO4(+),FOXO4(-),FOXP1(+),FOXP1(-),FOXP2(+),FOXP2(-),FOXP4(-),GABPA(+),GABPA(-),GABPB1(-),GATA3(+),GATA3(-),GATA6(+),GATA6(-),GATAD1(+),GATAD1(-),GBX1(+),GBX1(-),GBX2(+),GBX2(-),GFI1(+),GLI2(-),GLI3(-),GLIS2(-),GMEB1(+),GMEB2(-),GRHL1(-),GRHL2(-),GTF2IRD1(-),HBP1(+),HCFC1(+),HCFC1(-),HCLS1(+),HDAC2(+),HDAC2(-),HES1(+),HES6(+),HESX1(-),HIF1A(-),HLTF(+),HLTF(-),HMGA2(+),HMGA2(-),HNF4G(+),HNF4G(-),HOXA1(+),HOXA1(-),HOXA10(+),HOXA3(+),HOXA3(-),HOXA4(-),HOXB4(-),HOXC11(+),HOXC11(-),HOXC4(-),HOXD1(+),HOXD8(-),HSF1(+),IKZF2(+),IKZF2(-),ILF2(+),ILF2(-),ING4(+),ING4(-),IRF1(+),IRF1(-),IRF2(-),IRF3(-),IRF4(-),IRF5(+),IRF5(-),IRF6(+),IRF7(+),IRF7(-),IRF9(+),IRF9(-),IRX4(+),IRX4(-),JUN(+),JUNB(+),JUNB(-),JUND(+),JUND(-),KAT7(+),KAT7(-),KLF12(+),KLF13(+),KLF16(-),KLF2(-),KLF3(+),KLF4(+),KLF4(-),KLF5(+),KLF6(+),KLF7(+),KLF7(-),KLF8(+),KLF9(+),KLF9(-),KMT2B(+),KMT2B(-),LBX2(+),LEF1(+),LEF1(-),LHX1(+),LHX5(+),LHX5(-),LMX1B(-),MAF(+),MAFB(+),MAFB(-),MAFF(+),MAFG(+),MAFG(-),MAFK(+),MAFK(-),MAX(+),MAX(-),MAZ(+),MBD2(+),MECP2(-),MEIS1(+),MEIS1(-),MEIS2(+),MEIS2(-),MGA(+),MITF(+),MLX(-),MSX1(+),MTF1(+),MXD1(+),MXD3(-),MXD4(-),MYB(+),MYB(-),MYBL1(-),MYBL2(-),MYC(+),MYC(-),MYNN(+),MZF1(+),MZF1(-),NCOA1(+),NCOA1(-),NF1(+),NFAT5(+),NFATC1(-),NFATC2(+),NFATC2(-),NFATC3(+),NFATC3(-),NFE2L1(+),NFE2L2(+),NFE2L3(+),NFIA(+),NFIA(-),NFIC(+),NFIC(-),NFKB1(+),NFYA(+),NFYA(-),NFYB(+),NFYB(-),NFYC(+),NFYC(-),NKX2-5(+),NKX2-5(-),NKX3-1(+),NKX3-1(-),NMRAL1(-),NR1D2(+),NR2C1(-),NR2C2(+),NR2C2(-),NR2F1(+),NR2F1(-),NR2F2(+),NR2F6(+),NR2F6(-),NR3C1(+),NR3C1(-),NR4A2(+),NR6A1(-),ONECUT2(+),ONECUT2(-),ONECUT3(-),OTUD4(+),OVOL1(-),OVOL2(+),OVOL2(-),PAX9(-),PBX1(+),PBX1(-),PBX3(-),PBX4(-),PHF20(+),PITX1(+),PITX1(-),PITX2(+),PITX2(-),PKNOX1(+),PLAG1(+),PLAGL2(-),POU2F1(+),POU2F1(-),POU2F2(+),POU2F3(-),POU3F1(-),PRDM1(-),PRDM15(-),PURA(+),RAD21(+),RARA(+),RARA(-),RARB(+),RARB(-),RARG(+),RARG(-),RBPJ(+),RBPJ(-),REL(+),RELA(+),RFX1(-),RFX2(+),RFX2(-),RFX3(+),RFX5(+),RFX5(-),RFXANK(+),RFXANK(-),RFXAP(-),RXRA(+),RXRA(-),RXRB(+),RXRB(-),SALL2(-),SATB1(+),SATB2(+),SFPQ(+),SHOX2(+),SHOX2(-),SIRT6(+),SIRT6(-),SIX1(-),SIX4(+),SIX4(-),SIX5(+),SKI(-),SMAD1(+),SMAD1(-),SMAD2(+),SMAD3(+),SMAD3(-),SMAD4(+),SMAD4(-),SMAD9(-),SMARCC2(+),SMARCC2(-),SOX13(+),SOX15(+),SOX15(-),SOX2(+),SOX2(-),SOX6(+),SOX6(-),SOX7(-),SOX9(+),SP1(+),SP1(-),SP2(+),SP2(-),SP3(+),SP3(-),SP4(+),SP4(-),SP6(-),SPI1(+),SPI1(-),SREBF1(+),SREBF1(-),SREBF2(+),SRF(+),STAT1(+),STAT1(-),STAT2(+),STAT2(-),STAT4(-),STAT5A(-),STAT6(+),STAT6(-),TAF1(+),TAF1(-),TAF6(+),TAF6(-),TBP(+),TBP(-),TBPL1(-),TBX2(-),TBX3(+),TCF12(-),TCF3(-),TCF4(-),TCF7(+),TCF7(-),TCF7L1(+),TCF7L1(-),TCFL5(-),TEAD1(+),TEAD4(+),TEAD4(-),TEF(+),TFAP2A(+),TFAP2A(-),TFAP2C(+),TFAP2C(-),TFAP2E(+),TFAP2E(-),TFAP4(+),TFAP4(-),TFCP2(+),TFCP2(-),TFDP1(+),TFDP1(-),TFDP2(+),TFDP2(-),TFE3(+),TFE3(-),TFEB(+),THAP1(+),THAP1(-),THAP11(+),THAP11(-),THRA(+),THRA(-),THRB(+),THRB(-),TIMELESS(-),TP63(-),TP73(+),TRIM28(-),TRPS1(-),TWIST1(+),TWIST1(-),UBE2K(+),UBP1(+),USF1(+),USF1(-),USF2(+),USF2(-),VDR(+),VDR(-),VEZF1(+),VEZF1(-),XBP1(+),XBP1(-),YBX1(+),YY1(+),ZBTB10(-),ZBTB11(+),ZBTB11(-),ZBTB14(+),ZBTB14(-),ZBTB17(+),ZBTB17(-),ZBTB2(+),ZBTB2(-),ZBTB20(+),ZBTB20(-),ZBTB21(-),ZBTB25(-),ZBTB26(+),ZBTB33(+),ZBTB40(-),ZBTB41(-),ZBTB7A(+),ZBTB7A(-),ZBTB7B(+),ZEB1(+),ZEB1(-),ZFHX3(-),ZFP1(-),ZFX(+),ZIC1(+),ZIC2(+),ZKSCAN1(+),ZKSCAN1(-),ZKSCAN8(-),ZNF10(+),ZNF121(+),ZNF124(-),ZNF141(-),ZNF143(+),ZNF143(-),ZNF16(-),ZNF165(+),ZNF174(+),ZNF189(+),ZNF189(-),ZNF200(+),ZNF200(-),ZNF202(-),ZNF205(+),ZNF205(-),ZNF217(+),ZNF224(+),ZNF236(+),ZNF250(-),ZNF26(-),ZNF263(+),ZNF267(+),ZNF281(+),ZNF282(-),ZNF300(-),ZNF324B(-),ZNF333(+),ZNF333(-),ZNF34(+),ZNF343(-),ZNF354B(-),ZNF362(+),ZNF396(+),ZNF398(+),ZNF398(-),ZNF408(+),ZNF408(-),ZNF410(-),ZNF430(-),ZNF431(+),ZNF433(+),ZNF440(+),ZNF518A(+),ZNF518A(-),ZNF524(-),ZNF565(-),ZNF567(+),ZNF576(+),ZNF580(+),ZNF580(-),ZNF584(-),ZNF592(-),ZNF597(+),ZNF629(+),ZNF629(-),ZNF639(-),ZNF654(+),ZNF654(-),ZNF672(-),ZNF674(-),ZNF675(-),ZNF678(-),ZNF692(+),ZNF704(+),ZNF704(-),ZNF740(+),ZNF740(-),ZNF75A(-),ZNF76(+),ZNF766(-),ZNF768(-),ZNF777(+),ZNF778(-),ZNF780A(+),ZNF782(-),ZNF786(-),ZNF790(+),ZNF790(-),ZNF836(-),ZNF846(+),ZNF846(-),ZNF860(-),ZNF91(+),ZSCAN2(-),ZSCAN26(-),ZSCAN31(-),ZSCAN5A(-),ZXDB(+)
3,0.2657425833228978,0.3263646050869481,0.29042102691458493,0.3126329880572528,0.3763627038296833,0.30279074599012956,0.3064531194833563,0.3092066404677152,0.3136516314634129,0.29113944940623326,0.31334580234054277,0.31282083197235644,0.32271168189161226,0.30411287952920507,0.3155170958909006,0.3059587943386891,0.33214896065292343,0.3169365811841316,0.3139215383025552,0.3146232096784751,0.3047847471146571,0.30942993025831145,0.24820193221564169,0.3175749771808506,0.3182347376418885,0.31227260367225196,0.3014669607501418,0.3019044928449499,0.31512046945877137,0.32440846905699616,0.31730288407317475,0.3261817252250815,0.3212432595806608,0.3249845692155853,0.3243722717971492,0.3006438724435909,0.25625911259809886,0.3121561235060414,0.3521594011663105,0.2958484638995589,0.3179674406857218,0.3042958728225692,0.29227934458370275,0.3133664955853558,0.2328036126660049,0.2884630677147152,0.3183842102786929,0.2815845588117116,0.3225192599058314,0.33343675175348686,0.28981726127530505,0.3299873713141045,0.31564840953696016,0.32524595674402323,0.3218372858088151,0.28031263823417996,0.28736494119723155,0.30155917139262645,0.2608428621278539,0.28907351535805925,0.29003454484593694,0.3101468939048614,0.32370095310091684,0.2325554511602348,0.3206443040277377,0.3157756940452947,0.30510191642905604,0.315018272554638,0.33015453898234914,0.33189040921271407,0.3112425214263451,0.3124536600785117,0.3185620550816354,0.32137387554027463,0.3190078025041584,0.311309303800134,0.3280319261271494,0.3239913174525003,0.30347410265943764,0.27574633377155655,0.30920070524802235,0.31173891281587285,0.3254059495372956,0.2960165262002685,0.3087040619100059,0.3179151695307124,0.2968759429422445,0.3213026567847417,0.31153618998018096,0.33674392040729384,0.2960776922611975,0.3068673796074105,0.30324581067867384,0.3164284124457287,0.31610300292167093,0.3173877663023905,0.31531023029556426,0.3175687677753254,0.32529316721190094,0.28666866761279886,0.31564584598696577,0.30905903291243186,0.3182392684093024,0.30062367430671955,0.3101369704610256,0.31270965255760086,0.27777166436848366,0.3154942435549487,0.3025686576198776,0.3212311460937809,0.31476314113504344,0.28458509128845133,0.32407688209751384,0.3153761596278839,0.3075219606589643,0.3125546138591154,0.311019299327847,0.31954720774140855,0.3276298546312739,0.32182238341786407,0.2932577340957637,0.32156580250836797,0.3026615798875293,0.320152659411587,0.312273127101383,0.29464815866419114,0.30339104881193224,0.2909610749682261,0.3022911400757047,0.3134823716266758,0.2886793936592199,0.2910120463914371,0.2893545915240371,0.3451302416694124,0.3318976666645682,0.32966204159057866,0.31999792370003477,0.26650440811901976,0.32116893473079,0.28578822911791923,0.32828263016897485,0.2724939171710883,0.30482265097796224,0.30663963779916503,0.318718452926962,0.31415794769575256,0.3062342178367553,0.3294567569875003,0.31829344059801556,0.3158932103585501,0.32692211461053244,0.31820787833670816,0.32018031042413886,0.3192172655893343,0.3179197247021669,0.3559823988600327,0.30428525981469035,0.32341046745098856,0.3259494473092235,0.31590114974069194,0.31400209949371183,0.30648641349500183,0.3279944368580834,0.3103989507255751,0.3235999112585721,0.29549842915932867,0.3366480697192732,0.30820871826951945,0.3258258056357016,0.29414059034208917,0.2863147426822089,0.28528596323509026,0.28689250543956635,0.2950559508642444,0.2918143748322257,0.31578288513357533,0.3160689932859917,0.29253001553790126,0.3307650595013414,0.28914172862862497,0.28242688164557517,0.29596520970073437,0.3198944666407635,0.24444758647010356,0.2824489119630017,0.294325183627577,0.3028368031671218,0.2883325857333403,0.32098507375915253,0.33367392692877595,0.31067110635059114,0.32882328657224713,0.30989840649515477,0.3402685496498534,0.32465419912280913,0.316695832494555,0.3198236735623443,0.30800065212091654,0.31244078668188635,0.27379803839123895,0.29866064783808344,0.28807907664631527,0.2906770114970548,0.35596787748736924,0.31883443454728366,0.3154037795985619,0.2688324070850854,0.3211039256194622,0.3087404555588299,0.3270900227510982,0.30358605936717487,0.3218796312307566,0.2989452400605299,0.3166954909216342,0.30910079564823234,0.3144337309608183,0.3112325535901689,0.32102548801812314,0.3177953759430857,0.3130121375970233,0.2961329579344839,0.2957247532127718,0.3056778086209475,0.31475612757755644,0.29813487833074126,0.2776210627935882,0.31504899114863016,0.28482672329663694,0.311033167314379,0.32739714498203754,0.3051272267935745,0.30506524138135127,0.31492812695414407,0.3177195309243257,0.31275428424661333,0.3259941310727672,0.28969671706066524,0.3173438157603905,0.3150183710607347,0.30802645431288345,0.26932419216290515,0.30265265653317375,0.31998802431397444,0.3178927858806587,0.3223027558161333,0.32299457818621524,0.2903260354432452,0.309938767530494,0.31975586205247897,0.318753574484156,0.30674701342088884,0.2997475389254709,0.28658227337980413,0.3219022341303249,0.2937000238452696,0.3199987889168764,0.3074902240834334,0.3203517936455347,0.31181983821063053,0.29038211760604193,0.3092176227212481,0.32363148188675894,0.30658280209987554,0.3305564142432209,0.31573098869963545,0.29727101138754386,0.3110653805754907,0.30821382663341,0.3929662963275947,0.29804819744234046,0.30787581042687173,0.321835013655006,0.3208638638283706,0.2849272981813882,0.3296391431512492,0.26482830642925426,0.3216322756968856,0.24551381818192763,0.31166090911695665,0.3111467083225794,0.3217930787607882,0.3273731069158212,0.3202924919321761,0.30807951629084906,0.2959580975615991,0.31176776635734993,0.32586410192122406,0.2475950369209321,0.30819873119078056,0.3188035677585489,0.30163462171524946,0.31001507624588365,0.3091025050683358,0.3098315185273821,0.3200910094793167,0.29290132023799687,0.31170627304337517,0.33916008717293566,0.261160098410555,0.37154237596649664,0.30960639836319725,0.32844644635132325,0.2996781662749064,0.32038626813123383,0.3190780306799196,0.27195771989951956,0.27442098897311296,0.32878385709344227,0.3182817213484611,0.3157310105680087,0.3122802330212878,0.32371719937451604,0.3010418854186606,0.29630155262404756,0.2693632555628005,0.3133750988594093,0.3140195034699992,0.3098607814113793,0.2934442425014856,0.3199069358999369,0.3255774962153105,0.30793262607691796,0.3182707344907486,0.3135150802800829,0.3086570003267487,0.311355047663899,0.2657637131131818,0.29353189406031677,0.3185943141509623,0.3175399189789998,0.3174994654133776,0.28263345806684714,0.2937323711249701,0.29225639342904963,0.3119785755705283,0.2913511428954,0.3229050765617475,0.3237061693838059,0.3141835064896079,0.3363122865821513,0.317656385583973,0.3219984165339852,0.29226783152277425,0.3040090053567117,0.3021445979258285,0.3038648878742706,0.30728081504869875,0.29327448452847027,0.32210357561635894,0.3021380446114841,0.32683815447974307,0.28181864537482393,0.31335492244305185,0.32323199699438976,0.3235207008877823,0.3097861214186436,0.2620129778485155,0.3053804605308975,0.3278239790594112,0.3130695959560795,0.32938399426625997,0.3238214354730815,0.29558681529908337,0.22522671768448743,0.2958149369843448,0.32482518144009465,0.2846584674449899,0.30789324863222334,0.3229628764870539,0.3145453292081787,0.31693574328341945,0.3148074176550315,0.3242376267138648,0.3205294015136857,0.29418905551583974,0.3026221028677504,0.31954792070496185,0.29721709203858315,0.33102063769616796,0.31140252101561283,0.3197057415482877,0.3101628953016424,0.3009002714685528,0.32056912506154733,0.3008501026093422,0.3398553877799375,0.3000497466103018,0.3238015883878401,0.30027356024376517,0.30289978284256214,0.32227389466923406,0.3028209387046954,0.27353517698921115,0.32720502912905114,0.29200458362703074,0.3158618352343323,0.3218322867490957,0.31651878793842125,0.32961168919743355,0.31044160369990514,0.32899532101346185,0.30642749743322617,0.29419140244229247,0.30956396401987063,0.3207624431488397,0.29456309321245777,0.3231335909007541,0.3138622487017053,0.32307970923572515,0.310044623073747,0.307916044681416,0.30798069797649263,0.3246635097986229,0.2850653764266974,0.31823281081521326,0.3111826872252582,0.32609417938770713,0.2938603897612301,0.30928615878815013,0.3172785591913604,0.31290282903259126,0.3272013143551956,0.3227874219791993,0.3131402788157893,0.30364637349613455,0.3220809128490856,0.2637404875349153,0.32466577306612965,0.30983968698622477,0.3185368283582155,0.25802028609209604,0.28859621482532805,0.3270975817161663,0.31724406957356055,0.3071844984474247,0.32295923341652355,0.31221775800585017,0.31205895848430576,0.3079956794365576,0.32064462386133297,0.30430787545253046,0.2527096317861337,0.31514020484571104,0.2833901080857094,0.2856086457287945,0.30800498342403637,0.30250852367882763,0.2954242913010521,0.30784745865068486,0.301789939256078,0.3047199218961766,0.31941767499789187,0.32916500078533595,0.32207970750554404,0.3251126193278888,0.3112489073798227,0.31116565194963164,0.2826442998425278,0.3111352896016685,0.31648499145354725,0.26004292972867704,0.32213171712204525,0.3053967067675595,0.3269548896253103,0.29318669220698856,0.28918534184823363,0.32707348329747743,0.31752009383282676,0.3253679961054543,0.29343923406160943,0.3239929221425081,0.30435183382795705,0.3080951438061097,0.3281940817874326,0.3166147444690517,0.315420840113679,0.3215652211166866,0.32106192712409065,0.3163625886943401,0.31871290038112277,0.3125903888338323,0.33112087676269164,0.2966189423078265,0.30857161770072716,0.2757431849225439,0.2807217820312333,0.29080922613330396,0.30428963233366435,0.32821354918137746,0.28006137380325735,0.3294244955767409,0.3050232340159169,0.2994049416191489,0.3078669476363449,0.30904077010713604,0.32216049840912075,0.3138684732206154,0.2766097648496635,0.30798644877722137,0.31800586863981894,0.3301087249471163,0.32225446483947107,0.3169976541315893,0.3137375825158516,0.31062639149083915,0.31868811133891894,0.3166796437480711,0.3181641614466517,0.31512334604929937,0.3163891720048292,0.3157206886692626,0.31846183186778865,0.29374627683961985,0.25620923873021706,0.32645973296339925,0.2670858057404606,0.31235887318577693,0.321913077128392,0.29316445644322686,0.3185187713494908,0.2956454534749442,0.30108625567053104,0.31747174785003385,0.30720277424675013,0.2697867257612828,0.299824680581111,0.3202439987836676,0.300768513915993,0.24686555541271193,0.28169893769338783,0.25372799033108595,0.32973365071075644,0.3227203155548246,0.2849969171745712,0.30395846516787783,0.31871623899828705,0.2987290568269785,0.31598961611234655,0.2613282839958586,0.31604616276647757,0.3044853817115001,0.3069087364439582,0.25385008674635745,0.3141263903126661,0.3179439803119565,0.3246956791615707,0.2740490594448117,0.2888328623412968,0.28978159373727796,0.30621024816955533,0.25818769672365194,0.327149745457311,0.307409074427733,0.32666533311427437,0.326017872153605,0.29118901853813606,0.3102558666640036,0.31184346351971004,0.32026489204164577,0.2968788705985178,0.3103154774430612,0.26184696359498505,0.31218626226499646,0.2584237025472883,0.3245860025062798,0.3030665770746447,0.31685274881310166,0.3175545844939651,0.30493261142463046,0.2908307377738396,0.3033377216568761,0.2763409487748806,0.31130325097843614,0.31793057021595994,0.2908440364463306,0.3105467157601819,0.25663917369074274,0.28820137464319395,0.3211202680242399,0.2648118987003908,0.2888719474614947,0.3291542981540897,0.32570070153279784,0.2817216492004391,0.2915950557888104,0.3020938921419749,0.3149226456452807,0.3187412701086143,0.2422988127414647,0.31029717580486116,0.2701477358577469,0.25334643796531586,0.31299336064871086,0.31215639096741,0.30665714178495784,0.27733208739983695,0.328857065468821,0.308650123612937,0.3120246063640961,0.31581207402193756,0.31164419049650816,0.3295671865847437,0.2677927227375585,0.31017181767637536,0.2840950882436124,0.31517505242021404,0.29808200069566293,0.270990669672326,0.31187596996399924,0.2793843330725664,0.2960727818296629,0.26239447146086914,0.3206260777419613,0.28809119339705935,0.31412217350952687,0.24635440620235516,0.25689515865712576,0.2862559569600007,0.31617995814103883,0.29341682870988006,0.3065833603837753
