,TF,log2FC,pval,qval,cluster_mean,others_mean,n_in,n_out,cluster
45,CEBPD(+),-0.13363739516598838,6.073591255791641e-55,1.164104990693398e-53,0.14408992491179537,0.1580747413216238,1167,8353,4
46,YY1(-),-0.11749300863690972,0.0002104352956858089,0.0006205143334325134,0.02556042786410479,0.02772918086986239,1167,8353,4
47,KLF3(-),-0.11283505196763281,5.100039699345289e-06,1.832826766952213e-05,0.04519843889666631,0.048875382695485366,1167,8353,4
48,ELF3(-),-0.10671101920816119,3.104767718329461e-39,5.100689822969828e-38,0.03265645715457144,0.03516351535063843,1167,8353,4
49,MXD1(-),-0.3671323231708347,1.1461829810748994e-21,2.636220856472269e-20,0.05324950292374095,0.0686804926206662,1769,7751,2
50,TCF7L2(-),-0.25738833464699384,8.164150101502971e-07,5.5228074216049505e-06,0.024938189708463874,0.029808940245961528,1769,7751,2
51,SOX4(-),-0.25121322701897325,1.6031869347381986e-24,4.609162437372321e-23,0.02106480480180508,0.025071490815875397,1769,7751,2
52,MYC(-),-0.223509969620368,0.00048426320075884577,0.0020626025217506394,0.026500180179350356,0.03094083532104672,1769,7751,2
53,HLTF(+),-0.20614581905775103,2.1579335962625377e-07,1.6544157571346123e-06,0.08456825952010615,0.09755813025386537,1769,7751,2
54,YBX1(-),-0.17718685306531642,5.284155921657609e-17,8.681113299866072e-16,0.024899828498334498,0.0281536634969612,1769,7751,2
55,NR2F6(-),-0.15720903278719894,0.00012320002813752946,0.0005903334681589954,0.03862418530726616,0.04307090207049466,1769,7751,2
56,HLTF(-),-0.11528641384144268,1.9792811549822904e-05,0.00011380866641148171,0.03197088967870901,0.034630550203470244,1769,7751,2
57,YY1(-),-0.10144305006781575,3.423971275518737e-05,0.00017898031667484308,0.025925678608393697,0.027814261600454485,1769,7751,2
58,PRDM1(-),-0.09957190975309237,5.897783982389204e-11,6.165865072497804e-10,0.03973541584174864,0.0425747292388536,1769,7751,2
59,SOX4(+),-0.08879537249919814,2.018767908369031e-25,1.1607915473121928e-23,0.593476076606569,0.6311510188223008,1769,7751,2
60,ATF4(+),-0.075115366768228,2.6831159701188646e-57,3.0855833656366943e-55,0.12647199144534368,0.13323132155147208,1769,7751,2
61,ELF1(-),-0.0712746936058054,1.3210553310908796e-10,1.266011358962093e-09,0.027290991393069963,0.028673131993586173,1769,7751,2
62,GRHL2(-),-0.07007010229006147,0.0008639403171245522,0.003425970223080121,0.036273654881963394,0.03807891101055407,1769,7751,2
63,ETV6(-),-0.06771912742295774,8.54098687696724e-06,5.4567416158401815e-05,0.030258336908612436,0.03171250461810207,1769,7751,2
64,ILF2(-),-0.06621433608042214,8.426193714506918e-12,9.690122771682956e-11,0.03438386708705239,0.03599873345449828,1769,7751,2
65,BACH2(-),-0.06233385716284748,0.0003474328287539417,0.001598191012268132,0.02947701826502717,0.030778532698237576,1769,7751,2
66,HIF1A(-),-0.057757118322426894,0.007774763798757562,0.02629699520167999,0.044872854452639326,0.04670574697292239,1769,7751,2
67,CTCF(-),-0.05430044140418615,0.001370675109740219,0.005254254587337507,0.03657510521525065,0.03797796117776208,1769,7751,2
68,KLF4(-),-0.04534168240615713,0.008535717165778212,0.028045927830414125,0.04249953358410966,0.04385643952123916,1769,7751,2
69,ATF3(+),-0.3267137322887405,3.3576584006486797e-103,3.861307160745982e-101,0.4666828482214029,0.5852918454332995,692,8828,5
70,NFKB1(+),-0.2841082883329687,2.914044766238497e-67,1.6755757405871358e-65,0.13779270382521963,0.16778430739090516,692,8828,5
71,FOS(+),-0.271345866224577,6.543325803185715e-26,1.2541374456105956e-24,0.3538516269733823,0.4270752875117172,692,8828,5
72,NR3C1(-),-0.24859320471860627,3.554000044051114e-17,5.108875063323477e-16,0.04191347739562607,0.04979522590936804,692,8828,5
73,THRB(-),-0.21270538379028214,1.07829397875473e-06,6.889100419821885e-06,0.03413009828469075,0.03955198108921989,692,8828,5
74,MXD1(+),-0.20456370940095062,3.499713414790788e-28,8.049340854018812e-27,0.16028864817962724,0.1847066702001276,692,8828,5
75,NFKB1(-),-0.2040980918560976,3.308559287530746e-11,3.458948346054871e-10,0.04095655623665584,0.04718055895006743,692,8828,5
76,JUN(+),-0.16195802569449236,1.1415083523434645e-35,4.375782017316614e-34,0.09941115777424571,0.11122165572230225,692,8828,5
77,THRB(+),-0.14703763259501104,7.04836909619836e-32,2.0264061151570285e-30,0.1445988001127365,0.16011330692051748,692,8828,5
78,EHF(-),-0.11794045597706664,0.003607159992342372,0.014815121397120455,0.024814638770835815,0.026928463496676484,692,8828,5
79,FOXO1(+),-0.11259182220737715,4.189152504659232e-12,4.817525380358117e-11,0.13006341094368556,0.14062050566263093,692,8828,5
80,IRF6(+),-0.10229325272243124,8.6344900515927e-23,1.4185233656188006e-21,0.12906475363190592,0.13854823398282645,692,8828,5
81,KLF4(-),-0.09505900973019656,7.891831269226221e-05,0.0004321717123623883,0.041013929695898725,0.04380735141479973,692,8828,5
82,SOX4(+),-0.08228074354434514,7.719929781598155e-11,7.398266040698232e-10,0.5919346895369053,0.6266755687867179,692,8828,5
83,PRDM1(+),-0.07624141571699969,1.1231100056700935e-13,1.4350850072451193e-12,0.17221169154193341,0.18155724573368867,692,8828,5
84,HMGA2(-),-0.0734555736245066,0.007572008108960283,0.029026031084347755,0.03516040510701633,0.03699697378600018,692,8828,5
85,JUND(-),-0.05573664191800051,0.002357138851024406,0.010425806456454103,0.043999049544189574,0.04573215813226693,692,8828,5
86,ELK3(+),-0.051755795763279655,4.679288296018759e-10,4.139370415708902e-09,0.1313973035583411,0.13619667341537559,692,8828,5
87,ARID5B(+),-0.04657333597883866,1.0716494276604901e-07,8.21597894539709e-07,0.14668429932761223,0.15149684966546534,692,8828,5
88,TFAP2A(+),-0.04347127180583477,4.9321717210637866e-08,4.0514267708738247e-07,0.1463195016498185,0.15079549601824496,692,8828,5
89,MYC(-),-1.00350772449975,1.180950914791897e-58,2.6117183692513104e-58,0.01659575466047003,0.033272309330465995,1802,7718,1
90,TEAD1(-),-0.7844871829759232,1.4236655544234605e-17,2.2427608049136705e-17,0.01286968616751546,0.02216777700430324,1802,7718,1
91,FOXP1(-),-0.5169596705267274,5.5052267864599336e-33,1.0378706236768727e-32,0.07301425034013401,0.10447875762750539,1802,7718,1
92,SMAD1(+),-0.5090446620005163,0.0,0.0,0.12774196930087542,0.18179055706624828,1802,7718,1
93,SMAD2(-),-0.47265314023227956,1.5185452352615122e-13,2.2679571695464142e-13,0.019832338696194413,0.02752052468508672,1802,7718,1
94,STAT1(-),-0.45455426725872183,1.0659331200260655e-12,1.5715680615768915e-12,0.029772531538842347,0.04079906750286335,1802,7718,1
95,HLTF(-),-0.43370691929503935,1.0732897029989882e-70,2.626134379678375e-70,0.026579362824901195,0.03590073680464648,1802,7718,1
96,REL(+),-0.42523726957530017,1.5614885796706978e-139,4.9880885183925066e-139,0.22683955545609596,0.3045986410480646,1802,7718,1
97,TCF7L2(+),-0.42083547274670163,1.7500088273281551e-304,1.437507251019556e-303,0.3034155948727992,0.4061832401547129,1802,7718,1
98,ATF3(+),-0.4000620290471202,0.0,0.0,0.45801082672807286,0.6043748941034432,1802,7718,1
99,SOX9(-),-0.3876048113830983,1.6271419627759887e-20,2.7119032712933146e-20,0.042616500448698025,0.05575174445187425,1802,7718,1
100,HIF1A(+),-0.3853872722979816,0.0,0.0,0.12959908901454872,0.16928367494629917,1802,7718,1
101,RUNX1(+),-0.3844568419102939,1.2395749884542506e-218,5.091111559722815e-218,0.3437537490925777,0.44872522621393396,1802,7718,1
102,IRF6(-),-0.3498721629718706,4.505684998207208e-20,7.402196782768985e-20,0.029428011645806516,0.03750446184556899,1802,7718,1
103,STAT1(+),-0.3478933446090023,0.0,0.0,0.08490723648336655,0.10806151178286284,1802,7718,1
104,NFIC(-),-0.3470224022502175,1.1684370987093831e-14,1.768029820415514e-14,0.030922138845333496,0.03933088159305178,1802,7718,1
105,NR2F6(-),-0.33981904038315164,1.279618152060158e-18,2.0726209505199745e-18,0.03475996300030217,0.04399213428743372,1802,7718,1
106,NFKB1(+),-0.3364970029041423,4.484766835534382e-207,1.6637038260853353e-206,0.13652856709112374,0.17239283995798893,1802,7718,1
107,MYC(+),-0.3289792371536622,0.0,0.0,0.14422312179744717,0.18116216863486087,1802,7718,1
108,MXD1(-),-0.30681737328963343,1.8837047685877358e-16,2.888347311834528e-16,0.05520680046987089,0.06828948102204903,1802,7718,1
109,MXD1(+),-0.30986013063891193,5.326830609995184e-176,6.125855201494462e-174,0.15510395600804167,0.19226492779517496,2391,7129,0
110,BHLHE40(+),-0.29878148621000555,1.6106035386018886e-35,1.54349505782681e-34,0.16303170072396372,0.20054611309144127,2391,7129,0
111,TFAP2A(-),-0.29148346061067787,6.433194926181667e-14,3.0825725687953824e-13,0.03454366902966153,0.04227793153537204,2391,7129,0
112,HMGA2(-),-0.283689007648855,3.965590205697021e-74,1.1401071841378935e-72,0.03170433623694783,0.03859380235296968,2391,7129,0
113,EHF(-),-0.2808270477996286,2.3849967291521277e-27,1.7142163990780916e-26,0.023063441117587583,0.02801957049599187,2391,7129,0
114,THRB(-),-0.27120135158393655,1.321594134449594e-28,1.0855951818693094e-27,0.033906724961641564,0.04091905424117739,2391,7129,0
115,NR3C1(-),-0.21601055965476204,5.609312808762467e-37,6.450709730076837e-36,0.043911192983532035,0.05100360755534414,2391,7129,0
116,FOXO1(+),-0.17715523331842878,3.277425459960027e-70,6.281732131590052e-69,0.12738955531977073,0.14403328343290348,2391,7129,0
117,THRB(+),-0.17269767661304639,3.0860661221672404e-117,1.7744880202461633e-115,0.14516231523338086,0.16362176286285965,2391,7129,0
118,SOX4(+),-0.16227686384207202,1.4562623280370235e-105,5.582338924141923e-104,0.573061132124269,0.6412851114461423,2391,7129,0
119,YBX1(-),-0.15984426783427239,3.7163338111017856e-16,1.942629037621388e-15,0.025326870456917394,0.028294332320944075,2391,7129,0
120,SOX4(-),-0.1397059902102987,1.659031229999745e-10,7.338022748075796e-10,0.02260570598005354,0.024904267360069454,2391,7129,0
121,KLF4(-),-0.12110309966979435,1.937324567564741e-14,9.686622837823704e-14,0.040920972694144464,0.04450426314037248,2391,7129,0
122,IRF6(+),-0.11354684449802135,1.3897524310313376e-72,3.1964305913720767e-71,0.1298939278321424,0.1405302619816273,2391,7129,0
123,BACH2(-),-0.10981182218999212,1.9049878285494032e-09,7.824057152970763e-09,0.028829293538092007,0.031109329696352116,2391,7129,0
124,TEAD1(-),-0.10726868562034066,0.005509161976194047,0.014733805285170124,0.01929264613311459,0.020781787135474565,2391,7129,0
125,PRDM1(+),-0.10706025829141609,5.900372259105503e-68,9.693468711387612e-67,0.1710131174809479,0.1841864906700912,2391,7129,0
126,BACH2(+),-0.09505950496364017,1.260330753636157e-61,1.8117254583519755e-60,0.15656371484544288,0.16722718530969524,2391,7129,0
127,ATF1(+),-0.0887021321031567,2.614743147934412e-20,1.5826076948024074e-19,0.06665329539485937,0.07087998696240048,2391,7129,0
128,JUN(+),-0.08090450164958878,2.847513688665925e-28,2.183093827977209e-27,0.10579350992608944,0.11189578000602887,2391,7129,0
129,TEAD1(-),-1.7381496155990828,1.498643688238157e-07,1.914933601637645e-07,0.006230974749797427,0.02078697105857692,248,9272,6
130,TCF7L2(-),-1.6672442079284904,6.937551927394016e-18,1.0361278852601452e-17,0.009265881666676617,0.029429121525818024,248,9272,6
131,MXD1(-),-1.6249664500180467,1.908436687013448e-33,3.429222171977289e-33,0.021720128988458914,0.06699248026162023,248,9272,6
132,MYC(-),-1.483326136504715,4.127052087274932e-15,5.8593949387236694e-15,0.01095457481987604,0.030628181487853172,248,9272,6
133,NFE2L2(-),-1.4678810551630952,1.2768583590775617e-14,1.7907159913892635e-14,0.008794843929074592,0.02432788735246123,248,9272,6
134,HLTF(+),-1.4054169482474308,1.1852067666752359e-25,2.0343101219052557e-25,0.036509904862017065,0.09671266849471517,248,9272,6
135,NR2F6(-),-1.3333419661609587,1.6197795835546035e-23,2.6610664586968487e-23,0.01703230391673783,0.04291897480431482,248,9272,6
136,CEBPB(-),-1.3258495292911503,8.823497322269632e-24,1.470582887044939e-23,0.020946937345334277,0.05250987980660801,248,9272,6
137,SOX9(-),-1.2547314194594805,5.232125985291168e-18,7.91703274090111e-18,0.022665026936469344,0.05408390539342915,248,9272,6
138,ATF4(-),-1.1747024854936265,5.839612832939839e-10,7.808784602186994e-10,0.011869109928534401,0.02679408042883291,248,9272,6
139,FOS(+),-1.1120799615837689,6.034947185943366e-65,1.1965843558335986e-64,0.19788415949455793,0.42774058374292123,248,9272,6
140,MYC(+),-0.9849958410939132,3.950381815444738e-137,2.1633043275054517e-136,0.08914447214603809,0.17644433282038816,248,9272,6
141,CEBPD(+),-0.9847690621111087,6.125769514585403e-144,5.870529118144345e-143,0.08004144710788091,0.15840174479603517,248,9272,6
142,HIF1A(+),-0.9753119163954125,1.5944949326344998e-125,6.112230575098916e-125,0.08334894440350414,0.16386954523594552,248,9272,6
143,HMGA2(+),-0.9664612226245599,1.7019741244119153e-78,3.6245745242105604e-78,0.24136555950065175,0.4716383584797963,248,9272,6
144,RUNX1(+),-0.9534086275661422,2.87839145063731e-81,6.365673400447897e-81,0.2242912752118781,0.4343271479218546,248,9272,6
145,ATF3(+),-0.9425135677785428,4.207190850314149e-111,1.2095673694653179e-110,0.30385313247564316,0.5839673603969379,248,9272,6
146,JUND(+),-0.931075249983792,5.0391686575543636e-151,5.795043956187518e-149,0.08679241933203186,0.16548680654239592,248,9272,6
147,REL(+),-0.9245323291427409,3.9717124157382905e-52,7.612448796831723e-52,0.15462954598544404,0.29349752622265524,248,9272,6
148,CEBPB(+),-0.919807299680667,5.045339417777334e-150,2.901070165221967e-148,0.08233491861345701,0.1557663525336622,248,9272,6
