"","logFC","logCPM","F","PValue","FDR"
"LCN2",4.5714495661686,7.93265645433737,279.486715689318,1.57136748934347e-12,9.25849724721172e-08
"CXCL8",2.36605926685269,8.5911021071742,113.2664813573,2.8662687551897e-09,8.44402775278885e-05
"IL1B",1.6035210896054,9.02025944539847,66.8465606616124,1.59776435799484e-07,0.00259550632139892
"UBD",4.27191890494667,3.61447532570677,64.511098449038,1.76210555164151e-07,0.00259550632139892
"PLAT",2.2264116989964,5.73105581781977,63.9524283834175,2.20256816140437e-07,0.00259550632139892
"SERPINB2",2.06620980331563,7.3807823421217,60.1700318188043,3.40733703615312e-07,0.00332970440227412
"IL32",2.47720433063312,5.18706851443287,58.927969260033,3.95586062727747e-07,0.00332970440227412
"SGPP2",2.40902810062705,4.94739106695984,55.8653074780508,5.76311374336765e-07,0.00399859660116976
"TNFAIP2",2.0487289345968,7.21307179434262,55.3898308064376,6.10783594883364e-07,0.00399859660116976
"SAA1",2.14233464529033,5.80524565145292,53.4491332144042,7.8294733654518e-07,0.0044579272233105
"CCL20",3.25335869352315,6.32700575498248,52.9806847236384,8.32267472104811e-07,0.0044579272233105
"KRT7",2.42668093266752,4.77294614393654,52.1539658353093,9.29251158738189e-07,0.00456262318940451
"TMPRSS4",2.92811723271838,4.23331645481097,51.1434512088628,1.06980975072015e-06,0.00484870696249471
"ABCA13",2.49704002708451,4.16915459289151,44.7833952264912,2.61076804944582e-06,0.0109876038195248
"CLDN4",1.99316359047766,6.22299493816637,41.8607496013442,4.03980528638551e-06,0.0158683551649223
"ELF3",1.56217415833702,6.30504750266171,40.5692268257502,4.94731816228912e-06,0.0176893093254357
"SOD2",1.39737522970647,8.13672178003265,40.2567893394978,5.19906555001145e-06,0.0176893093254357
"BCL2A1",4.518402005248,2.73222499603248,37.9888083222217,5.40406598536731e-06,0.0176893093254357
"KRT81",1.53023704978369,9.67640819035572,39.6645862002715,5.71714990468769e-06,0.0177291827570631
"LOC100132154",1.56903064080786,7.18708871982115,38.108966165539,7.37355480627718e-06,0.0217224924592926
"ICAM1",1.70333504673193,5.6246511332537,35.347900552016,1.17985679687183e-05,0.033103410700804
"PLAU",1.26963588956456,8.05911576691099,34.9567703145727,1.26335311085133e-05,0.0338348933142546
"LOC105376714",5.14685868019217,2.55933252436829,33.1636392164843,1.42485435107243e-05,0.035462063297958
"C3",3.00909943782386,3.48615572902343,34.1727752621931,1.44448323005939e-05,0.035462063297958
"HAS2",1.30356065733606,8.63144239700675,33.0016648087051,1.79424796785404e-05,0.042286836106384
"SMCO2",1.81494594663531,4.63728040498967,31.9993488345886,2.16131937824578e-05,0.0472507697693472
"PTPRZ1",-1.7326059841599,5.09067768003286,31.9945276519343,2.16525930714931e-05,0.0472507697693472
"VNN1",2.47421701027101,3.74474147064161,31.7175665702694,2.29001352903228e-05,0.0481884275466363
"PLAUR",1.31162551273252,7.70174812165175,30.2449334195585,3.01501288811351e-05,0.0612567446095337
"CSF2",3.13494732275853,2.94069787256753,29.3954447988494,3.39663337163731e-05,0.0667098794189567
"RRM2",-6.96321291241175,2.66529694080267,29.9689425848382,3.87902733995183e-05,0.0737265454419232
"CD82",1.41709313476939,6.58500325761898,27.8686374722173,4.83704371362817e-05,0.0890620673771788
"ID1",1.14524125128694,6.92721031124857,27.3620611046269,5.36738830801512e-05,0.0958322785176517
"AKAP12",1.78106368675615,9.26756069253957,26.6677490707531,6.2022377311106e-05,0.104462024747039
"IL1A",1.03624535323798,8.03789049599219,26.5777416730492,6.3207372806884e-05,0.104462024747039
"MROH3P",3.42682552750623,2.33588027226388,25.7859558280312,6.38260843668262e-05,0.104462024747039
"PTGES",1.67101706562624,4.932254285789,26.3407104753673,6.64729235943554e-05,0.105853639410255
"LOC102723568",1.80465354898421,4.66234062677023,25.7875855190882,7.48048660314037e-05,0.115986913330797
