"","logFC","logCPM","F","PValue","FDR"
"ELF3",0.967713551751443,7.43128169991979,13.1393244931865,0.00281231266628446,0.731205424074195
"LOC107986432",1.33529854214996,2.53822102584817,13.1389237952056,0.00281354729774454,0.731205424074195
"ZBTB7C",-1.67786282295209,1.01999558547639,13.1329075594669,0.00282233181759286,0.731205424074195
"IFNGR2",0.676643168965323,6.6083781654107,13.1253090676692,0.00282305139904733,0.731205424074195
"LAMA4",1.58911721849401,1.85913237473762,13.1219785783093,0.00283007321450723,0.731205424074195
"RASGEF1B",0.87395688675624,4.61165655797291,13.1018863292506,0.00284115348636566,0.731205424074195
"ANGPT1",-1.5631116296436,1.89683581753487,13.0900433921515,0.00285521459299013,0.731205424074195
"LOC105376815",1.57597340483821,1.28030901863186,13.0912256191531,0.00285897056295639,0.731205424074195
"PDLIM2",1.02224700785632,3.61388080648588,13.0498707402765,0.00288184521724386,0.731205424074195
"EDIL3-DT",-0.875413316708624,3.72520236617191,13.014449359294,0.0029098290252519,0.731205424074195
"CFB",1.0662364069895,3.22817418329273,13.0030897293482,0.00291901695081927,0.731205424074195
"PLSCR1",0.666988534399045,7.38318634196351,12.9998864627514,0.00292127443557982,0.731205424074195
"KCNE1",2.02816282959394,0.73663514382374,12.985182274488,0.00292131204239879,0.731205424074195
"TAGAP",1.09132623379932,3.07818647130815,12.9668295164624,0.00294818409033231,0.731205424074195
"SPC24",-1.82194657898815,0.814745801008198,12.950756957342,0.00295374738632126,0.731205424074195
"PGAP1",-0.813498812140459,4.51353053090283,12.9564192513662,0.00295629355592821,0.731205424074195
"LOC649133",2.7060795721712,-0.289028034581578,12.4622486750894,0.00296504437807306,0.731205424074195
"NUF2",-2.01911432403166,1.6702271013701,12.9533935081101,0.002967475717707,0.731205424074195
"RTKN2",1.21356114337228,4.20098834289264,12.9291080131069,0.00297854785937661,0.731205424074195
"RAD51",-1.63674930144927,1.5008639944913,12.9105644456751,0.00300236210662393,0.731205424074195
"CCNB1",-1.01000507777657,4.20337328182045,12.8882096487602,0.00301215898124511,0.731205424074195
"PTMAP14",3.39135741758271,-0.456130943456424,12.4046554860689,0.00304048419718564,0.731205424074195
"RNU2-27P",3.39135741758271,-0.456130943456424,12.4046554860689,0.00304048419718564,0.731205424074195
"KRT17P6",3.39135741758271,-0.456130943456424,12.4046554860689,0.00304048419718564,0.731205424074195
"LINC01191",0.884595806994526,3.80944126906922,12.8265499356766,0.00306371438758722,0.731241519566171
"LINC00342",1.21034775207747,6.9857752393967,12.8243157850478,0.00306545579315757,0.731241519566171
"BICC1",-1.22481269598508,5.27102429293128,12.7066520187669,0.00316670756384652,0.739315080433464
"VAV1",5.14329924162538,-0.891475461556532,13.0729932128866,0.00316913480731311,0.739315080433464
"LOC105369574",5.14329924162538,-0.891475461556532,13.0729932128866,0.00316913480731311,0.739315080433464
