Cluster,ACAA1(+),ADNP2(-),AHR(+),ALX4(+),ALX4(-),ARID3A(+),ARID3A(-),ARID5B(+),ARID5B(-),ARNTL(-),ATF1(+),ATF1(-),ATF2(+),ATF2(-),ATF3(+),ATF4(+),ATF4(-),ATF5(+),ATF6B(-),BACH1(+),BACH1(-),BACH2(+),BACH2(-),BARX2(-),BATF3(-),BBX(+),BCL11A(+),BCL11A(-),BCL11B(+),BCL3(+),BCL3(-),BCLAF1(+),BCLAF1(-),BHLHE40(+),BHLHE40(-),BHLHE41(+),BHLHE41(-),BPTF(+),BRCA1(+),BRCA1(-),CCNT2(+),CCNT2(-),CDX2(+),CDX2(-),CEBPA(+),CEBPA(-),CEBPD(+),CEBPG(+),CEBPG(-),CEBPZ(+),CEBPZ(-),CHD1(+),CHURC1(+),CHURC1(-),CIC(+),CLOCK(+),CLOCK(-),CNOT6(+),CPSF4(-),CREB1(+),CREB3(+),CREB3(-),CREB3L2(+),CREB3L4(-),CREB5(+),CREBL2(+),CREM(+),CUX1(-),DBP(+),DDIT3(+),DDIT3(-),DEAF1(+),DLX2(-),DLX4(+),E2F1(+),E2F1(-),E2F3(+),E2F3(-),E2F4(+),E2F4(-),E2F5(-),E2F6(+),E2F6(-),E2F7(+),E2F8(+),E2F8(-),E4F1(-),EGR1(+),EGR2(+),EGR2(-),EGR3(+),EHF(+),ELF1(+),ELF2(+),ELF2(-),ELF3(+),ELF3(-),ELF4(+),ELF4(-),ELK1(+),ELK1(-),ELK3(+),ELK3(-),ELK4(+),ELK4(-),EN2(+),EN2(-),EP300(+),ERF(+),ERF(-),ERG(+),ERG(-),ESR1(-),ESRRB(-),ETS1(+),ETS1(-),ETS2(+),ETV1(-),ETV3(+),ETV3(-),ETV4(+),ETV4(-),ETV5(+),ETV5(-),ETV6(+),ETV6(-),FLI1(+),FLI1(-),FOS(+),FOSB(+),FOSB(-),FOSL1(+),FOSL1(-),FOSL2(+),FOSL2(-),FOXA1(-),FOXC1(-),FOXC2(+),FOXC2(-),FOXD1(-),FOXF2(+),FOXJ2(+),FOXJ2(-),FOXK2(-),FOXL2(+),FOXM1(+),FOXM1(-),FOXO1(+),FOXO1(-),FOXO3(+),FOXO4(-),FOXP1(+),FOXP2(+),FOXP2(-),FOXP4(-),GABPA(+),GABPA(-),GABPB1(+),GABPB1(-),GATA3(+),GATA3(-),GATA6(+),GATA6(-),GATAD1(+),GBX1(+),GBX1(-),GBX2(+),GBX2(-),GFI1(+),GFI1(-),GLI3(-),GLIS2(+),GMEB1(+),GRHL1(+),GRHL2(+),GRHL2(-),GTF2IRD1(-),GTF3A(-),HCFC1(+),HDAC2(+),HES1(+),HES6(+),HESX1(+),HESX1(-),HIF1A(+),HLTF(-),HMBOX1(+),HMBOX1(-),HMGA1(+),HMGA2(+),HMGA2(-),HMGXB3(-),HNF4G(+),HOXA1(+),HOXA1(-),HOXA10(+),HOXA10(-),HOXA3(+),HOXA3(-),HOXA4(+),HOXA4(-),HOXA5(-),HOXB4(+),HOXB4(-),HOXB7(+),HOXC10(+),HOXC11(+),HOXC11(-),HOXC4(-),HOXD1(+),HOXD1(-),HOXD8(+),IKZF2(+),IKZF2(-),IKZF5(+),ILF2(+),ILF2(-),ING4(+),ING4(-),IRF1(+),IRF2(+),IRF2(-),IRF3(+),IRF5(-),IRF6(+),IRF7(+),IRF9(+),IRX4(+),IRX4(-),IRX5(+),JUN(+),JUNB(+),JUND(+),JUND(-),KAT7(-),KLF12(+),KLF13(+),KLF16(-),KLF17(+),KLF17(-),KLF2(-),KLF3(+),KLF4(+),KLF5(+),KLF6(+),KLF7(+),KLF7(-),KLF8(+),KLF9(+),KMT2B(+),KMT2B(-),LBX2(+),LBX2(-),LEF1(+),LEF1(-),LHX1(+),LHX5(+),LHX5(-),LMX1B(+),LMX1B(-),MAF(+),MAF(-),MAFB(-),MAFF(+),MAFG(+),MAFK(-),MAX(+),MBD2(+),MECP2(-),MEIS1(+),MEIS1(-),MEIS2(+),MEIS2(-),MGA(+),MGA(-),MITF(+),MITF(-),MSC(-),MSX1(+),MSX1(-),MXD1(+),MXD3(-),MXD4(-),MXI1(+),MYB(+),MYB(-),MYBL1(-),MYBL2(-),MYC(+),MYNN(+),MZF1(+),MZF1(-),NFAT5(+),NFATC1(-),NFATC2(+),NFATC2(-),NFATC3(+),NFATC3(-),NFE2L1(+),NFE2L1(-),NFE2L2(+),NFE2L3(+),NFIA(+),NFIA(-),NFIC(+),NFIC(-),NFIL3(-),NFKB1(+),NFKB2(+),NFXL1(-),NFYA(-),NFYB(+),NFYC(+),NFYC(-),NKX1-2(+),NKX2-5(+),NKX2-5(-),NKX3-1(+),NKX3-1(-),NMRAL1(-),NONO(+),NONO(-),NR2C1(-),NR2C2(+),NR2C2(-),NR2F1(+),NR2F1(-),NR2F2(+),NR2F2(-),NR2F6(+),NR2F6(-),NR3C1(+),NR3C1(-),NR4A2(+),NR4A3(+),NR6A1(-),ONECUT2(+),ONECUT2(-),ONECUT3(-),OTUD4(+),OVOL1(-),OVOL2(+),OVOL2(-),PBX1(+),PBX1(-),PBX3(-),PHF20(+),PITX1(+),PITX2(+),PLAG1(+),PLAG1(-),PLAGL1(+),PLAGL1(-),PLAGL2(+),POU2F1(+),POU2F1(-),POU2F2(+),POU2F3(-),POU3F1(-),PPARA(+),PPARA(-),PRDM1(+),PRDM5(+),PURA(+),RARA(+),RARA(-),RARB(+),RARB(-),RARG(+),RARG(-),REL(+),RELA(+),RELA(-),REST(-),RFX1(+),RFX1(-),RFX2(+),RFX2(-),RFX3(+),RFX5(+),RFX5(-),RFXANK(+),RFXANK(-),RFXAP(+),RFXAP(-),RORA(+),RREB1(-),RXRA(+),RXRB(+),RXRB(-),SALL4(-),SATB2(+),SHOX2(+),SHOX2(-),SIN3A(+),SIRT6(-),SIX5(+),SKI(+),SMAD1(+),SMAD1(-),SMAD3(+),SMAD3(-),SMAD4(+),SMAD4(-),SMAD9(-),SMARCC2(+),SOX13(+),SOX15(+),SOX15(-),SOX2(+),SOX2(-),SOX6(+),SOX6(-),SOX7(-),SP1(+),SP2(+),SP2(-),SP3(+),SP4(+),SP4(-),SP6(-),SPI1(+),SPI1(-),SREBF1(+),SREBF1(-),SREBF2(+),SREBF2(-),SRF(+),STAT1(+),STAT1(-),STAT2(+),STAT2(-),STAT3(+),STAT3(-),STAT5A(+),STAT5A(-),STAT6(+),STAT6(-),TAF1(+),TAF1(-),TAF6(+),TAF6(-),TBP(+),TBP(-),TBX2(-),TCF3(+),TCF3(-),TCF4(-),TCF7(+),TCF7(-),TCF7L1(+),TCF7L1(-),TCF7L2(+),TCF7L2(-),TCFL5(+),TCFL5(-),TEAD1(+),TEAD4(+),TEAD4(-),TEF(+),TEF(-),TERF1(-),TFAP2A(+),TFAP2C(+),TFAP2C(-),TFAP4(+),TFCP2(+),TFDP1(+),TFDP1(-),TFDP2(+),TFE3(+),TFE3(-),TFEB(-),TGIF1(+),TGIF2(+),THAP1(+),THAP1(-),THRA(+),THRA(-),THRB(+),THRB(-),TIMELESS(-),TP53(+),TP73(+),TP73(-),TWIST1(+),UBP1(-),USF1(+),USF1(-),USF2(+),USF2(-),VDR(+),VDR(-),VEZF1(+),VPS4B(+),YBX1(+),YY1(+),YY1(-),ZBED5(-),ZBTB11(+),ZBTB11(-),ZBTB14(+),ZBTB14(-),ZBTB17(-),ZBTB18(+),ZBTB20(-),ZBTB21(-),ZBTB25(+),ZBTB25(-),ZBTB26(+),ZBTB33(-),ZBTB40(+),ZBTB40(-),ZBTB43(+),ZBTB5(-),ZBTB6(-),ZBTB7A(+),ZBTB7A(-),ZBTB7B(+),ZBTB7B(-),ZBTB7C(-),ZEB1(+),ZEB1(-),ZIC1(+),ZIC2(-),ZIC5(-),ZKSCAN1(+),ZKSCAN1(-),ZNF121(+),ZNF133(+),ZNF143(+),ZNF148(+),ZNF155(+),ZNF16(+),ZNF174(+),ZNF195(-),ZNF200(+),ZNF200(-),ZNF202(-),ZNF219(-),ZNF22(+),ZNF23(-),ZNF236(+),ZNF236(-),ZNF248(+),ZNF251(-),ZNF263(+),ZNF264(-),ZNF266(-),ZNF267(+),ZNF274(-),ZNF333(-),ZNF34(-),ZNF350(-),ZNF354A(+),ZNF362(+),ZNF367(-),ZNF383(-),ZNF394(-),ZNF396(+),ZNF398(+),ZNF408(+),ZNF426(-),ZNF430(+),ZNF430(-),ZNF431(-),ZNF433(+),ZNF445(+),ZNF462(-),ZNF467(+),ZNF507(+),ZNF511(-),ZNF518A(+),ZNF518A(-),ZNF565(-),ZNF576(+),ZNF580(+),ZNF580(-),ZNF584(+),ZNF597(+),ZNF614(+),ZNF624(-),ZNF639(+),ZNF639(-),ZNF653(-),ZNF654(+),ZNF672(+),ZNF674(-),ZNF675(+),ZNF678(-),ZNF692(+),ZNF697(+),ZNF704(+),ZNF713(-),ZNF714(+),ZNF740(+),ZNF740(-),ZNF76(+),ZNF768(-),ZNF77(+),ZNF777(+),ZNF777(-),ZNF778(-),ZNF780A(+),ZNF780A(-),ZNF782(-),ZNF783(-),ZNF789(+),ZNF790(+),ZNF836(+),ZNF846(-),ZSCAN2(-),ZSCAN26(+),ZSCAN5A(+),ZSCAN5A(-)
3,0.26253169308970914,0.3072500847215327,0.33197541017400267,0.2963690173264153,0.3143078740604509,0.31395117227959135,0.31060771223507666,0.30983584556980936,0.34523396087992797,0.25236051535476456,0.3093984913638742,0.2951302051333058,0.28109934477259224,0.31638418933181567,0.3208551573659414,0.316142374186288,0.27661514159270784,0.3227507654021813,0.3189586299170384,0.31680804839940147,0.3162621542540831,0.3117528894779332,0.2953554730556648,0.2943108696059882,0.3122734871677013,0.3224643236738942,0.32288074622625695,0.32193729618036726,0.3110029285837014,0.3131146214248536,0.2929922335211331,0.3234777237923654,0.3056997867672816,0.30342095650110434,0.2970962436000879,0.3250263325646493,0.2831968808104668,0.32233347447249705,0.33039263397871543,0.32872389892781173,0.263645566526693,0.28183411112795353,0.32894931036748054,0.33001842194140907,0.32461106550139973,0.32534034698486414,0.317400516229956,0.30666654461299925,0.3095607573991761,0.3316796731913768,0.31280490938995675,0.3217230552777607,0.3281211605732346,0.2822944215945091,0.3041911889049653,0.354678260736044,0.3014082483738819,0.3143171927409698,0.331703288707517,0.3188896383019999,0.25244206706063466,0.30186883673869924,0.3157004517120209,0.3243232937966042,0.3070113641058818,0.27931146752838265,0.2886647322723188,0.3111843501503836,0.3067382793384681,0.28627161488855435,0.32374679399211503,0.3237939174172427,0.31086967887808803,0.30500131997249735,0.3247671077291965,0.3325361189799121,0.3282197515245312,0.3257791203799367,0.2487973213018837,0.2668509524657897,0.2979330252390425,0.2934652794589441,0.3201524631772792,0.309991877647222,0.3358637651007427,0.3258437402834782,0.32537451954655083,0.3075849910680025,0.3115762845028899,0.3219600654896695,0.3093179497781714,0.30918248286779937,0.318784394621348,0.32095104026709453,0.3180459542441775,0.3227508041838807,0.28922377386931797,0.3104672408586948,0.313522136908039,0.32232323814036723,0.3170816471817809,0.3175800087893562,0.2993683795653439,0.3144072568404622,0.3202213810692751,0.3149472371701725,0.28518128469342485,0.3164746321551245,0.31788065504735163,0.31179378449439055,0.3055745863173349,0.3232205963719337,0.29634582078021965,0.32224116478536324,0.30185542443948177,0.33133761413226803,0.3096593640032914,0.31825851294139706,0.3266560595102166,0.32633163617617533,0.3143024596338233,0.30848497640236117,0.30110599503605207,0.32798585080796094,0.3301415388482586,0.2671410099157496,0.29827311268035095,0.3140596412464617,0.3047753543824526,0.31421610711048786,0.26133943060517173,0.3067787383725683,0.255559223967357,0.30789811176685566,0.3184603745364092,0.3149608581472122,0.29990586129433616,0.25349143784115513,0.29722659597042844,0.31412240798433533,0.3307985921656259,0.3236051429516509,0.32756319977958814,0.3191235627215383,0.30804325154793477,0.2967152712076303,0.32125743634146986,0.29924620559141923,0.3164674025913369,0.31638989393977723,0.3224417014867482,0.3254816890820901,0.3076816029136096,0.30910688548337173,0.3155062990128361,0.30949676517852087,0.32163175306352987,0.3097874662970943,0.32028513837612294,0.32988767038220557,0.33137593950872224,0.3189365756706015,0.3186550812058144,0.32235769713148776,0.3114363841944289,0.3334104695694773,0.30400166797528605,0.28439451113716097,0.29643335920214453,0.3156705933573266,0.3041771441572053,0.30558535143566656,0.3093803313459301,0.3043881615576193,0.2688580586328315,0.2853414093284161,0.294303296227607,0.2978486571319572,0.31385108827396624,0.32477091926449464,0.29018554691091014,0.29502285031918973,0.30127614996788166,0.3190399916871314,0.3179375529171172,0.3138932742579864,0.3002074650454962,0.27396937855438597,0.2956119883734851,0.2965639970913254,0.27549252725013273,0.2837162780506881,0.3264916508342046,0.3137587843124432,0.3246113951226798,0.32325456292429555,0.3199530811389347,0.3434640752071969,0.32692630810697954,0.2922721949915853,0.30095038278157704,0.29684454817141237,0.2981734377684828,0.3185635174505619,0.2800934405102483,0.3075676902079316,0.29853500192948657,0.3119572528808018,0.32150943140637267,0.3068690032028212,0.31187635263606184,0.29541003009430544,0.387888430816134,0.32424148234709826,0.2894631115027255,0.3278884255526012,0.24627368850508702,0.31829119320821075,0.3016393891838416,0.32701137103025946,0.30349352956344555,0.31358293245250224,0.29856972576422214,0.3167481976494302,0.3111311136775018,0.32107128943344176,0.3122588690412439,0.3072708396764795,0.31640721882962375,0.2558131382978537,0.3123623506497395,0.29603350509582016,0.3155451729718708,0.29218562416598726,0.32617922105540265,0.30540873952695147,0.30627454668019416,0.31460743465507635,0.3106707264101781,0.3073167307661403,0.31738307026922297,0.3133510734938093,0.31961323659928975,0.31674428923130304,0.31473401036238646,0.3079830723893384,0.3767766696306436,0.3019120993526452,0.31867075038872417,0.31535458832493324,0.31800295872175377,0.3225970147594789,0.31232221187941334,0.28975031502376136,0.3156145107947935,0.30358491314620717,0.30253345401125054,0.3178340260521171,0.24896198258447333,0.2908204429216982,0.3238493507929969,0.2668529280243147,0.2684242876505496,0.31160977697377734,0.3130147650699512,0.31256804497715474,0.3214302791109851,0.31635832569291955,0.2572805300417903,0.31002235522699084,0.3130716607822204,0.3704149504884301,0.33165520298454665,0.31816670046482287,0.31302304353750054,0.31802954562855357,0.3181256964670923,0.27990524401648664,0.3055932121011615,0.32469534330589156,0.3089732473106518,0.3266501232433078,0.27750040341108095,0.30746684260243373,0.31930067639665727,0.317229689336303,0.3147311066859413,0.3226982476165621,0.3101443683345112,0.24265769828244277,0.3090229685947288,0.32081916382132447,0.3153572553306261,0.32174605797211353,0.3079327357699244,0.32977740739112826,0.32893443629211405,0.2931666701930564,0.3119352722361082,0.2554476613058785,0.33103989983900395,0.28124309045229867,0.36771289643894434,0.3083449915755059,0.33587098562950723,0.28732829653648684,0.29466608436791397,0.3198282247395723,0.31095973737282656,0.32207641069967696,0.28403940782182113,0.3172690618571484,0.32422597497764605,0.3025458482316996,0.26762048777653724,0.27942110215647475,0.262158056919913,0.3068307809621281,0.3270519599162336,0.3188539582746339,0.3150212648770706,0.2522067122518332,0.298260196915183,0.3093151677318484,0.316893772062979,0.31070494582493025,0.31075028481953004,0.30973811925746986,0.2854455514357237,0.2998476188225022,0.2949595581381612,0.30824500326473603,0.2641122563376812,0.3202488492903932,0.2951531686896871,0.2971235744409979,0.3002662675475344,0.31379838779152136,0.30873828882673515,0.3166987457054826,0.2587041039169701,0.32218664116885787,0.32281824962401007,0.3276243462131714,0.30978055069863064,0.31398191498940975,0.31857520440319387,0.32035379991474444,0.2877901617212154,0.31045266422169726,0.31349421612376216,0.31611704278690234,0.32063543127578154,0.2604990417522113,0.31935957184371067,0.31182772028864836,0.3181701614915816,0.32796556678301025,0.3104348246218631,0.309801541393975,0.30622109536756736,0.3054275535960549,0.246991064175622,0.3199792621355654,0.3138280392013394,0.3044155901231268,0.29958900006608014,0.32251172710377074,0.32659292787935557,0.229235840413323,0.319054863149017,0.2709505447789041,0.3313596430659992,0.23374393020596118,0.3199991153895796,0.32027510133631576,0.31890210014852793,0.2751361307270914,0.33010280396633784,0.31654442324090015,0.32530831836754026,0.3132899873892411,0.2850899336598439,0.3135045898566805,0.3134666895580598,0.28458726972075143,0.3203803352061396,0.30950323198216234,0.3280967332764301,0.31417860612322357,0.31221991453720577,0.23478181953240762,0.29813371612095607,0.3060030187493068,0.31402716323796065,0.3046384813902716,0.30525944241782377,0.3131874994995346,0.3250614732829026,0.28699484077818926,0.32143078736946085,0.26516243078195456,0.32619098921647915,0.3004550324305485,0.3198837762525054,0.29361983197137687,0.2812021362004532,0.31661471217887727,0.31191521448985593,0.32014492077163403,0.3148115741525771,0.3286948511517117,0.32123198349670457,0.2907162040372899,0.32317263499216276,0.3150671590921722,0.31422327323524235,0.3290083600935211,0.3027695213625241,0.31326850552785723,0.3168268888331346,0.33186650994035516,0.3197054158853744,0.31943838421824045,0.3209434952000344,0.32134121965958085,0.3083620754689247,0.2839416388588205,0.3243078760331497,0.3076189003737414,0.3140987612638819,0.3227300207332501,0.3075958369777677,0.2515489905312088,0.28602116097782093,0.32779635295893217,0.3112768431284083,0.3012493454114541,0.3227652475407785,0.318871242669442,0.313209586408556,0.31366180974381264,0.31649322260238333,0.32163837148843344,0.32071780125703697,0.2859351970491375,0.3211598624341925,0.2972329955172488,0.31360174467632185,0.30710980186933856,0.3186288401881655,0.3134387985037056,0.3201210941487116,0.307631220068068,0.31994485602521017,0.32093275696307677,0.3261398897085639,0.3201930639876299,0.3236368064521129,0.3130466126432442,0.32019466527784435,0.30713643740685637,0.3099654088209942,0.31736612481675863,0.31309806578999366,0.3294403434355486,0.31138751297541944,0.33150238695936207,0.303349776666372,0.3279843498901357,0.3142525628414029,0.3160399147247608,0.29754999434768037,0.2838713358462138,0.3082573230730895,0.3254204202434844,0.3069102409376354,0.32195825097384456,0.3066114385410087,0.3200941497705214,0.28688241316476737,0.32925614755855437,0.32458923112729976,0.31608421387963115,0.31434524110105444,0.3073328008687821,0.29434602934614806,0.33665098930441284,0.337503356488444,0.28991470065791947,0.31944486146943774,0.3071339516364955,0.3098344649451903,0.31711424273608235,0.3129399758410971,0.3317319928215855,0.3214424929676827,0.30660318731766956,0.26652910449393885,0.31532733338753516,0.320230206137081,0.3180884427014924,0.31951056588606297,0.31441274171929,0.3101731544100501,0.2850265108235387,0.32218867273635055,0.3246723061858867,0.31440536974021127,0.2662146947694558,0.32180630045834413,0.32102378295279377,0.3222880258956321,0.3211870404200792,0.3207987804650385,0.3199573089500767,0.31823871649383606,0.3007604497442813,0.30030272384938006,0.3242043349524423,0.3142506659293146,0.30583861273157975,0.30327620484088846,0.29980631245669687,0.3156484599685577,0.326879762007506,0.3083420199763559,0.2733083019147916,0.3078578416919341,0.2716928469075395,0.31049281427468567,0.32233635742159694,0.2935620872663576,0.304520982663121,0.27350992310041755,0.3138872460111134,0.2999269733831995,0.31281514884070416,0.32134766145850335,0.32810551299807533,0.26913503846039943,0.32008891471817136,0.31305070699271687,0.26669771721988256,0.30497006918481673,0.32495452567646876,0.31432035469111774,0.3028614844882107,0.29261933291961695,0.2948279012794568,0.3213839094631149,0.31613180627192305,0.31450691173850986,0.3151674853020757,0.28958119464300036,0.3261546471949476,0.3269686369439345,0.3140301092848222,0.27962444472541637,0.334530375011991,0.3092122134788402,0.3107925017842528,0.2962543380800501,0.2276989817809696,0.2508605117833361,0.22728049404266237,0.303668909471167,0.26099750726161997,0.2591087741582212,0.3109219644945068,0.2981375774581446,0.2902671889324526,0.31619317304220307,0.30669059352342,0.2904906637231416,0.3202645696755577,0.3299580155277685,0.3149999754865399,0.28571045772844805,0.30811154368705984,0.23799437447898963,0.3056094515077201,0.3057660685957412,0.30669145781439466,0.3008860103950963,0.30460554674301243,0.29137615640853387,0.316274118916015,0.3253334236820492,0.29189506215974204,0.2746316783770173,0.2860042968586525,0.32940934450291837,0.31272208650016453,0.3010369552666089,0.3046868938652786,0.30774462956053195,0.3270942366762045,0.2282179139535223,0.29426269905544045,0.28513001610073796,0.3183971635974885,0.31321083383455095,0.27637731120223596,0.31895069338026694,0.2954979695182546,0.3084294983860414,0.3179720032099659,0.31447140807833995,0.2629098052293438,0.3163389460264713,0.32006048308160373,0.26455619186053536,0.30056996031041405,0.32343199048280025
