"","logFC","logCPM","F","PValue","FDR"
"CCL20",4.17635203571215,7.18482847756422,67.8873572976589,9.95526786979958e-12,5.86564382888591e-07
"LCN2",3.02678311238425,9.61477222994652,45.9319320094418,4.07596968399216e-09,0.000120078066890409
"SAA1",2.66687376416371,7.5838880813429,32.2402844220707,3.33647472021907e-07,0.00655283635051025
"CXCL1",3.20789092068316,6.16709346967953,29.2341103769705,9.51944302568658e-07,0.0140221395768363
"SOD2",1.81686036492418,8.01717298010293,25.7655503986268,3.38993320504516e-06,0.034929901616063
"CXCL8",1.82524592156227,8.33836743487219,25.6362110151179,3.55701645784756e-06,0.034929901616063
"TNFAIP2",2.06900972854822,7.61720130059255,19.0381399253327,4.6222465815215e-05,0.359582004545606
"SLC28A3",6.01979928266533,4.71340455710215,18.9439566477096,4.8823082762472e-05,0.359582004545606
"SAA2",3.35895037803212,5.49268706877058,16.8245268259992,0.000113891861509125,0.745612053346404
"GLUL",-1.76592962504,7.71045139581325,16.3931199473047,0.000138117909826525,0.813790724697886
"IL1B",1.1980540033166,8.74933067360836,15.0939526517696,0.00024012622052755,1
"DST",-0.907146676790341,10.967415611447,14.9309706099018,0.000257592228961909,1
"G6PD",-2.20540977525273,6.8516153804785,13.9574069792432,0.000392619652812126,1
"ENOX2",-6.13652294787914,5.61689276914168,13.7550884458293,0.000434232236915275,1
"LOC105376714",5.60027343422128,4.49380844743718,13.3872296710218,0.000509951375760629,1
"NRG1",-1.3527863428127,8.80030363309047,13.2972183653514,0.000526158705889308,1
"HBEGF",1.42526017228226,7.90493855655661,13.2481753232908,0.000537721898321112,1
"HEPHL1",2.6712331407915,5.474532074527,13.060606523861,0.000582479409431619,1
"RBM12",-5.97843352628063,5.50335695662692,12.5710172483888,0.000733652789535802,1
"ANXA10",1.94810543321485,6.20022567450741,11.8747841933433,0.000996029562194001,1
"TIMP1",1.17441042547874,8.06112604660014,11.515492139455,0.00117292456416543,1
"ITPRID2",-2.67432358272791,6.16438429500779,11.435473950497,0.00120583478101512,1
"GCNT1",-5.84124648019421,5.40687848286634,11.4477846988633,0.00121888642976199,1
"DAPK2",5.35122932207399,4.37787776246576,11.3517668433607,0.00127161586196833,1
"PMVK",-5.82306569537345,5.39367671573753,11.3109747434592,0.00129755665504451,1
"LGALS3BP",1.27474538949785,7.6339156064629,11.0038356199768,0.0014836473568575,1
"CCND2",-5.83316874269211,5.40318824521704,10.9540752691881,0.00152867734880975,1
"GFPT2",3.94561017837696,4.71177725824626,10.92075233151,0.00153249932804059,1
"ATL3",-5.77714807500986,5.36278166620451,10.9265743047647,0.00154818050277283,1
"LINC01572",-2.36538164098045,6.39031091905206,10.8526536722301,0.00158407766746874,1
"TASP1",-1.99804851082767,6.70530308924015,10.8104229636451,0.00162047572830062,1
"ICAM1",2.28614344291299,5.47570754800289,10.7229238377438,0.00168705634213876,1
"DLGAP5",-1.37071694648261,7.68863408025049,10.5333784737593,0.0018454197268051,1
"CCDC107",-5.81370348990539,5.38465079988699,10.372120665657,0.00200191642442195,1
"MRPL3",-2.68094469003869,6.17336169860155,10.2895649735085,0.00205217027557017,1
"KRT6B",1.35983922142612,7.2901687297152,10.2712271348005,0.00208543154078765,1
"PTGES",2.09633835566059,5.90316977848602,10.1826973719715,0.00217328538959152,1
"AHCTF1",-2.26987390566145,6.30880419539955,10.0751001304875,0.00227741135273065,1
"CEP55",-1.54179018083285,7.21884030020989,9.94280961016305,0.00243343934697833,1
"STAT4",-5.6541528502538,5.27656803624771,9.91934743045738,0.00247461054064116,1
"PTGS2",2.83841301323428,4.94785607182789,9.87912572982883,0.00249062633415184,1
"PDPK1",-5.65755747188058,5.28308601042471,9.88641007143531,0.0025132581103223,1
"GTDC1",1.99003983192074,5.7432974418665,9.8373545664838,0.00255650935146303,1
"PITX1",-1.34163808083471,7.64880127538192,9.7442623939689,0.00267246358509905,1
"PCNX4",-2.60199027204298,6.11600290834135,9.65229435593564,0.00277239517976815,1
"LRRC23",3.15216523907428,4.78615114232886,9.55993872886092,0.0028933700083552,1
"RIN2",-3.14034801923408,5.78670371743368,9.51502354812136,0.00295397045163514,1
"PLRG1",-2.30555796839195,6.32815047745878,9.52006828178263,0.00296123694058563,1
"HP1BP3",-1.05718681087313,8.45420944460666,9.45667659210758,0.00306273347623962,1
"FOXC1",1.74672531499603,6.15360169326907,9.35502240545743,0.00321522541263025,1
"LAMA5",-5.58249697193578,5.23362618752606,9.32673689029787,0.0032756307038142,1
"TOM1L1",-5.56318808492934,5.21968906190622,9.32438124988247,0.00327929696049639,1
"JAG2",-5.56318808492934,5.21968906190622,9.32438124988247,0.00327929696049639,1
"SLC15A4",2.85538878152498,4.93036847384851,9.29146431954186,0.00329354328668811,1
"AVEN",-2.47202411179681,6.01502179806815,9.26535287437213,0.00333422413856946,1
"ZBTB38",-1.48037809269897,7.16611383490595,9.26950411595745,0.00334904437039003,1
"PEX1",-5.54403289751894,5.2058149221396,9.2704883340204,0.00336458219173823,1
"SNX17",-5.54403289751894,5.2058149221396,9.2704883340204,0.00336458219173823,1
"POLD2",-2.53751646121477,6.05745312352334,9.03741253803003,0.00371960853113923,1
"UGP2",-2.15053877683155,6.22244250406552,8.9304369782856,0.00392722525852888,1
"ARL4C",-1.42367682263479,7.25445900602233,8.93525048797726,0.00393112585418783,1
"TKT",-0.698003255369158,10.9247826242038,8.86776503095342,0.00406028906738604,1
"SELENOI",-3.07035643817394,5.74296169899181,8.8098541369905,0.00414450419093732,1
"SQOR",1.55947215419495,6.25676948801684,8.81686559372233,0.00416200919325093,1
"MRPS33",-3.02485437079586,5.70407566190356,8.7704803692902,0.00422435611714892,1
"ELOF1",-5.50279827895644,5.18201240677292,8.76037103095908,0.00429665042988039,1
"IL11",3.75905368992066,4.5935473808983,8.73828672410707,0.00430371582554018,1
"TRPV3",5.03481369497037,4.2494816560297,8.74574654574677,0.0043193526054742,1
"TNFAIP6",5.03481369497037,4.2494816560297,8.74574654574677,0.0043193526054742,1
"HSD11B1-AS1",5.03481369497037,4.2494816560297,8.74574654574677,0.0043193526054742,1
"WASF1",-5.46379327522564,5.15383215093911,8.73713958428758,0.00434501502044308,1
"CD82",1.456169355283,6.5385707552414,8.68926678801178,0.00442641744676646,1
"CLIP4",-1.17309223156183,7.83066268733007,8.64955897033622,0.00451191933887345,1
"PRKDC",-1.13041902619961,7.97875677746532,8.63429033210876,0.00454530508276266,1
"NUTM2A-AS1",-5.44453374714248,5.13984203990901,8.64196624543522,0.0045493178977716,1
"ANKRD50",-5.44453374714248,5.13984203990901,8.64196624543522,0.0045493178977716,1
"LIMCH1",-1.79692951221471,6.55398322155135,8.62797540324657,0.00455530326812149,1
"YTHDC1",-1.63212826074338,6.82630693769954,8.57657202041076,0.00467336125517901,1
"FTL",-0.597857596554171,12.4672627634997,8.54235154722076,0.00475222939810119,1
"LPCAT2",-1.12422990533647,8.12246726356372,8.47107618830382,0.00491982951422202,1
"CFAP97",-2.11336468238412,6.20139926805551,8.45182344949483,0.0049517998662199,1
"RAB3GAP2",-3.04543317769029,5.72412838391291,8.40102733223551,0.00505553975702656,1
"UXT",-1.34575186758327,7.30906704769328,8.38918801014776,0.00512037556729194,1
"AGRN",1.73707458854969,5.91827051483712,8.36527042667842,0.00518012594687496,1
"EML4",-1.35331440100568,7.31999097064116,8.3380701479737,0.00524951393796459,1
"CAMK2D",-1.67413858970081,6.67942829194975,8.31820716290789,0.00529793730412375,1
